TOP|20101226160001|2010-12-26_1600_US_KTTV-FOX_News_Sunday_with_Chris_Wallace
COL|Communication Studies Archive, UCLA 
UID|829b15fa-1111-11e0-8504-001517add6f2
DUR|0:59:28.83
VID|640x368
CMT|
LAN|ENG
LBT|2010-12-26 08:00 America/Los_Angeles
SEG_01|2014-02-14 18:20:19|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101226160003.000|20101226160003.000|XDS|%   RATING: (NOT RATED) (72)
20101226160004.000|20101226160004.000|XDS|%    TITLE: FOX NEWS SUNDAY
20101226160004.000|20101226160004.000|XDS|%     CALL:  FOX
20101226160006.000|20101226160006.000|XDS|%  NETWORK:  FOX
20101226160008.000|20101226163302.000|SEG|Type=Story
20101226160008.000|20101226160010.000|CC1|>> Chris: I'M CHRIS WALLACE.    
20101226160010.000|20101226160012.000|CC1|WELCOME TO A SPECIAL HOLIDAY    
20101226160012.000|20101226160016.000|CC1|EDITION OF "FOX NEWS SUNDAY."   
20101226160016.000|20101226160017.000|CC1|WITH THE LAME DUCK SESSION IN   
20101226160017.000|20101226160019.000|CC1|REAR YOU VIEW MIRROR, TIME TO   
20101226160019.000|20101226160021.000|CC1|LOOK AT WHAT'S NEXT.            
20101226160021.000|20101226160022.000|CC1|RUN-AWAY GOVERNMENT SPENDING.   
20101226160022.000|20101226160025.000|CC1|THE COUNTRY'S GROWING DEBT.     
20101226160025.000|20101226160027.000|CC1|AND A POSSIBLE PUSH FOR TAX     
20101226160027.000|20101226160028.000|CC1|REFORM.                         
20101226160028.000|20101226160029.000|CC1|WE'LL DISCUSS AMERICA'S         
20101226160029.000|20101226160030.000|CC1|BALANCE SHEET WITH THE          
20101226160030.000|20101226160032.000|CC1|SENATE'S LEADING FISCAL HAWK,   
20101226160032.000|20101226160034.000|CC1|REPUBLICAN SENATOR TOM          
20101226160034.000|20101226160035.000|CC1|COBURN.                         
20101226160035.000|20101226160036.000|CC1|THEN, WITH THE CHRISTMAS        
20101226160036.000|20101226160037.000|CC1|SEASON UPON US, WE'LL TALK      
20101226160037.000|20101226160040.000|CC1|ABOUT RELIGION AN POLITICS      
20101226160040.000|20101226160042.000|CC1|WITH CARDINAL DONALD WUERL,     
20101226160042.000|20101226160044.000|CC1|ARCHBISHOP OF WASHINGTON.       
20101226160044.000|20101226160047.000|CC1|ALSO, THE 2011 POLITICAL        
20101226160047.000|20101226160047.000|CC1|LANDSCAPE.                      
20101226160047.000|20101226160049.000|CC1|FROM THE WHITE HOUSE, TO        
20101226160049.000|20101226160050.000|CC1|CAPITOL HILL, TO THE            
20101226160050.000|20101226160052.000|CC1|PRESIDENTIAL CAMPAIGN TRAIL.    
20101226160052.000|20101226160053.000|CC1|WE'LL ASK OUR SUNDAY PANEL      
20101226160053.000|20101226160055.000|CC1|WHAT TO EXPECT.                 
20101226160055.000|20101226160057.000|CC1|ALL RIGHT NOW ON "FOX NEWS      
20101226160057.000|20101226160100.000|CC1|SUNDAY".                        
20101226160100.000|20101226160102.000|CC1|AND HELLO AGAIN FROM FOX NEWS   
20101226160102.000|20101226160102.000|CC1|IN WASHINGTON.                  
20101226160102.000|20101226160105.000|CC1|WE HOPE YOU HAD A WONDERFUL     
20101226160105.000|20101226160105.000|CC1|CHRISTMAS.                      
20101226160105.000|20101226160108.000|CC1|AND ARE ENJOYING THE HOLIDAY    
20101226160108.000|20101226160108.000|CC1|SEASON.                         
20101226160108.000|20101226160109.000|CC1|A TOP PRIORITY FOR THE NEXT     
20101226160109.000|20101226160111.000|CC1|CONGRESS WITH REPUBLICANS IN    
20101226160111.000|20101226160112.000|CC1|CONTROL OF THE HOUSE AND WITH   
20101226160112.000|20101226160114.000|CC1|MORE CLOUT IN THE SENATE WILL   
20101226160114.000|20101226160115.000|CC1|BE TO CUT SPENDING.             
20101226160115.000|20101226160117.000|CC1|JOINING US NOW WITH HIS IDEAS   
20101226160117.000|20101226160119.000|CC1|FOR GETTING OUR FISCAL HOUSE    
20101226160119.000|20101226160121.000|CC1|IN ORDER IS SENATOR TOM         
20101226160121.000|20101226160124.000|CC1|COBURN, KNOWN AS "DR. NO" FOR   
20101226160124.000|20101226160125.000|CC1|HIS OPPOSITION TO GOVERNMENT    
20101226160125.000|20101226160126.000|CC1|SPENDING.                       
20101226160126.000|20101226160127.000|CC1|HE JOINS US FROM THE HOME       
20101226160127.000|20101226160129.000|CC1|STATE OF OKLAHOMA.              
20101226160129.000|20101226160130.000|CC1|SENATOR, WELCOME BACK TO "FOX   
20101226160130.000|20101226160131.000|CC1|NEWS SUNDAY."                   
20101226160131.000|20101226160133.000|CC1|>> WELL, GOOD MORNING, CHRIS.   
20101226160133.000|20101226160135.000|CC1|>> Chris: I WANT TO START       
20101226160135.000|20101226160136.000|CC1|WITH THE LAME DUCK SESSION OF   
20101226160136.000|20101226160139.000|CC1|CONGRESS YOU JUST FINISHED.     
20101226160139.000|20101226160141.000|CC1|YOU BLOCKED THE DEMOCRATIC      
20101226160141.000|20101226160144.000|CC1|OMNIBUS SPENDING BILL WITH $8   
20101226160144.000|20101226160145.000|CC1|BILLION OF NEW EARMARKS.        
20101226160145.000|20101226160146.000|CC1|ON THE OTHER HAND, CONGRESS     
20101226160146.000|20101226160148.000|CC1|DID PASS THE EXTENSION OF TAX   
20101226160148.000|20101226160150.000|CC1|CUTS AND UNEMPLOYMENT           
20101226160150.000|20101226160150.000|CC1|BENEFITS WHICH ADDS ANOTHER     
20101226160150.000|20101226160152.000|CC1|TRILLION DOLLARS TO THE         
20101226160152.000|20101226160153.000|CC1|DEFICIT.                        
20101226160153.000|20101226160154.000|CC1|SO MY QUESTION IS DID           
20101226160154.000|20101226160155.000|CC1|CONGRESS GET THE MESSAGE THAT   
20101226160155.000|20101226160157.000|CC1|VOTERS WERE SENDING IN THE      
20101226160157.000|20101226160200.000|CC1|MID-TERM ELECTIONS?             
20101226160200.000|20101226160202.000|CC1|>> I CERTAINLY DON'T BELIEVE    
20101226160202.000|20101226160204.000|CC1|THAT THE LAME DUCK CONGRESS     
20101226160204.000|20101226160204.000|CC1|DID.                            
20101226160204.000|20101226160206.000|CC1|THE OMNIBUS WOULD HAVE SPENT,   
20101226160206.000|20101226160208.000|CC1|RAISED THE BASELINE ABOUT $40   
20101226160208.000|20101226160210.000|CC1|BILLION WHEN YOU TAKE ALL THE   
20101226160210.000|20101226160211.000|CC1|TRICKS OUT OF IT.               
20101226160211.000|20101226160213.000|CC1|WHEN WE WANTED TO HAVE A        
20101226160213.000|20101226160214.000|CC1|STIMULUS PROGRAM, BUT WE        
20101226160214.000|20101226160216.000|CC1|DON'T WANT TO GET RID OF THE    
20101226160216.000|20101226160218.000|CC1|INEFFICIENT THINGS THAT ARE     
20101226160218.000|20101226160219.000|CC1|NOT WORK MANAGE THE FEDERAL     
20101226160219.000|20101226160221.000|CC1|GOVERNMENT AND THERE ARE WELL   
20101226160221.000|20101226160223.000|CC1|OVER $300 BILLION A YEAR,       
20101226160223.000|20101226160225.000|CC1|WHICH I CAN LAY OUT FOR YOU     
20101226160225.000|20101226160226.000|CC1|IN DETAIL THAT MOST AMERICANS   
20101226160226.000|20101226160228.000|CC1|WOULD AGREE WE SHOULD           
20101226160228.000|20101226160230.000|CC1|ELIMINATE, WE MADE AN EASY      
20101226160230.000|20101226160232.000|CC1|DECISION TO PASS THE TAX CUTS   
20101226160232.000|20101226160233.000|CC1|AND THE UNEMPLOYMENT            
20101226160233.000|20101226160235.000|CC1|COMPENSATION, AS WELL AS THE    
20101226160235.000|20101226160237.000|CC1|DECREASE IN SOCIAL SECURITY     
20101226160237.000|20101226160237.000|CC1|PAYMENTS.                       
20101226160237.000|20101226160239.000|CC1|WE DIDN'T DO THE HARD WORK.     
