TOP|20101223033001|2010-12-23_0330_US_KCBS_The_Insider
COL|Communication Studies Archive, UCLA 
UID|0c1e8dfa-0e49-11e0-a24c-001517add720
DUR|0:29:28.29
VID|640x368
CMT|
LAN|ENG
LBT|2010-12-22 19:30 America/Los_Angeles
SEG_01|2014-02-03 01:06:47|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101223033002.000|20101223033002.000|XDS|%     CALL: CWD 
20101223033002.000|20101223033002.000|XDS|%  NETWORK: CBS 
20101223033003.000|20101223033003.000|XDS|%    TITLE: Program Name
20101223033003.000|20101223033200.000|SEG|Type=Story
20101223033003.000|20101223033004.000|CC1|>> NOW TO CBS'S NETWORK STAR,   
20101223033004.000|20101223033007.000|CC1|KATIE COURIC.                   
20101223033007.000|20101223033008.000|CC1|SHE'S CONTINUING HER 12 DAYS OF 
20101223033008.000|20101223033011.000|CC1|GIVING SOCIAL MEDIA CAMPAIGN.   
20101223033011.000|20101223033013.000|CC1|HIGHLIGHTS ORGANIZATIONS YOU CAN
20101223033013.000|20101223033014.000|CC1|BUY FROM THIS HOLIDAY SEASON TO 
20101223033014.000|20101223033047.000|CC1|HELP THOSE IN NEED.             
20101223033047.000|20101223033049.000|CC1|IS PAST HIS FEUD WITH BEHAR.    
20101223033049.000|20101223033051.000|CC1|THE O'REILLY FACTOR HOST IS     
20101223033051.000|20101223033053.000|CC1|BEING HONORED BY US.            
20101223033053.000|20101223033055.000|CC1|HE'S THE NUMBER SEVEN FAMOUS    
20101223033055.000|20101223033200.000|CC1|FACE IN OUR TOP 10 OF 2010.ú    
20101223033200.000|20101223033237.000|SEG|Type=Story
20101223033200.000|20101223033201.000|CC1|>>> "THE INSIDER" HAS THE MOST  
20101223033201.000|20101223033201.000|CC1|COMPLETE COVERAGE OF TONIGHT'S  
20101223033201.000|20101223033202.000|CC1|TOP STORIES.                    
20101223033202.000|20101223033205.000|CC1|I'M LARA SPENCER.               
20101223033205.000|20101223033207.000|CC1|>> "THE INSIDER" IS ON.         
20101223033207.000|20101223033208.000|CC1|IS OPRAH CRACKING UNDER PRESSURE
20101223033208.000|20101223033211.000|CC1|JUST DAYS BEFORE LAUNCHING      
20101223033211.000|20101223033211.000|CC1|O.W.N.?                         
20101223033211.000|20101223033214.000|CC1|>> WHO'S COUNTING.              
20101223033214.000|20101223033216.000|CC1|>> I KNOW FIRSTHAND THE ANXIETY 
20101223033216.000|20101223033217.000|CC1|OPRAH HAD.                      
20101223033217.000|20101223033218.000|CC1|>> WHAT GAYLE IS SAYING ABOUT   
20101223033218.000|20101223033218.000|CC1|OPRAH'S NETWORK FEARS.          
20101223033218.000|20101223033220.000|CC1|>> SHE WAS REALLY AFRAID.       
20101223033220.000|20101223033221.000|CC1|>> LINDSAY'S REHAB ATTACK.      
20101223033221.000|20101223033222.000|CC1|>> SHE TRIED TO GET HER TO TAKE 
20101223033222.000|20101223033223.000|CC1|A BREATHALYZER AND LINDSAY      
20101223033223.000|20101223033224.000|CC1|PUSHED HER AWAY.                
20101223033224.000|20101223033226.000|CC1|>> COULD HER ALLEGED BETTY FORD 
20101223033226.000|20101223033230.000|CC1|BRAWL LAND HER BACK IN JAIL?    
20101223033230.000|20101223033236.000|CC1|>> HERE YOU HAVE A DRUG ADDICT  
20101223033236.000|20101223033236.000|CC1|WHO WILL                        
20101223033236.000|20101223033237.000|CC1|GO TO ANY DESPERATE MEASURES.   
20101223033237.000|20101223033237.000|CC1|LINDSAY IS NOT LOOKING TOO GOOD.
20101223033237.000|20101223033249.000|SEG|Type=Story
20101223033237.000|20101223033238.000|CC1|>>> AFTER SPIDER-MAN'S NEW YORK 
20101223033238.000|20101223033239.000|CC1|ACCIDENT, WAS THE SHOW JUST     
20101223033239.000|20101223033239.000|CC1|CANCELLED?                      
20101223033239.000|20101223033240.000|CC1|>> PEOPLE ARE GIVING YOU POOP   
20101223033240.000|20101223033240.000|CC1|FOR IT.                         
20101223033242.000|20101223033242.000|XDS|%    TITLE:   
20101223033240.000|20101223033243.000|CC1|WHY?                            
20101223033243.000|20101223033244.000|CC1|>> THE PERSON IN THE CARD WITH  
20101223033244.000|20101223033246.000|CC1|ME.                             
20101223033246.000|20101223033247.000|CC1|>> JOY UNDER FIRE FOR THIS      
20101223033247.000|20101223033248.000|CC1|FAKE O'REILLY CHRISTMAS CARD.   
20101223033248.000|20101223033249.000|CC1|>> IT'S A REALLY STRANGE THING. 
20101223033249.000|20101223033302.000|SEG|Type=Story
20101223033249.000|20101223033251.000|CC1|>>> IS THEIR FEUD REALLY OVER?  
20101223033251.000|20101223033254.000|CC1|>> WE'RE ON STAR WATCH.         
20101223033254.000|20101223033255.000|CC1|>> PLUS THE TOP 10 OF 2010.     
20101223033255.000|20101223033255.000|CC1|CONGRATULATIONS.                
20101223033255.000|20101223033256.000|CC1|>> I DON'T LIKE TO CAUSE ALL    
20101223033256.000|20101223033257.000|CC1|THIS TROUBLE.                   
20101223033257.000|20101223033259.000|CC1|>> "THE INSIDER" OFFICIAL TOP 10
20101223033259.000|20101223033300.000|CC1|OF 2010.                        
20101223033300.000|20101223033302.000|CC1|WHO WILL BE NUMBER ONE?         
20101223033302.000|20101223033310.000|SEG|Type=Story
20101223033302.000|20101223033304.000|CC1|>>> MATT DAMON BEFORE TRUE GRIT.
20101223033304.000|20101223033305.000|CC1|>> JUST LET THIS GO.            
20101223033305.000|20101223033306.000|CC1|>> I THOUGHT YOU WERE GOING TO  
20101223033306.000|20101223033309.000|CC1|SAY THE SUN WAS IN YOUR EYES.   
20101223033309.000|20101223033310.000|CC1|THAT IS TO SAY YOUR EYE.        
20101223033310.000|20101223033713.000|SEG|Type=Story
20101223033310.000|20101223033311.000|CC1|>>> JULIA ROBERTS PAST.         
20101223033311.000|20101223033314.000|CC1|THE BACKSTORY.                  
20101223033314.000|20101223033315.000|CC1|>> YOU WANT MY --               
20101223033315.000|20101223033316.000|CC1|>> PLUS NEW YORK CELEBRITY REAL 
20101223033316.000|20101223033316.000|CC1|ESTATE WARS.                    
20101223033316.000|20101223033319.000|CC1|>> PARK AVENUE PENTHOUSE.       
20101223033319.000|20101223033320.000|CC1|FIVE BEDROOMS, FOUR TERRACES.   
20101223033320.000|20101223033321.000|CC1|>> WHO'S BUYING, WHO'S SELLING? 
20101223033321.000|20101223033325.000|CC1|>> TOM HANKS AS "JERRY MAGUIRE"?
20101223033325.000|20101223033326.000|CC1|HOW HATHAWAY LOST OUT TO HEIGL  
20101223033326.000|20101223033328.000|CC1|IN KNOCKED UP.                  
20101223033328.000|20101223033328.000|CC1|>> THE TOP 10 MOVIE ROLES THAT  
20101223033328.000|20101223033331.000|CC1|GOT AWAY.                       
20101223033331.000|20101223033332.000|CC1|>> SHOW ME THE MONEY.           
20101223033332.000|20101223033333.000|CC1|>> NOW FROM HOLLYWOOD, "THE     
20101223033333.000|20101223033336.000|CC1|INSIDER" IS ON.                 
20101223033336.000|20101223033337.000|CC1|>> HI, EVERYBODY, WELCOME TO    
20101223033337.000|20101223033338.000|CC1|"THE INSIDER."                  
20101223033338.000|20101223033339.000|CC1|I'M LARA SPENCER WITH THE MOST  
20101223033339.000|20101223033340.000|CC1|DETAILED REPORTS BEHIND TODAY'S 
20101223033340.000|20101223033341.000|CC1|BIG HEADLINES.                  
20101223033341.000|20101223033342.000|CC1|>> I'M CHRIS JACOBS.            
