TOP|20101223130001|2010-12-23_1300_US_FOX-News_Fox_and_Friends
COL|Communication Studies Archive, UCLA 
UID|de31ebf4-0e9c-11e0-828a-001517add60e
DUR|0:59:29.89
VID|640x352
CMT|
LAN|ENG
LBT|2010-12-23 05:00 America/Los_Angeles
SEG_01|2014-02-14 18:20:04|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101223130003.000|20101223130003.000|XDS|%   RATING: (NOT RATED) (72)
20101223130004.000|20101223130405.000|SEG|Type=Story
20101223130004.000|20101223130005.000|CC1|>> SteveTHE 111th SESSION       
20101223130006.000|20101223130006.000|XDS|%  NETWORK: Fox News Channel
20101223130006.000|20101223130006.000|XDS|%     CALL: FNC 
20101223130005.000|20101223130008.000|CC1|OF CONGRESS IS OUTND PRESIDENT  
20101223130008.000|20101223130010.000|CC1|OBAMA SAYS NOW, NOW, NOW HE'S   
20101223130010.000|20101223130013.000|CC1|READY TO FOCUS ON JOBS.         
20101223130013.000|20101223130016.000|CC1|>> W NOW HAVE TO PIVOT AND      
20101223130016.000|20101223130020.000|CC1|FOCUSN JOBS AND GROWTH.         
20101223130020.000|20101223130021.000|CC1|>> Steve: OHWHY HURRY?          
20101223130021.000|20101223130024.000|CC1|NOW THAT Y'RE FUSING ON JOB,    
20101223130024.000|20101223130026.000|CC1|WHATAS THATSTIMULUS BILL ALL    
20101223130026.000|20101223130026.000|CC1|ABOUT?                          
20101223130026.000|20101223130028.000|CC1|WE'RE GOING TO REPORT, AND      
20101223130028.000|20101223130029.000|CC1|YOU'LL DECIDE COMING UP SHORTLY.
20101223130029.000|20101223130030.000|CC1|>> Ban: HE'S AN A LIST          
20101223130030.000|20101223130033.000|CC1|HOLLYWOOD DIRECTOR WHO CAN TURN 
20101223130033.000|20101223130035.000|CC1|A FLOP INTO A BLOCKBUSTER.      
20101223130035.000|20101223130037.000|CC1|STEVEN SPIELBERG AND HE MAY BE  
20101223130037.000|20101223130038.000|CC1|FACING HIS TOUGHESTROJECT OF    
20101223130038.000|20101223130040.000|CC1|HI YOUNG LIFE, HELPING THE      
20101223130042.000|20101223130042.000|XDS|%    TITLE: News, Fair and Balanced
20101223130040.000|20101223130042.000|CC1|DEMOCRATIC PARTY AND O WOMAN    
20101223130042.000|20101223130043.000|CC1|IN PARCULAR.                    
20101223130043.000|20101223130044.000|CC1|"FOX & FRIENDS" STARTS RHT      
20101223130044.000|20101223130056.000|CC1|NOW.                            
20101223130056.000|20101223130058.000|CC1|>> Steve: LLO AND WELCOME T     
20101223130058.000|20101223130101.000|CC1|TH CHRISTMAS EVE EVE, OR IT'S   
20101223130101.000|20101223130101.000|CC1|ALSO KNOWN AS FATHER DAY        
20101223130101.000|20101223130102.000|CC1|BECAUSE THISS THE DAY WHEN ALL  
20101223130102.000|20101223130103.000|CC1|THE DADS GO TO THE MALLS AN     
20101223130103.000|20101223130104.000|CC1|I'LL BE THERE AT 1:00 O'CLOCK   
20101223130104.000|20101223130105.000|CC1|THIS AFRNOON.                   
20101223130105.000|20101223130113.000|CC1|BRIAN POINTED OUT, TODAY IS?    
20101223130113.000|20101223130114.000|CC1|>> Brian: FESTUS.               
20101223130114.000|20101223130118.000|CC1|YOU CELEBRATE IT.               
20101223130118.000|20101223130119.000|CC1|>> Alisyn:N THE MEANTIME, WE    
20101223130119.000|20101223130121.000|CC1|HAVE NEWS TO GET TO YOU.        
20101223130121.000|20101223130124.000|CC1|WE START WITH A FOXEWS ART.     
20101223130124.000|20101223130125.000|CC1|A PARC BOMB EXPLODED ATHE       
20101223130125.000|20101223130129.000|CC1|SWISS EMBASSY IN ROM            
20101223130129.000|20101223130130.000|CC1|OX & FRIENDS" REPORTER JOINS    
20101223130130.000|20101223130131.000|CC1|US LIVE WIT THE DETAILS         
20101223130131.000|20101223130136.000|CC1|WHAT DO WE KNOW AT THIS HOUR?   
