TOP|20101202020002|2010-12-02_0200_US_KMEX_Noticias_34
COL|Communication Studies Archive, UCLA 
UID|e028fd3a-fdb7-11df-b65d-00e0815fe725
DUR|0:29:55.02
VID|640x480
CMT|
LAN|SPA
LBT|2010-12-01 18:00 America/Los_Angeles
SEG_01|2014-02-03 01:06:16|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101202020010.000|20101202021952.000|SEG|Type=Story
20101202020010.000|20101202020012.000|CCO|IMER IMPACTO 
20101202020012.000|20101202020017.000|CCO|>>El niño estaba en perfe3cto 
20101202020017.000|20101202020022.000|CCO|estado de salud
20101202020022.000|20101202020027.000|CCO|>>Aunque no se registra, les doy
20101202020027.000|20101202020052.000|CCO|las agracias
20101202020052.000|20101202020055.333|CCO|>>MArtin ISrel de 12 años
20101202020055.333|20101202020058.667|CCO|>>El estaba tirado e 
20101202020058.667|20101202020102.000|CCO|inconciente, fue encontrado a 
20101202020102.000|20101202020112.000|CCO|metros de su casa el cuerpo
20101202020112.000|20101202020122.000|CCO|>>La última persona que vio vivo
20101202020122.000|20101202020132.000|CCO|>>Lo amo con todo mi corazon, 
20101202020132.000|20101202020135.333|CCO|todo lo que hizo fifue para el 
20101202020135.333|20101202020138.667|CCO|>>La policía de Los Angeles 
20101202020138.667|20101202020142.000|CCO|investigan el hecho y lo dan 
20101202020142.000|20101202020152.000|CCO|como un accidente
20101202020152.000|20101202020202.000|CCO|>>En una zona de mucha curce 
20101202020202.000|20101202020205.333|CCO|peatonal, nadie vio nada
20101202020205.333|20101202020208.667|CCO|>>Un niño de muy buenos 
20101202020208.667|20101202020212.000|CCO|sentimientos, no se porque le 
20101202020212.000|20101202020217.000|CCO|paso esto
20101202020217.000|20101202020222.000|CCO|>>hay una cajita donde puedan 
20101202020222.000|20101202020232.000|CCO|tener fondos para el entierro de
20101202020232.000|20101202020242.000|CCO|este joven
20101202020242.000|20101202020247.000|CCO|>>Despues de la muerte por 
20101202020247.000|20101202020252.000|CCO|sobredoisi de este joven de un 
20101202020252.000|20101202020255.333|CCO|festival rave, los organizadores
20101202020255.333|20101202020258.667|CCO|deberan tener planes para la 
20101202020258.667|20101202020352.000|CCO|seguridad con a lo menos 2 mese 
20101202020352.000|20101202020402.000|CCO|de anticipacion
20101202020402.000|20101202020407.000|CCO|>>POara que vamos a quere buscar
20101202020407.000|20101202020412.000|CCO|aqui
20101202020412.000|20101202020417.000|CCO|>>Queremos que salgan todos
20101202020417.000|20101202020422.000|CCO|>>El es el único consejal
20101202020422.000|20101202020427.000|CCO|>>Yo queria verdad tener un 
20101202020427.000|20101202020432.000|CCO|nuevo administrador interino, me
20101202020432.000|20101202020437.000|CCO|siento un poco frustado porque 
20101202020437.000|20101202020442.000|CCO|no lo pude lograr
20101202020442.000|20101202020452.000|CCO|>>El se libro el de ser 
20101202020452.000|20101202020502.000|CCO|sustituido de su puesto
20101202020502.000|20101202020505.333|CCO|>>Mientras se decide quien puede
20101202020505.333|20101202020508.667|CCO|tener el puesto
20101202020508.667|20101202020512.000|CCO|>>No sabemos lo que estan 
20101202020512.000|20101202020515.333|CCO|haciendo aca adentro
20101202020515.333|20101202020518.667|CCO|>>El juez se encuentra muy 
20101202020518.667|20101202020522.000|CCO|cauteloso para ver el juez 
20101202020522.000|20101202020532.000|CCO|indicadio
20101202020532.000|20101202020535.333|CCO|>>Cientos de empleados estan sin
20101202020535.333|20101202020538.667|CCO|empleos, muchos tendran que 
20101202020538.667|20101202020542.000|CCO|pedir el seguro de desempleo
20101202020542.000|20101202020552.000|CCO|>>A partir de la media noche de 
20101202020552.000|20101202020557.000|CCO|este mierdcoles, muchas personas
20101202020557.000|20101202020602.000|CCO|se agotaron los beneficios del 
20101202020602.000|20101202020607.000|CCO|desempleo
20101202020607.000|20101202020612.000|CCO|>>Se viene lasfiestas y uno sin 
20101202020612.000|20101202020617.000|CCO|cheque de desempleo para los 
20101202020617.000|20101202020622.000|CCO|regalos del niño
