TOP|20101219050002|2010-12-19_0500_US_KTTV-FOX_Americas_Most_Wanted
COL|Communication Studies Archive, UCLA 
UID|d66dab9c-0b2c-11e0-8403-00e0815fe826
DUR|0:59:54.03
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-18 21:00 America/Los_Angeles
SEG_01|2014-02-03 01:06:42|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101219050022.000|20101219055956.000|SEG|Type=Story
20101219050022.000|20101219050024.000|CCO|[PHONE RINGS]
20101219050024.000|20101219050026.000|CCO|>> I'VE BEEN SHOT.
20101219050026.000|20101219050028.000|CCO|JOHN: IF YOU'RE INNOCENT --
20101219050028.000|20101219050030.000|CCO|DON'T TOUCH ME!
20101219050030.000|20101219050032.000|CCO|WHY ARE YOU SUCH A COWARD AND
20101219050032.000|20101219050034.000|CCO|YOU DON'T GO BACK TO FACE
20101219050034.000|20101219050036.000|CCO|JUSTICE?
20101219050036.000|20101219050038.000|CCO|NOTHING HAS TOUCHED ME LIKE
20101219050038.000|20101219050040.000|CCO|THIS.
20101219050040.000|20101219050042.000|CCO|WE HAVE TO HELP LAW ENFORCEMENT
20101219050042.000|20101219050047.000|CCO|TAKE THESE COWARDS DOWN.
20101219050047.000|20101219050052.000|CCO|THIS IS THE MOST IMPORTANT JOB
20101219050052.000|20101219050053.667|CCO|WE'VE EVER HAD, AND YOU KNOW
20101219050053.667|20101219050055.333|CCO|WHAT, WE'LL GO WHEREVER IT
20101219050055.333|20101219050057.000|CCO|TAKES TO FIND THESE COWARDS.
20101219050057.000|20101219050058.667|CCO|"AMERICA'S MOST WANTED" IS THE
20101219050058.667|20101219050100.333|CCO|COURT OF LAST RESORT.
20101219050100.333|20101219050102.000|CCO|>> YOU INSIST ON JUSTICE.
20101219050102.000|20101219050105.333|CCO|THAT IS WHAT PEOPLE NEED MORE
20101219050105.333|20101219050108.667|CCO|THAN ANYTHING.
20101219050108.667|20101219050112.000|CCO|>> POLICE!
20101219050112.000|20101219050114.500|CCO|JOHN: YOUR COURAGE AND THE
20101219050114.500|20101219050117.000|CCO|VIEWERS OF THIS SHOW BROUGHT
20101219050117.000|20101219050119.500|CCO|THESE COWARDS TO JUSTICE.
20101219050119.500|20101219050122.000|CCO|OK, LET'S GO.
20101219050122.000|20101219050125.333|CCO|LET ME TELL YOU SOMETHING, BRO,
20101219050125.333|20101219050128.667|CCO|YOU'RE IN BIG, BIG TROUBLE.
20101219050128.667|20101219050132.000|CCO|[CAPTIONING MADE POSSIBLE BY FOX
20101219050132.000|20101219050135.333|CCO|BROADCASTING COMPANY]
20101219050135.333|20101219050138.667|CCO|JOHN: THE OLD YEAR IS WINDING
20101219050138.667|20101219050142.000|CCO|DOWN AND THIS TIME TO LOOK BACK
20101219050142.000|20101219050144.000|CCO|AT MY 10 WORST DIRTBAGS OF 2010.
20101219050144.000|20101219050146.000|CCO|I LIKE TO GRAB THEM ALL BEFORE
20101219050146.000|20101219050148.000|CCO|THE NEW YEAR BEGINS.
20101219050148.000|20101219050150.000|CCO|LET'S KEEP THE MANHUNT GOING
20101219050150.000|20101219050152.000|CCO|WITH A GUY THAT I PUT AT NUMBER
20101219050152.000|20101219050157.000|CCO|NINE, A MECHANIC WANTED FOR RAPE
20101219050157.000|20101219050212.000|CCO|AND MURDER IN CHICAGO.
20101219050212.000|20101219050222.000|CCO|[RADIO STATIONS CHANGE]
20101219050222.000|20101219050227.000|CCO|>> PLEASE, PLEASE, PLEASE!
20101219050227.000|20101219050232.000|CCO|>> JUST TAKE IT EASY.
20101219050232.000|20101219050237.000|CCO|START FROM THE BEGINNING.
20101219050237.000|20101219050242.000|CCO|>> AM A WAITRESS.
20101219050242.000|20101219050245.333|CCO|IT IS A BAR ON THE SOUTH SIDE.
20101219050245.333|20101219050248.667|CCO|IT WAS A NORMAL CROWD LAST
20101219050248.667|20101219050252.000|CCO|NIGHT.
20101219050252.000|20101219050254.500|CCO|EVEN MY BROTHER WAS THERE.
20101219050254.500|20101219050257.000|CCO|I ALWAYS TAKE A RIDE HOME WITH
20101219050257.000|20101219050259.500|CCO|MY BROTHER.
20101219050259.500|20101219050302.000|CCO|BUT I WAS NOT READY TO GO.
20101219050302.000|20101219050304.500|CCO|AND THEN HE LEFT.
20101219050304.500|20101219050307.000|CCO|>> KEEP GOING.
20101219050307.000|20101219050309.500|CCO|>> I TOLD MY CO-WORKER, MARIA,
20101219050309.500|20101219050312.000|CCO|ABOUT MY BROTHER.
20101219050312.000|20101219050314.000|CCO|I DON'T KNOW HOW I WILL GET
20101219050314.000|20101219050316.000|CCO|HOME.
20101219050316.000|20101219050318.000|CCO|>> DON'T WORRY, I WILL FIND YOU
20101219050318.000|20101219050320.000|CCO|A RIDE HOME.
20101219050320.000|20101219050322.000|CCO|I NEED ONE, TOO.
20101219050322.000|20101219050323.667|CCO|SEE THAT GUY OVER THERE?
20101219050323.667|20101219050325.333|CCO|I KNOW HIM, HE CAN TAKE US.
20101219050325.333|20101219050327.000|CCO|AM I DON'T KNOW, HE IS A
20101219050327.000|20101219050328.667|CCO|STRANGER.
20101219050328.667|20101219050330.333|CCO|>> HE IS OK.
20101219050330.333|20101219050332.000|CCO|TRUST ME.
20101219050332.000|20101219050335.333|CCO|>> HE WAS SUPPOSED TO TAKE ME
20101219050335.333|20101219050338.667|CCO|FIRST, HOME, BUT FOR SOME REASON
20101219050338.667|20101219050342.000|CCO|HE CHANGED PLANS.
20101219050342.000|20101219050344.500|CCO|HE TOOK HER FIRST.
20101219050344.500|20101219050347.000|CCO|AND THERE I WAS, ALONG WITH THIS
20101219050347.000|20101219050349.500|CCO|GUY.
20101219050349.500|20101219050352.000|CCO|THE NEXT RIGHT.
20101219050352.000|20101219050354.500|CCO|YOU MISSED IT.
20101219050354.500|20101219050357.000|CCO|>> I AM NOT TAKING YOU HOME.
20101219050357.000|20101219050359.500|CCO|>> I WAS SO SCARED.
20101219050359.500|20101219050402.000|CCO|>> WHERE DID HE TAKE YOU?
20101219050402.000|20101219050405.333|CCO|>> HE TOOK ME TO A GARAGE.
20101219050405.333|20101219050408.667|CCO|DON'T KILL ME, PLEASE.
20101219050408.667|20101219050412.000|CCO|I WILL DO WHATEVER YOU WANT.
20101219050412.000|20101219050417.000|CCO|HE LOOKED AT ME AND SAID IT,
20101219050417.000|20101219050422.000|CCO|SHUT UP, CALLATE.
20101219050422.000|20101219050424.000|CCO|I WAS ABLE TO CONVINCE HIM TO
20101219050424.000|20101219050426.000|CCO|TAKE ME OUT OF THAT NASTY
20101219050426.000|20101219050428.000|CCO|GARAGE.
20101219050428.000|20101219050430.000|CCO|WHAT I WANT IT WAS TO BE OUT
20101219050430.000|20101219050432.000|CCO|THERE ON THE STREET.
20101219050432.000|20101219050435.333|CCO|TO SMELL THE AIR, JUST GET OUT
20101219050435.333|20101219050438.667|CCO|OF THERE.
20101219050438.667|20101219050442.000|CCO|HE DRAGGED ME TO HIS APARTMENT.
20101219050442.000|20101219050444.000|CCO|TO HIS STINKING APARTMENT.
20101219050444.000|20101219050446.000|CCO|NO!
20101219050446.000|20101219050448.000|CCO|HE KEPT ME THERE FOR HOURS.
20101219050448.000|20101219050450.000|CCO|HE PUNCHED ME.
20101219050450.000|20101219050452.000|CCO|AND HE RAPED ME.
20101219050452.000|20101219050457.000|CCO|AND THEN RAPED ME AGAIN.
20101219050457.000|20101219050502.000|CCO|>> HOW DID YOU GET OUT?
20101219050502.000|20101219050504.500|CCO|>> ONCE HE WAS SATISFIED WITH
20101219050504.500|20101219050507.000|CCO|ME, HE FELL ASLEEP.
20101219050507.000|20101219050509.500|CCO|THAT WAS MY ONLY MOMENT.
20101219050509.500|20101219050512.000|CCO|I KNEW THAT WAS THE ONLY CHANCE
20101219050512.000|20101219050514.500|CCO|FOR ME TO GET OUT OF MY
20101219050514.500|20101219050517.000|CCO|APARTMENT.
20101219050517.000|20101219050519.500|CCO|-- THAT WAS THE ONLY CHANCE FOR
20101219050519.500|20101219050522.000|CCO|ME TO GET OUT OF THAT APARTMENT.
20101219050522.000|20101219050527.000|CCO|ALL I REMEMBER IS ME GETTING
20101219050527.000|20101219050532.000|CCO|OUT, ON THE STREET.
20101219050532.000|20101219050537.000|CCO|AND SEEING THE CAR.
20101219050537.000|20101219050542.000|CCO|JOHN: WITH DIANA'S HELP, COPS
20101219050542.000|20101219050544.500|CCO|WERE ABLE TO TRACK DOWN.
20101219050544.500|20101219050547.000|CCO|ATTACKER WITHIN 48 HOURS.
20101219050547.000|20101219050549.500|CCO|DETECTIVES IDENTIFIED HIM AS
20101219050549.500|20101219050552.000|CCO|FIDEL URBINA, A 22-YEAR-OLD
20101219050552.000|20101219050554.000|CCO|MECHANIC WHO WORKED AT OF SMALL
20101219050554.000|20101219050556.000|CCO|GARAGES ON CHICAGO'S SOUTH SIDE.
20101219050556.000|20101219050558.000|CCO|>> HE IS LIKE THE DEVIL.
20101219050558.000|20101219050600.000|CCO|THIS IS SOMEBODY WE DON'T WANT
20101219050600.000|20101219050602.000|CCO|ON THE STREETS.
20101219050602.000|20101219050604.000|CCO|JOHN: BUT WITHIN DAYS OF HIS
20101219050604.000|20101219050606.000|CCO|ARREST, URBINA WAS RIGHT BACK ON
20101219050606.000|20101219050608.000|CCO|THE STREETS.
20101219050608.000|20101219050610.000|CCO|A CHICAGO JUDGE ALLOWED URBINA
20101219050610.000|20101219050612.000|CCO|TO POST BOND WHILE HE AWAITED
20101219050612.000|20101219050615.333|CCO|TRIAL FOR THE KIDNAPPING AND
20101219050615.333|20101219050618.667|CCO|RAPE OF DIANA VAZQUEZ.
20101219050618.667|20101219050622.000|CCO|BUT ON THE MORNING OF OCTOBER
20101219050622.000|20101219050625.333|CCO|20, 1998, COPS SAY THIS ACCUSED
20101219050625.333|20101219050628.667|CCO|SEXUAL PREDATOR SET HIS SIGHTS
20101219050628.667|20101219050632.000|CCO|ON ANOTHER UNSUSPECTING WOMAN, A
20101219050632.000|20101219050633.667|CCO|22-YEAR-OLD STUDENT, GABRIELLA
20101219050633.667|20101219050635.333|CCO|TORRES.
20101219050635.333|20101219050637.000|CCO|>> HI, I AM GABRIELLA.
20101219050637.000|20101219050638.667|CCO|WE SPOKE ON THE PHONE EARLIER
20101219050638.667|20101219050640.333|CCO|ABOUT FIXING MY BRICKS.
20101219050640.333|20101219050642.000|CCO|>> RIGHT, I REMEMBER.
20101219050642.000|20101219050643.667|CCO|>> CAN YOU DO THEM NOW?
20101219050643.667|20101219050645.333|CCO|AM I AM THE ONLY ONE IN THE SHOP
20101219050645.333|20101219050647.000|CCO|RIGHT NOW.
20101219050647.000|20101219050648.667|CCO|>> PLEASE, I HAVE TO BE AT WORK
20101219050648.667|20101219050650.333|CCO|IN A COUPLE HOURS.
20101219050650.333|20101219050702.000|CCO|>> ALRIGHT, I WILL DO IT.
20101219050702.000|20101219050705.333|CCO|JOHN: DETECTIVES SAY URBINA BEAT
20101219050705.333|20101219050708.667|CCO|AND SEXUALLY ASSAULTED
20101219050708.667|20101219050712.000|CCO|GABRIELLA, THEN STRANGLED HER TO
20101219050712.000|20101219050722.000|CCO|DEATH.
20101219050722.000|20101219050727.000|CCO|JOHN: COPS THEN SAY URBINA TRIED
20101219050727.000|20101219050732.000|CCO|TO COVER-UP HIS CRIME, HOPING NO
20101219050732.000|20101219050734.500|CCO|ONE WOULD EVER IDENTIFY
20101219050734.500|20101219050737.000|CCO|GABRIELLA'S BODY.
20101219050737.000|20101219050739.500|CCO|>> HOW CAN THIS PERSON CONSIDER
20101219050739.500|20101219050742.000|CCO|HIMSELF A HUMAN BEING, AFTER
20101219050742.000|20101219050744.000|CCO|EVERYTHING HE DID TO HER?
20101219050744.000|20101219050746.000|CCO|JUSTICE THINK EVERYTHING MY
20101219050746.000|20101219050748.000|CCO|COUSIN WENT THROUGH IN HER LAST
20101219050748.000|20101219050750.000|CCO|MOMENTS -- JUST TO THINK
20101219050750.000|20101219050752.000|CCO|EVERYTHING MY COUSIN WENT
20101219050752.000|20101219050753.667|CCO|THROUGH IN HER LAST MOMENTS, IT
20101219050753.667|20101219050755.333|CCO|IS SOMETHING I CANNOT IMAGINE.
20101219050755.333|20101219050757.000|CCO|>> OUT OF ALL THE CRIMES WE HAVE
20101219050757.000|20101219050758.667|CCO|INVESTIGATED, THIS IS THE MOST
20101219050758.667|20101219050800.333|CCO|BRUTAL AND HEINOUS.
20101219050800.333|20101219050802.000|CCO|WE WANT THIS GUY CAUGHT.
20101219050802.000|20101219050804.000|CCO|JOHN: WHAT COPS BELIEVE URBINA
