TOP|20110113070001|2011-01-13_0700_US_KMEX_Noticias_34
COL|Communication Studies Archive, UCLA 
UID|e5beca72-1ee6-11e0-bd71-001517add60e
DUR|0:29:43.98
VID|640x480
CMT|
LAN|SPA
LBT|2011-01-12 23:00 America/Los_Angeles
SEG_01|2014-02-14 18:22:05|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110113070004.000|20110113072944.000|SEG|Type=Story
20110113070004.000|20110113070006.000|CC1|existencia.                     
20110113070006.000|20110113070013.000|CC1|>> Tengo un hijo de Cuatro años.
20110113070013.000|20110113070022.000|CC1|>> Como muchos ellas llego al   
20110113070022.000|20110113070029.000|CC1|sistema de ayuda mñdica .       
20110113070029.000|20110113070034.000|CC1|>> Los fondos para esto vienen  
20110113070034.000|20110113070038.000|CC1|del gobierno de Los Ángeles.    
20110113070038.000|20110113070043.000|CC1|>> Este programa consiste en que
20110113070043.000|20110113070048.000|CC1|el asístente mñdico sepa las    
20110113070048.000|20110113070054.000|CC1|ordenes del doctor, sacando     
20110113070054.000|20110113070057.000|CC1|sangre, da inyecciones.         
20110113070057.000|20110113070101.000|CC1|>> El entrenamiento es de siete 
20110113070101.000|20110113070107.000|CC1|meses y medio y como dice ñl    
20110113070107.000|20110113070111.000|CC1|cambio su sistema económico .   
20110113070111.000|20110113070115.000|CC1|>> Ya no tengo que sudar tanto  
20110113070115.000|20110113070119.000|CC1|para el dinero de hoy.          
20110113070119.000|20110113070126.000|CC1|>> El entrenamienmto que incluye
20110113070126.000|20110113070131.000|CC1|practicas, tiene un 95 por      
20110113070131.000|20110113070140.000|CC1|ciento de ñxito de encontrar    
20110113070140.000|20110113070143.000|CC1|trabajo para quienes lo         
20110113070143.000|20110113070144.000|CC1|solicitan.                      
20110113070144.000|20110113070158.000|SEG_01|Type=Commercial
20110113070144.000|20110113070145.000|CC1|>> ???.                         
20110113070145.000|20110113070147.000|CC1|>> (Información en pantalla) .  
20110113070147.000|20110113070152.000|CC1|>> Así iniciamos esta noche     
20110113070152.000|20110113070156.000|CC1|Univisión Noticias 34 sólo a las
20110113070156.000|20110113070157.000|CC1|once.                           
20110113070157.000|20110113070158.000|CC1|>> ???.                         
20110113070158.000|20110113070221.000|SEG_01|Type=Story start
20110113070158.000|20110113070221.000|CC1|>> ¿Quñ tal? Buenas Noches el   
20110113070221.000|20110113070225.000|CC1|gobernador Jerry Brown hablo    
20110113070225.000|20110113070226.000|CC1|sobre los recortes .            
20110113070226.000|20110113070231.000|CC1|>> Cuando hay hoys en las calles
20110113070231.000|20110113070239.000|CC1|o los vehículos chocan, esto no 
20110113070239.000|20110113070241.000|CC1|es seguro.                      
20110113070241.000|20110113070245.000|CC1|>> Habla sobre el recorte de    
20110113070245.000|20110113070300.000|CC1|policías en la ciudad de Los    
20110113070300.000|20110113070302.000|CC1|Ángeles .                       
20110113070302.000|20110113070309.000|CC1|>> El alcalde dice que mil      
20110113070309.000|20110113070314.000|CC1|trabajos están en peligro, otros
20110113070314.000|20110113070317.000|CC1|dicen que dos mil.              
20110113070317.000|20110113070324.000|CC1|>> Debido al deficit el         
20110113070324.000|20110113070327.000|CC1|gobernador anuncio recortes para
20110113070327.000|20110113070333.000|CC1|los bomberos y los policías,    
20110113070333.000|20110113070340.000|CC1|pero hay más posibilidad .      
20110113070340.000|20110113070343.000|CC1|>> Queremos mantener los        
20110113070343.000|20110113070347.000|CC1|garajes, pero si no lo hacemos  
20110113070347.000|20110113070349.000|CC1|tendremos que hacerlo de otra   
20110113070349.000|20110113070351.000|CC1|manera.                         
20110113070351.000|20110113070358.000|CC1|>> Segun los negócios, esto no  
20110113070358.000|20110113070402.000|CC1|les ayudaria por el             
20110113070402.000|20110113070404.000|CC1|estacionamento y el precio.     
20110113070404.000|20110113070411.000|CC1|>> Si no se generan los recursos
20110113070411.000|20110113070416.000|CC1|necesarios, se harán recortes en
20110113070416.000|20110113070418.000|CC1|los empleos.                    
20110113070418.000|20110113070423.000|CC1|>> Ya empezó la cuesta de Enero 
20110113070423.000|20110113070427.000|CC1|que hace que las personas paguen
20110113070427.000|20110113070431.000|CC1|sus deudas.                     
20110113070431.000|20110113070434.000|CC1|>> Tiempos para empeñar.        
20110113070434.000|20110113070440.000|CC1|>> Segun la asociacion de       
20110113070440.000|20110113070445.000|CC1|empeño, el negócio crecio en un 
20110113070445.000|20110113070454.000|CC1|25 por ciento más este mes .    
20110113070454.000|20110113070458.000|CC1|>> (Ambiente) .                 
20110113070458.000|20110113070503.000|CC1|>> satisfecho el trajo los 500  
20110113070503.000|20110113070508.000|CC1|dólares que necesitaba para     
20110113070508.000|20110113070512.000|CC1|recuperar una cadena de oro que 
20110113070512.000|20110113070513.000|CC1|había empeñado.                 
20110113070513.000|20110113070517.000|CC1|>> Esto pasa en el tiempo de    
20110113070517.000|20110113070522.000|CC1|Navidad hizo que creciera un 25 
20110113070522.000|20110113070524.000|CC1|por ciento el 2010.             
20110113070524.000|20110113070529.000|CC1|>> Son los nuevos clientes que  
20110113070529.000|20110113070538.000|CC1|esta mujer ha visto llegar.     
20110113070538.000|20110113070541.000|CC1|>> Empeñan articulos muy caros. 
20110113070541.000|20110113070548.000|CC1|>> El perdio su empleo y empeño 
20110113070548.000|20110113070555.000|CC1|las joyas personales para poder 
20110113070555.000|20110113070600.000|CC1|estars los Cuatro meses que     
20110113070600.000|20110113070601.000|CC1|estuvo sin trabajo.             
20110113070601.000|20110113070606.000|CC1|>> Más que prestamos lo que se  
20110113070606.000|20110113070611.000|CC1|aumentaron son la venta por     
20110113070611.000|20110113070613.000|CC1|apartado.                       
20110113070613.000|20110113070619.000|CC1|>> Ellos apartan una prenda y   
20110113070619.000|20110113070622.000|CC1|despuñs vienen a dar pago.      
20110113070622.000|20110113070626.000|CC1|>> El consejo es que no agarren 
20110113070626.000|20110113070630.000|CC1|más del dinero que pueden pagar 
20110113070630.000|20110113070633.000|CC1|y que no vendan todo.           
20110113070633.000|20110113070639.000|CC1|>> Ahora vine a mirar para ver  
20110113070639.000|20110113070640.000|CC1|que puedo comprar.              
20110113070640.000|20110113070647.000|CC1|>> Tanto los prestamistas y los 
20110113070647.000|20110113070651.000|CC1|clientes la formula es saber que
20110113070651.000|20110113070654.000|CC1|hay que comprar y vender.       
20110113070654.000|20110113070700.000|CC1|>> Ahora la red social de       
20110113070700.000|20110113070703.000|CC1|Facebook ayudara tambiñn para   
20110113070703.000|20110113070711.000|CC1|las alertas de niños perdidos.  
20110113070711.000|20110113070714.000|CC1|>> 140 millones de usuarios de  
20110113070714.000|20110113070719.000|CC1|Facebook en Estados Unidos      
20110113070719.000|20110113070721.000|CC1|podrán ver esto.                
20110113070721.000|20110113070728.000|CC1|>> Él pasó de comprar caballos  
20110113070728.000|20110113070738.000|CC1|a estar en el surfeo para la    
20110113070738.000|20110113070745.000|CC1|playa, ahora cumple el servicio 
20110113070745.000|20110113070747.000|CC1|comunitario.                    
20110113070747.000|20110113070751.000|CC1|>> Los resultados de los        
20110113070751.000|20110113070757.000|CC1|casamientos y los divorcios.    
20110113070757.000|20110113070803.000|CC1|>> Los vvalores obre la familia 
20110113070803.000|20110113070809.000|CC1|tienen mucho que ver con el     
20110113070809.000|20110113070811.000|CC1|matrimonio y la comunidad latina
20110113070811.000|20110113071112.000|SEG_01|Type=Commercial
20110113070811.000|20110113070812.000|CC1|.                               
20110113070812.000|20110113070818.000|CC1|>> Los secretos para mantener el
20110113070818.000|20110113070819.000|CC1|amor encendido.                 
20110113070819.000|20110113070823.000|CC1|>> Hay que respetarse siempre.  
20110113070823.000|20110113070828.000|CC1|>> Esto ha funcionado con la    
20110113070828.000|20110113070832.000|CC1|comunidad latina, segun         
20110113070832.000|20110113070835.000|CC1|encuestas la comunidad latina   
20110113070835.000|20110113070841.000|CC1|tiene la cifra más baja de      
20110113070841.000|20110113070844.000|CC1|divorcios comparado con otros   
20110113070844.000|20110113070847.000|CC1|grupos etnicos.                 
20110113070847.000|20110113070851.000|CC1|>> Mis padres siempre dijeronq  
20110113070851.000|20110113070854.000|CC1|ue cuando se casen es para      
20110113070854.000|20110113070856.000|CC1|siempre.                        
20110113070856.000|20110113070902.000|CC1|>> El indice es de 7.8 por      
20110113070902.000|20110113070903.000|CC1|ciento para la comunidad latina 
20110113070903.000|20110113070904.000|CC1|.                               
20110113070904.000|20110113070909.000|CC1|>> Lo que pasa con los otros,   
20110113070909.000|20110113070914.000|CC1|ellos son más independientes    
20110113070914.000|20110113070920.000|CC1|tienen una percepcion diferente 
20110113070920.000|20110113070921.000|CC1|a la comunidad hispana .        
20110113070921.000|20110113070927.000|CC1|>> Ella ha ayudado a las parejas
20110113070927.000|20110113070933.000|CC1|y pone en practica sus consejos.
20110113070933.000|20110113070937.000|CC1|>> Es escucharse los unos a los 
20110113070937.000|20110113070940.000|CC1|otros.                          
20110113070940.000|20110113070944.000|CC1|>> Ellos cumplirán 21 años de   
20110113070944.000|20110113070945.000|CC1|matrimonio.                     
20110113070945.000|20110113070952.000|CC1|>> No hay que olvidarse que nos 
20110113070952.000|20110113070959.000|CC1|queremos.                       
20110113070959.000|20110113071002.000|CC1|>> Felicidades, tenemos que     
20110113071002.000|20110113071007.000|CC1|mencionar que muchas parejas    
20110113071007.000|20110113071012.000|CC1|están juntas por el amor a Dios 
20110113071012.000|20110113071016.000|CC1|y por la recesión .             
20110113071016.000|20110113071021.000|CC1|>> Gracias, Buenas Noches .     
20110113071021.000|20110113071023.000|CC1|>> ???.                         
20110113071023.000|20110113071028.000|CC1|>> Poco despuñs de la alerta de 
20110113071028.000|20110113071033.000|CC1|hepatitis b y c se reporta la   
20110113071033.000|20110113071038.000|CC1|muerte de una paciente de 75    
20110113071038.000|20110113071043.000|CC1|años de edad, se mando un       
20110113071043.000|20110113071047.000|CC1|informe para las personas que   
20110113071047.000|20110113071052.000|CC1|tiene posibilidad de estar      
