TOP|20110113040001|2011-01-13_0400_US_KCAL_KCAL_9_News_at_8PM
COL|Communication Studies Archive, UCLA 
UID|f19c992e-1ed1-11e0-9f02-001517add720
DUR|0:59:43.78
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-12 20:00 America/Los_Angeles
SEG_01|2014-02-14 18:22:05|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110113040016.000|20110113045944.000|SEG|Type=Story
20110113040016.000|20110113040018.000|CC1|JOEL: THAT WAS THE EXPLANATION. 
20110113040018.000|20110113040018.000|CC1|OKAY.                           
20110113040018.000|20110113040020.000|CC1|SO IT'S GOING TO BE CURRY AT THE
20110113040020.000|20110113040022.000|CC1|FREE THROW LINE AND WARRIORS    
20110113040022.000|20110113040023.000|CC1|WITH THE BASKETBALL.            
20110113040023.000|20110113040029.000|CC1|LAKERS HAVE WON THEIR LAST FIVE.
20110113040029.000|20110113040033.000|CC1|124 POINT AVERAGE ON 50%        
20110113040033.000|20110113040034.000|CC1|AVERAGE.                        
20110113040034.000|20110113040041.000|CC1|ANOTHER ONE FOR CURRY.          
20110113040041.000|20110113040043.000|CC1|ANOTHER REASON WHY HE SCORE IS  
20110113040043.000|20110113040044.000|CC1|HE DOESN'T GET TO THE FREE THROW
20110113040044.000|20110113040045.000|CC1|LINE.                           
20110113040045.000|20110113040047.000|CC1|HE'S SO AFRAID TO SHOOT FREE    
20110113040047.000|20110113040049.000|CC1|THROWS, HE JUMPS AWAY FROM PAU  
20110113040049.000|20110113040051.000|CC1|WHICH AFFECTS HIS SHOOTING      
20110113040051.000|20110113040052.000|CC1|PERCENTAGE WHICH MAKES IT HARD  
20110113040052.000|20110113040053.000|CC1|TO SCORE.                       
20110113040053.000|20110113040054.000|CC1|YOU HAVE TO BE WILLING TO GO TO 
20110113040054.000|20110113040055.000|CC1|THE LINE AND SHOOT THE FREE     
20110113040055.000|20110113040056.000|CC1|THROWS.                         
20110113040056.000|20110113040058.000|CC1|I JUST FEEL THAT HE'S -- HE'S   
20110113040058.000|20110113040100.000|CC1|REALLY AFRAID TO GET THERE THAT 
20110113040100.000|20110113040102.000|CC1|OFTEN BECAUSE OF HIS INABILITY  
20110113040102.000|20110113040104.000|CC1|TO PUT HIM DOWN.                
20110113040104.000|20110113040107.000|CC1|JOEL: WHY SHOULD YOU CALL HIM A 
20110113040107.000|20110113040108.000|CC1|BAD FREE THROW SHOOTER WHEN HE'S
20110113040108.000|20110113040111.000|CC1|FIVE FOR 20 THIS YEAR?          
20110113040111.000|20110113040113.000|CC1|[CROWD CHEERING]                
20110113040113.000|20110113040116.000|CC1|JOEL: KOBE ON THE MID RANGE GAME
