TOP|20101209170001|2010-12-09_1700_US_KABC_Live_With_Regis_and_Kelly
COL|Communication Studies Archive, UCLA 
UID|c3277988-03b5-11e0-8fda-00e0815fe83e
DUR|0:59:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-09 09:00 America/Los_Angeles
SEG_01|2014-02-14 18:18:07|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101209170005.444|20101209175956.000|SEG|Type=Story
20101209170005.444|20101209170006.556|CCO|S
20101209170006.556|20101209170007.667|CCO|& KELLY." 
20101209170007.667|20101209170008.778|CCO|TODAY, FROM THE NEW FILM "HOW DO
20101209170008.778|20101209170009.889|CCO|YOU KNOW," OWEN WILSON. 
20101209170009.889|20101209170011.000|CCO|AND FROM THE MINI SERIES "MARRY 
20101209170011.000|20101209170013.000|CCO|ME," ACTRESS LUCY LIU.
20101209170013.000|20101209170015.000|CCO|PLUS THE RIGHT PRESENT FOR THE  
20101209170015.000|20101209170017.000|CCO|MAN IN YOUR LIFE AS WE CONTINUE 
20101209170017.000|20101209170019.000|CCO|"LIVE'S" PERFECT HOLIDAY GIFT 
20101209170019.000|20101209170021.000|CCO|WEEK. 
20101209170021.000|20101209170026.000|CCO|ALL NEXT ON "LIVE."
20101209170026.000|20101209170031.000|CCO|[CAPTIONING MADE POSSIBLE BY  
20101209170031.000|20101209170051.000|CCO|DISNEY-ABC DOMESTIC TELEVISION] 
20101209170051.000|20101209170101.000|CCO|ANNOUNCER: NOW HERE ARE 
20101209170101.000|20101209170103.000|CCO|REGIS: THANK YOU. 
20101209170103.000|20101209170105.000|CCO|I'M EXHAUSTED, EXHAUSTED  
20101209170105.000|20101209170107.000|CCO|CARRYING HER IN.
20101209170107.000|20101209170109.000|CCO|I'VE GOT THIS, I'VE GOT A BAD 
20101209170109.000|20101209170111.000|CCO|HAND HERE.
20101209170111.000|20101209170112.250|CCO|KELLY: THERE THEY GO, DOWN ON 
20101209170112.250|20101209170113.500|CCO|THE GROUND. 
20101209170113.500|20101209170114.750|CCO|REGIS: LET THEM STAY THERE FOR A
20101209170114.750|20101209170116.000|CCO|LITTLE BIT. 
20101209170116.000|20101209170117.250|CCO|KELLY: I'M IN FLATS.
20101209170117.250|20101209170118.500|CCO|I'M WALKING IN FLATS WHICH IS 
20101209170118.500|20101209170119.750|CCO|SUCH A CHALLENGE FOR ME.
20101209170119.750|20101209170121.000|CCO|[LAUGHTER]
20101209170121.000|20101209170123.500|CCO|REGIS: REALLY?
20101209170123.500|20101209170126.000|CCO|I THOUGHT YOU WERE KIDDING. 
20101209170126.000|20101209170128.500|CCO|OIP I'VE BEEN IN THE HEELS SO 
20101209170128.500|20101209170131.000|CCO|LONG THAT WALKING IN HEELS TO ME
20101209170131.000|20101209170132.667|CCO|FEELS DANGEROUS.
20101209170132.667|20101209170134.333|CCO|REGIS: THAT'S FUNNY.
20101209170134.333|20101209170136.000|CCO|KELLY: I COULD FALL OVER AT ANY 
20101209170136.000|20101209170137.667|CCO|TIME. 
20101209170137.667|20101209170139.333|CCO|REGIS: SOME PEOPLE SAID TO ME 
20101209170139.333|20101209170141.000|CCO|GEE, THE HEELS, HAND RECOVERY.
20101209170141.000|20101209170142.429|CCO|KELLY: SOME PEOPLE SAID THAT TO 
20101209170142.429|20101209170143.857|CCO|ME AS WELL. 
20101209170143.857|20101209170145.286|CCO|I WALK OUT HERE AND SIT DOWN SO 
20101209170145.286|20101209170146.714|CCO|SINCE I'M SEATED I DIDN'T THINK 
20101209170146.714|20101209170148.143|CCO|IT WAS A BIG DEAL.
20101209170148.143|20101209170149.571|CCO|NOW I'M GOING TO TRY TO WEAR  
20101209170149.571|20101209170151.000|CCO|FLATS.
20101209170151.000|20101209170152.429|CCO|BUT, I THINK THAT'S JUST AS 
20101209170152.429|20101209170153.857|CCO|DANGEROUS, I REALLY DO. 
20101209170153.857|20101209170155.286|CCO|REGIS: LET ME CHEER YOU UP ALL  
20101209170155.286|20101209170156.714|CCO|RIGHT?
20101209170156.714|20101209170158.143|CCO|KELLY: OK.
20101209170158.143|20101209170159.571|CCO|REGIS: THIS IS MIND, BODY AND 
20101209170159.571|20101209170201.000|CCO|SPIRIT FITNESS. 
20101209170201.000|20101209170202.667|CCO|THE BEST CELEBRITY BODIES OF  
20101209170202.667|20101209170204.333|CCO|2010. 
20101209170204.333|20101209170206.000|CCO|AND, THE HOTTEST -- AND YOU KNOW
20101209170206.000|20101209170207.667|CCO|HOW MANY WOMEN THERE ARE NOW IN 
20101209170207.667|20101209170209.333|CCO|MORNING TELEVISION -- 
20101209170209.333|20101209170211.000|CCO|KELLY: STOP, STOP.
20101209170211.000|20101209170213.000|CCO|REGIS: THE HOTTEST MORNING SHOW 
20101209170213.000|20101209170215.000|CCO|HOST -- 
20101209170215.000|20101209170217.000|CCO|KELLY: THEY FEEL SORRY. 
20101209170217.000|20101209170219.000|CCO|STOP, STOP! 
20101209170219.000|20101209170221.000|CCO|YOU'RE GOING TO GET EMBARRASSED.
20101209170221.000|20101209170223.500|CCO|REGIS: DID I SAY YOUR NAME YET? 
20101209170223.500|20101209170226.000|CCO|KELLY: YOU ONLY BRING UP THINGS 
20101209170226.000|20101209170228.500|CCO|TO MAKE ME FEEL UNCOMFORTABLE.
20101209170228.500|20101209170231.000|CCO|REGIS: IT'S A TIE BETWEEN KELLY 
20101209170231.000|20101209170233.500|CCO|RIPA AND JOY BEHAR. 
20101209170233.500|20101209170236.000|CCO|JUST KIDDING. 
20101209170236.000|20101209170238.500|CCO|HEY JOY, I WAS JUST KIDDING.
20101209170238.500|20101209170241.000|CCO|[LAUGHTER]
20101209170241.000|20101209170243.500|CCO|ELISABETH HASSELBECK. 
20101209170243.500|20101209170246.000|CCO|KELLY: THINK THAT WOULD INSULT  
20101209170246.000|20101209170248.500|CCO|JOY?
20101209170248.500|20101209170251.000|CCO|REGIS: NO.
20101209170251.000|20101209170252.667|CCO|KELLY: WELL, THE FIELD IS 
20101209170252.667|20101209170254.333|CCO|RIDDLED WITH US, SO THAT'S VERY 
20101209170254.333|20101209170256.000|CCO|NICE. 
20101209170256.000|20101209170257.667|CCO|REGIS: I DON'T KNOW, HOW MANY 
20101209170257.667|20101209170259.333|CCO|CHILDREN DOES SHE HAVE? 
20101209170259.333|20101209170301.000|CCO|KELLY: SHE HAS THREE. 
20101209170301.000|20101209170302.667|CCO|I THINK THEY INCLUDED ME BUT  
20101209170302.667|20101209170304.333|CCO|THEY FEEL SORRY FOR MY INJURY 
20101209170304.333|20101209170306.000|CCO|AND THE FACT THAT I'M WEARING 
20101209170306.000|20101209170307.667|CCO|FLATS.
20101209170307.667|20101209170309.333|CCO|REGIS: YOU CAN'T GET OVER THAT. 
20101209170309.333|20101209170311.000|CCO|KELLY: THEY FEEL SORRY. 
20101209170311.000|20101209170312.429|CCO|REGIS: MAYBE A PAIR OF SNEAKERS 
20101209170312.429|20101209170313.857|CCO|ONE DAY.
20101209170313.857|20101209170315.286|CCO|KELLY: MAYBE A PAIR OF SNEAKERS 
20101209170315.286|20101209170316.714|CCO|ONE DAY.
20101209170316.714|20101209170318.143|CCO|I DO WEAR -- I DON'T CARE IF  
20101209170318.143|20101209170319.571|CCO|THEY DON'T LOOK PRETTY, THEY ARE
20101209170319.571|20101209170321.000|CCO|COMFORTABLE.
20101209170321.000|20101209170323.000|CCO|I LOVE THEM, GOD BLESS THEM.
20101209170323.000|20101209170325.000|CCO|REGIS: THURSDAY, DECEMBER 9,  
20101209170325.000|20101209170327.000|CCO|2010, CLOSER AND CLOSER TO  
20101209170327.000|20101209170329.000|CCO|CHRISTMAS WE COME.
20101209170329.000|20101209170331.000|CCO|NOW WITH THE CRUTCHES, HOW DO 
20101209170331.000|20101209170332.667|CCO|YOU SPEND YOUR EVENING? YOU 
20101209170332.667|20101209170334.333|CCO|DON'T GO OUT DO YOU?
20101209170334.333|20101209170336.000|CCO|KELLY: REKLEINED. 
20101209170336.000|20101209170337.667|CCO|REGIS: DO YOU?
20101209170337.667|20101209170339.333|CCO|KELLY: WE HAVEN'T BEEN GOING  
20101209170339.333|20101209170341.000|CCO|OUT.
20101209170341.000|20101209170342.667|CCO|WE HAVE NOT.
20101209170342.667|20101209170344.333|CCO|I WENT TO A VIEWING -- GOSH --  
20101209170344.333|20101209170346.000|CCO|REGIS: MOVIE VIEWING? 
