TOP|20101209140002|2010-12-09_1400_US_KTTV-FOX_Morning_News_at_6AM
COL|Communication Studies Archive, UCLA 
UID|9e52e908-039c-11e0-a3ef-00e0815fe86c
DUR|0:59:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-09 06:00 America/Los_Angeles
SEG_01|2014-02-14 18:18:04|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101209140006.000|20101209140011.000|SEG|Type=Story
20101209140006.000|20101209140007.000|CCO|>>> POLICE ARE SEARCHING FOR A 
20101209140007.000|20101209140008.000|CCO|MISSING TODDLER WHO WAS 
20101209140008.000|20101209140009.000|CCO|SNATCHED BY HIS FATHER'S 
20101209140009.000|20101209140010.000|CCO|GIRLFRIEND. 
20101209140010.000|20101209140011.000|CCO|WE'LL HAVE THE LATEST. 
20101209140011.000|20101209140024.500|SEG|Type=Story
20101209140011.000|20101209140012.000|CCO|>>> AUTHORITY IN ESCONDIDO WARN 
20101209140012.000|20101209140014.500|CCO|RESIDENTS IT'S COMING, IT'S 
20101209140014.500|20101209140017.000|CCO|COMING, TIME TO EVACUATE. 
20101209140017.000|20101209140019.500|CCO|IT WILL HAPPEN A SHORT TIME 
20101209140019.500|20101209140022.000|CCO|FROM NOW, THE CONTROLLED BURN 
20101209140022.000|20101209140023.250|CCO|OF A HOUSE FILL WITH  BOMB-
20101209140023.250|20101209140024.500|CCO|MAKING MATERIALS. 
20101209140024.500|20101209140032.000|SEG|Type=Story
20101209140024.500|20101209140025.750|CCO|>>> SAD NEWS OUT OF THE MOUNT 
20101209140025.750|20101209140027.000|CCO|BALDY AREA. 
20101209140027.000|20101209140028.250|CCO|SEARCH CREWS FOUND A BODY AND 
20101209140028.250|20101209140029.500|CCO|BELIEVE IT COULD BE THE MISSING 
20101209140029.500|20101209140030.750|CCO|HIKER THEY HAVE BEEN SEARCHING 
20101209140030.750|20101209140032.000|CCO|FOR. 
20101209140032.000|20101209140057.714|SEG|Type=Story
20101209140032.000|20101209140034.000|CCO|>>> SO FAR, INVESTIGATORS HAVE 
20101209140034.000|20101209140036.000|CCO|NOT DECLARED THE CASE CLOSED 
20101209140036.000|20101209140038.000|CCO|OFFICIALLY IN THE MURDER OF 
20101209140038.000|20101209140040.000|CCO|RONNI CHASEN BUT LINKED THE GUN 
20101209140040.000|20101209140042.000|CCO|USED TO KILL HER TO A SUSPECT. 
20101209140042.000|20101209140044.500|CCO|WE'VE GOT MORE HERE ON THE FOX 
20101209140044.500|20101209140047.000|CCO|11 MORNING NEWS AT 6:00, 
20101209140047.000|20101209140049.500|CCO|BEGINNING NOW. 
20101209140049.500|20101209140052.000|CCO|>>  GOOD MORNING, EVERYBODY, 
20101209140052.000|20101209140053.429|CCO|WELCOME TO THURSDAY ON THE FOX 
20101209140053.429|20101209140054.857|CCO|11 MORNING NEWS. 
20101209140054.857|20101209140056.286|CCO|I'M JEAN MARTIREZ. 
20101209140056.286|20101209140057.714|CCO|>>  I'M LISA BRECKENRIDGE. 
20101209140057.714|20101209140229.750|SEG|Type=Story
20101209140057.714|20101209140059.143|CCO|>>> RICK IS HERE WITH WEATHER. 
20101209140059.143|20101209140100.571|CCO|WE SHOULD SAY WE HAVE AN E-MAIL 
20101209140100.571|20101209140102.000|CCO|FROM MARIA. 
20101209140102.000|20101209140103.111|CCO|WE'RE ON BABY WATCH. 
20101209140103.111|20101209140104.222|CCO|CAN YOU BELIEVE IT? 
20101209140104.222|20101209140105.333|CCO|>> THAT BABY IS NOT COMING 
20101209140105.333|20101209140106.444|CCO|SCHAWT 
20101209140106.444|20101209140107.556|CCO|>> 
20101209140107.556|20101209140108.667|CCO|>> Reporter:  SHE'S NOT DUE FOR 
20101209140108.667|20101209140109.778|CCO|A COUPLE OF WEEKS SO IT'S STILL 
20101209140109.778|20101209140110.889|CCO|COOK IN THE OVEN. 
20101209140110.889|20101209140112.000|CCO|WE WISH HER ALL THE BEST. 
20101209140112.000|20101209140113.250|CCO|GOOD MORNING, EVERYONE. 
20101209140113.250|20101209140114.500|CCO|WE'RE LOOKING REALLY NICE TODAY 
20101209140114.500|20101209140115.750|CCO|AGAIN  WEATHER-WISE IT WON'T BE 
20101209140115.750|20101209140117.000|CCO|QUITE AS WARM AS IT WAS 
20101209140117.000|20101209140118.250|CCO|YESTERDAY. 
20101209140118.250|20101209140119.500|CCO|YESTERDAY, THE SECOND DAY IN A 
20101209140119.500|20101209140120.750|CCO|ROW IN WHICH SO CAL WAS THE 
20101209140120.750|20101209140122.000|CCO|WARMEST IN THE NATION. 
20101209140122.000|20101209140124.000|CCO|IT WAS 83 DEGREES OUT IN 
20101209140124.000|20101209140126.000|CCO|RIALTO. 
20101209140126.000|20101209140128.000|CCO|OUR FRIEND IN THE I.E. 
20101209140128.000|20101209140130.000|CCO|ALSO IN EL CENTRO, FAR EASTERN 
20101209140130.000|20101209140132.000|CCO|IMPERIAL COUNTY -- SOUTHEASTERN 
20101209140132.000|20101209140133.667|CCO|CALIFORNIA, THOUGH. 
20101209140133.667|20101209140135.333|CCO|L.A.X. 
20101209140135.333|20101209140137.000|CCO|IS CLEAR ALTHOUGH PATCHES OF 
20101209140137.000|20101209140138.667|CCO|DENSE FOG NEAR THE SHORE. 
20101209140138.667|20101209140140.333|CCO|THE ON SHORE FLOW SHOULD CLEAR 
20101209140140.333|20101209140142.000|CCO|OUT IN RESPONSE TO A PRESSURE 
20101209140142.000|20101209140143.429|CCO|TO THE NORTH. 
20101209140143.429|20101209140144.857|CCO|THE HIGH-PRESSURE SYSTEM IS 
20101209140144.857|20101209140146.286|CCO|RESPONSIBLE FOR THE NICE, TRY, 
20101209140146.286|20101209140147.714|CCO|AND MILD WEATHER THAT WILL 
20101209140147.714|20101209140149.143|CCO|SHIFT EAST. 
20101209140149.143|20101209140150.571|CCO|RIGHT NOW TEMPERATURES IN THE 
20101209140150.571|20101209140152.000|CCO|MID-TO-HIGH 40s, KIND OF COOL 
20101209140152.000|20101209140155.000|CCO|OUT THERE BUT NICE AND MILD, 
20101209140155.000|20101209140158.000|CCO|LOW-TO-MID- 70s INLAND AND I.X. 
20101209140158.000|20101209140201.000|CCO|SAN FERNANDO VALLEY. 
20101209140201.000|20101209140202.111|CCO|SUN REY AT 6:47 AND SETS AT 
20101209140202.111|20101209140203.222|CCO|4:44. 
20101209140203.222|20101209140204.333|CCO|THIS PRESSURE THROUGH THE STATE 
20101209140204.333|20101209140205.444|CCO|WILL PRODUCE SOME CLOUDS, NO 
20101209140205.444|20101209140206.556|CCO|RAIN AND WILL REMAIN DRY BUT 
20101209140206.556|20101209140207.667|CCO|SOME WIND. 
20101209140207.667|20101209140208.778|CCO|WEST TO NORTHWEST WIND, 
20101209140208.778|20101209140209.889|CCO|TOMORROW, SHIFTING NORTHEAST, 
20101209140209.889|20101209140211.000|CCO|SANTA ANA DIRECTION FRIDAY 
20101209140211.000|20101209140212.429|CCO|NIGHT INTO SATURDAY MORNING. 
20101209140212.429|20101209140213.857|CCO|WE'LL LIKELY NEED WIND 
20101209140213.857|20101209140215.286|CCO|ADVISORY. 
20101209140215.286|20101209140216.714|CCO|SATURDAY, THE WARMUP STARTS CAN 
20101209140216.714|20101209140218.143|CCO|AND 77. 
20101209140218.143|20101209140219.571|CCO|SUNDAY IS 83 DEGREES, A SUMMER-
20101209140219.571|20101209140221.000|CCO|TIME TEMPERATURE FOR THE 
20101209140221.000|20101209140222.250|CCO|DOWNTOWN AREA. 
20101209140222.250|20101209140223.500|CCO|THAT MAY BE A BIT CONSERVATIVE. 
20101209140223.500|20101209140224.750|CCO|SOME WARMER SPOTS MAY REACH MID-
20101209140224.750|20101209140226.000|CCO|TO-HIGH  80s. 
20101209140226.000|20101209140227.250|CCO|THE WARM WEATHER CONTINUE INTO 
20101209140227.250|20101209140228.500|CCO|MONDAY BEFORE WE COOL THINGS 
20101209140228.500|20101209140229.750|CCO|OFF ON TUESDAY. 
20101209140229.750|20101209140324.333|SEG|Type=Story
20101209140229.750|20101209140231.000|CCO|>>> ALL RIGHT, TRAFFIC-WISE, A 
20101209140231.000|20101209140233.500|CCO|MAJOR INCIDENT ALREADY WORKING 
20101209140233.500|20101209140236.000|CCO|ON THE 110 PREWAY, THE HARBOR 
20101209140236.000|20101209140238.500|CCO|FREEWAY. 
20101209140238.500|20101209140241.000|CCO|110 NORTHBOUND AT TORRANCE IN 
20101209140241.000|20101209140242.667|CCO|CARSON  APPROACHING THE 405, A 
20101209140242.667|20101209140244.333|CCO|MULTIVEHICLE INJURY WRECK, ONE 
20101209140244.333|20101209140246.000|CCO|CAR OVERTURN AND ANOTHER ON THE 
20101209140246.000|20101209140247.667|CCO|CENTER DIVIDER AND ANOTHER ONE 
20101209140247.667|20101209140249.333|CCO|IN THE RIGHT SHOULDER AREA. 
20101209140249.333|20101209140251.000|CCO|ALTERNATE IS VERMONT. 
20101209140251.000|20101209140252.667|CCO|THAT'S 110 NORTHBOUND AT 
20101209140252.667|20101209140254.333|CCO|TORRANCE. 
20101209140254.333|20101209140256.000|CCO|ALL LANES BLOCKED TEMPORARILY. 
20101209140256.000|20101209140257.667|CCO|WE'LL KEEP YOU POSTED. 
20101209140257.667|20101209140259.333|CCO|HOW ABOUT THE 60 FREEWAY? 
20101209140259.333|20101209140301.000|CCO|THIS IS COURTESY OF A CALTRANS 
20101209140301.000|20101209140302.667|CCO|TRAFFIC CAM, INBOUND SIDE AT 
20101209140302.667|20101209140304.333|CCO|US, STARTING TO LOAD UP. 
20101209140304.333|20101209140306.000|CCO|HEAVIER VOLUME BUT MOVING AT A 
20101209140306.000|20101209140307.667|CCO|GOOD CLIP AND FINISHING IN 
20101209140307.667|20101209140309.333|CCO|ORANGE COUNTY, NO CRASHES OR 
20101209140309.333|20101209140311.000|CCO|SIG-ALERT THAT WILL SLOW YOU 
20101209140311.000|20101209140312.429|CCO|DOWN BUT YOU HAVE THE TYPICAL 
20101209140312.429|20101209140313.857|CCO|SLOWING. 
20101209140313.857|20101209140315.286|CCO|YOU KNOW THE AREA AROUND THE 
20101209140315.286|20101209140316.714|CCO|ORANGE CRUSH AND 5 NEAR THE 91. 
20101209140316.714|20101209140318.143|CCO|THIS IS THE 91 THROUGH ANAHEIM, 
20101209140318.143|20101209140319.571|CCO|WESTBOUND AWAY, EASTBOUND AT 
20101209140319.571|20101209140321.000|CCO|US, PRETTY GOOD THERE. 
20101209140321.000|20101209140322.667|CCO|LISA, JEAN, BACK TO YOU. 
20101209140322.667|20101209140324.333|CCO|>> THANK YOU. 
20101209140324.333|20101209140441.000|SEG|Type=Story
