TOP|20110106140001|2011-01-06_1400_US_KTTV-FOX_Morning_News_at_6AM
COL|Communication Studies Archive, UCLA 
UID|9b1c1448-19a5-11e0-bed5-001517add6f2
DUR|0:59:44.51
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-06 06:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:12|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110106140003.000|20110106140011.000|SEG|Type=Story
20110106140003.000|20110106140003.000|CC1|HELP.                           
20110106140003.000|20110106140004.000|CC1|THEY'RE TRYING TO FIND A        
20110106140004.000|20110106140006.000|CC1|DANGEROUS SEX  OFFENDER WHO     
20110106140006.000|20110106140007.000|CC1|REMOVED HIS GPS TRACKING        
20110106140007.000|20110106140008.000|CC1|DEVICE.                         
20110106140008.000|20110106140008.000|CC1|THEY FEAR HE COULD BE OUT THERE 
20110106140008.000|20110106140011.000|CC1|LOOKING FOR NEW VICTIMS.        
20110106140011.000|20110106140033.000|SEG|Type=Story
20110106140011.000|20110106140014.000|CC1|>>> TWO TEENAGERS ARE DEAD IN   
20110106140014.000|20110106140015.000|CC1|REDLAND AND TWO OTHERS          
20110106140015.000|20110106140017.000|CC1|SERIOUSLY WOUNDED AFTER VIOLENT 
20110106140017.000|20110106140017.000|CC1|SHOOTING.                       
20110106140017.000|20110106140019.000|CC1|POLICE TRY TO FIGURE OUT JUST   
20110106140019.000|20110106140022.000|CC1|WHAT HAPPENED.                  
20110106140022.000|20110106140025.000|CC1|>> TERRORISTS CAME INTO THE     
20110106140025.000|20110106140027.000|CC1|ROOM AND  YELLED -- PARIS CAME  
20110106140027.000|20110106140033.000|CC1|INTO THE ROOM AND PARIS YELLED  
20110106140033.000|20110106140033.000|CC1|"DADDY, DADDY."                 
20110106140033.000|20110106140037.000|SEG|Type=Story
20110106140033.000|20110106140035.000|CC1|>>> DETAILS COMING OUT IN THE   
20110106140035.000|20110106140037.000|CC1|PRELIMINARY HEARING FOR DR.     
20110106140037.000|20110106140037.000|CC1|CONRAD PEOPLE.                  
20110106140037.000|20110106140209.000|SEG|Type=Story
20110106140037.000|20110106140039.000|CC1|>>> PEOPLE WITH BLUE SHIELD ON  
20110106140039.000|20110106140040.000|CC1|HIGH ALERT AFTER IT'S REPORTED  
20110106140040.000|20110106140043.000|CC1|THE COMPANY WANTS TO HIKE RATES 
20110106140043.000|20110106140043.000|CC1|59%.                            
20110106140043.000|20110106140045.000|CC1|WE'VE GOT THE VERY LATEST.      
20110106140045.000|20110106140046.000|CC1|FOX 11 MORNING NEWS AT 6:00     
20110106140046.000|20110106140054.000|CC1|BEGINS RIGHT NOW.               
20110106140054.000|20110106140055.000|CC1|>>  59?"                        
20110106140055.000|20110106140055.000|CC1|YIKES.                          
20110106140055.000|20110106140057.000|CC1|>>  IT'S THE REACTION OF THE    
20110106140057.000|20110106140057.000|CC1|PEANUT GALLERY.                 
20110106140057.000|20110106140101.000|CC1|THAT'S A LOT.                   
20110106140101.000|20110106140104.000|CC1|>> I'M JEAN MARTIREZ.           
20110106140104.000|20110106140106.000|CC1|>>  I'M LISA BRECKENRIDGE, IN   
20110106140106.000|20110106140107.000|CC1|FOR TONY WHO WILL BE ON "GOOD   
20110106140107.000|20110106140109.000|CC1|DAY L.A."                       
20110106140109.000|20110106140110.000|CC1|>> RICK DICKERT WITH US.        
20110106140110.000|20110106140112.000|CC1|>>  ALSO IN "GOOD DAY L.A."     
20110106140112.000|20110106140115.000|CC1|>> Reporter:  I'LL BE FLYING UP 
20110106140115.000|20110106140116.000|CC1|THERE THEN AS WELL.             
20110106140116.000|20110106140120.000|CC1|WE'RE STARTING OUT BREEZY IN    
20110106140120.000|20110106140120.000|CC1|SPOTS, NO WINDED ADVISORIES BUT 
20110106140120.000|20110106140125.000|CC1|THE WIND IS BLOWING OUT OF THE  
20110106140125.000|20110106140125.000|CC1|NORTH AND NORTHEAST.            
20110106140125.000|20110106140128.000|CC1|ALSO THE SANTA MONICA MOUNTAIN  
20110106140128.000|20110106140130.000|CC1|-- BELAIR, WESTWOOD, THE        
20110106140130.000|20110106140131.000|CC1|PALISADES AND MALIBU,           
20110106140131.000|20110106140132.000|CC1|TEMPERATURES RIGHT NOW          
20110106140132.000|20110106140134.000|CC1|RELATIVELY MILD AS COMPARE TO   
20110106140134.000|20110106140136.000|CC1|THE LAST COUPLE OF MORNINGS.    
20110106140136.000|20110106140137.000|CC1|DOWNTOWN IS 52 DEGREES AND      
20110106140137.000|20110106140139.000|CC1|WE'RE FORECASTING A HIGH TODAY  
20110106140139.000|20110106140140.000|CC1|OF 68.                          
20110106140140.000|20110106140141.000|CC1|THAT IS AVERAGE.                
20110106140141.000|20110106140143.000|CC1|IT WILL BREAK THE STRING OF 12  
