TOP|20110110010001|2011-01-10_0100_US_KCBS_CBS_2_News_at_5
COL|Communication Studies Archive, UCLA 
UID|1c57d708-1c59-11e0-8cac-001517add720
DUR|0:29:44.48
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-09 17:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:16|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110110010004.000|20110110010452.000|SEG|Type=Story
20110110010004.000|20110110010005.000|CC1|>> IN HIGH DEFINITION, THIS IS  
20110110010005.000|20110110010009.000|CC1|"CBS 2 NEWS" AT 5:00.           
20110110010009.000|20110110010010.000|CC1|SERENE: DISTURBING INFORMATION  
20110110010010.000|20110110010011.000|CC1|TODAY ABOUT THE MAN ACCUSED OF  
20110110010011.000|20110110010013.000|CC1|KILLING SIX PEOPLE AND WOUNDING 
20110110010013.000|20110110010015.000|CC1|CONGRESSWOMAN GABBY GIFFORDS IN 
20110110010015.000|20110110010015.000|CC1|ARIZONA.                        
20110110010015.000|20110110010017.000|CC1|SHE IS STILL FIGHTING FOR HER   
20110110010017.000|20110110010018.000|CC1|LIFE ONE DAY AFTER THE SHOOTING 
20110110010018.000|20110110010019.000|CC1|RAMPAGE.                        
20110110010019.000|20110110010020.000|CC1|GOOD EVENING, AND THANK YOU FOR 
20110110010020.000|20110110010023.000|CC1|JOINING US.                     
20110110010023.000|20110110010024.000|CC1|JUAN: THIS IS "CBS 2 NEWS" AT   
20110110010024.000|20110110010026.000|CC1|5:00.                           
20110110010026.000|20110110010027.000|CC1|TONIGHT WE ARE HEARING THE 911  
20110110010027.000|20110110010032.000|CC1|CALLS AFTER THE GUNMAN TOOK THE 
20110110010032.000|20110110010034.000|CC1|LIVES OF SIX PEOPLE IN ARIZONA. 
20110110010034.000|20110110010039.000|CC1|SERENE: INVESTIGATORS ARE TRYING
20110110010039.000|20110110010044.000|CC1|TO DETERMINE A MOTIVE.          
20110110010044.000|20110110010049.000|CC1|JUAN: LET'S GO LIVE WITH THE    
20110110010049.000|20110110010052.000|CC1|VERY LATEST INFORMATION FOR US. 
20110110010052.000|20110110010055.000|CC1|>> Reporter: AS SOME CONTINUE   
20110110010055.000|20110110010058.000|CC1|TO SHOW THEIR SUPPORT FOR THE   
20110110010058.000|20110110010059.000|CC1|VICTIMS, WE'RE LEARNING MORE    
20110110010059.000|20110110010101.000|CC1|ABOUT THE HEROES OF THE DAY.    
20110110010101.000|20110110010103.000|CC1|THE SHERIFF TOLD US ABOUT A     
20110110010103.000|20110110010103.000|CC1|61-YEAR-OLD WOMAN WHO HAD       
20110110010103.000|20110110010108.000|CC1|ALREADY BEEN SHOT WHEN SHE TRIED
20110110010108.000|20110110010111.000|CC1|TO WRESTLE THE GUN FROM THE     
20110110010111.000|20110110010114.000|CC1|GUNMAN.                         
20110110010114.000|20110110010118.000|CC1|>> 911, WHERE IS THE EMERGENCY? 
20110110010118.000|20110110010119.000|CC1|>> Reporter: ANGUISHED SCREAMS  
20110110010119.000|20110110010122.000|CC1|I 911 CALL CAPTURE THE CHAOS    
20110110010122.000|20110110010122.000|CC1|AFTER A GUNMAN OPENED FIRE AT A 
20110110010122.000|20110110010124.000|CC1|TOWN HALL MEETING HELD BY RIVERS
20110110010124.000|20110110010129.000|CC1|AND GIVE GABRIELLE GIFFORDS.    
20110110010129.000|20110110010131.000|CC1|MOURNERS CONTINUED TO BRING     
20110110010131.000|20110110010135.000|CC1|FLOWERS, SIGNS AND CANDLES WERE 
20110110010135.000|20110110010136.000|CC1|MANY OF THOSE INJURED IN THE    
20110110010136.000|20110110010141.000|CC1|SHOOTING ARE RECOVERING.        
20110110010141.000|20110110010141.000|CC1|CONGRESSWOMAN GIFFORDS REMAINS  
20110110010141.000|20110110010142.000|CC1|IN INTENSIVE CARE ON A          
