TOP|20110123190001|2011-01-23_1900_US_KABC_Eyewitness_Newsmakers
COL|Communication Studies Archive, UCLA 
UID|26bc725c-2727-11e0-ad3c-001517add720
DUR|0:29:49.88
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-23 11:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:32|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110123190013.000|20110123190117.000|SEG|Type=Story
20110123190013.000|20110123190014.000|CC1|>> ABC 7 PRESENTS               
20110123190014.000|20110123190016.000|CC1|"EYEWITNESS NEWS MAKERS"        
20110123190016.000|20110123190019.000|CC1|WITH ADRIENNE ALPERT.           
20110123190019.000|20110123190021.000|CC1|>> TODAY, ON "EYEWITNESS        
20110123190021.000|20110123190024.000|CC1|NEWS MAKERS" TWO HIGH SCHOOL    
20110123190024.000|20110123190026.000|CC1|STUDENTS WOUNDED BY A           
20110123190026.000|20110123190028.000|CC1|HANDGUN, HIDDEN IN A            
20110123190028.000|20110123190030.000|CC1|BACKPACK ON CAMPUS, A POLICE    
20110123190030.000|20110123190032.000|CC1|OFFICER WEARING A BULLET        
20110123190032.000|20110123190034.000|CC1|PROOF VEST THAT SAVED HIM IS    
20110123190034.000|20110123190035.000|CC1|SHOT WHILE CONFRONTING A        
20110123190035.000|20110123190037.000|CC1|SUSPECTED THIEF, BOTH           
20110123190037.000|20110123190038.000|CC1|INCIDENTS KEPT THOUSANDS OF     
20110123190038.000|20110123190040.000|CC1|STUDENTS IN LOCKDOWN.           
20110123190040.000|20110123190042.000|CC1|OUR NEXT, THE -- GUEST, THE     
20110123190042.000|20110123190044.000|CC1|NEXT SUPERINTENDENT OF USC,     
20110123190044.000|20110123190045.000|CC1|JOHN DAVID, WHO TAKES OVER      
20110123190045.000|20110123190047.000|CC1|IN APRIL BUT THIS PAST WEEK     
20110123190047.000|20110123190048.000|CC1|HAS ALREADY UNDERGONE A         
20110123190048.000|20110123190048.000|CC1|TRIAL BY FIRE.                  
20110123190048.000|20110123190051.000|CC1|WE WILL TALK ABOUT SCHOOL       
20110123190051.000|20110123190052.000|CC1|SECURITY AND PARENT             
20110123190052.000|20110123190053.000|CC1|NOTIFICATION, AND WE'LL ASK     
20110123190053.000|20110123190055.000|CC1|HIM ABOUT HIS VISION FOR THE    
20110123190055.000|20110123190056.000|CC1|NATION'S SECOND LARGEST         
20110123190056.000|20110123190057.000|CC1|SCHOOL DISTRICT.                
20110123190057.000|20110123190058.000|CC1|HOW TO IMPROVE EDUCATION        
20110123190058.000|20110123190059.000|CC1|WITH NO BUDGET.                 
20110123190059.000|20110123190101.000|CC1|AND WHAT HE THINKS OF           
20110123190101.000|20110123190102.000|CC1|CHARTERED SCHOOLS AND           
20110123190102.000|20110123190103.000|CC1|TEACHER EVALUATIONS.            
20110123190103.000|20110123190106.000|CC1|AND LATER, THE ALWAYS           
20110123190106.000|20110123190107.000|CC1|OUTSPOKEN LEADER OF THE         
20110123190107.000|20110123190110.000|CC1|TEACHERS UNION, A.J. DUFFY,     
20110123190110.000|20110123190112.000|CC1|IN HIS FINAL MONTHS IN          
20110123190112.000|20110123190112.000|CC1|OFFICE.                         
20110123190112.000|20110123190113.000|CC1|WE'LL TALK ABOUT THE UNION'S    
20110123190113.000|20110123190115.000|CC1|ANSWER TO TEACHER               
20110123190115.000|20110123190117.000|CC1|EVALUATIONS AND SCHOOL          
20110123190117.000|20110123190117.000|CC1|REFORM.                         
20110123190117.000|20110123192950.000|SEG|Type=Story
20110123190117.000|20110123190120.000|CC1|>>> GOOD MORNING, I'M           
20110123190120.000|20110123190124.000|CC1|ADRIENNE ALPERT, DOCTOR,        
