TOP|20110121190001|2011-01-21_1900_US_KABC_Eyewitness_News_11AM
COL|Communication Studies Archive, UCLA 
UID|02edfb6e-2599-11e0-af48-001517add720
DUR|0:59:48.95
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-21 11:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:30|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110121190047.000|20110121195949.000|SEG|Type=Story
20110121190047.000|20110121190050.000|CC1|LESLIE: ONE MAN IS DEAD, TWO    
20110121190050.000|20110121190051.000|CC1|OTHERS CRITICALLY INJURED AFTER 
20110121190051.000|20110121190053.000|CC1|BEING OVERCOME BY FUMES AT A    
20110121190053.000|20110121190053.000|CC1|MEDICAL PRODUCTS COMPANY.       
20110121190053.000|20110121190057.000|CC1|I'M  LESLIE SYKES.              
20110121190057.000|20110121190100.000|CC1|PHILLIP: AND I'M PHILLIP PALMER.
20110121190100.000|20110121190103.000|CC1|ONE MAN WAS OVERCOME BY         
20110121190103.000|20110121190106.000|CC1|POWERFUL FUMES, TWO OTHERS      
20110121190106.000|20110121190110.000|CC1|RUSHED IN TO HELP AND WAS       
20110121190110.000|20110121190111.000|CC1|OVERCOME.                       
20110121190111.000|20110121190112.000|CC1|MELISSA MACBRIDE IS THERE LIVE  
20110121190112.000|20110121190114.000|CC1|WITH A CLOSER LOOK WHAT         
20110121190114.000|20110121190114.000|CC1|HAPPENED.                       
20110121190114.000|20110121190115.000|CC1|MELISSA?                        
20110121190115.000|20110121190116.000|CC1|>> Reporter: PHILLIP,           
20110121190116.000|20110121190117.000|CC1|FIREFIGHTERS SAY THIS WAS A     
20110121190117.000|20110121190118.000|CC1|TRAGIC ACCIDENT.                
20110121190118.000|20110121190119.000|CC1|IT HAPPENED IN THIS PORTION OF  
20110121190119.000|20110121190121.000|CC1|THE BUILDING WHERE YOU SEE A    
20110121190121.000|20110121190123.000|CC1|SECURITY GUARD STANDING NEAR A  
20110121190123.000|20110121190125.000|CC1|DOORWAY AND FIREFIGHTERS SAY    
20110121190125.000|20110121190127.000|CC1|INSTEAD OF ONE FATALITY, THERE  
20110121190127.000|20110121190129.000|CC1|COULD HAVE BEEN THREE           
20110121190129.000|20110121190129.000|CC1|FATALITIES HERE TODAY.          
20110121190129.000|20110121190131.000|CC1|MEANTIME, THE NAME OF THE MAN   
20110121190131.000|20110121190135.000|CC1|WHO DIED IN THIS ACCIDENT HAS   
20110121190135.000|20110121190135.000|CC1|NOT BEEN RELEASED.              
20110121190135.000|20110121190138.000|CC1|FIREFIGHTERS RUSHED TO THE      
20110121190138.000|20110121190139.000|CC1|BAXTER HEALTHCARE FACILITY.     
20110121190139.000|20110121190141.000|CC1|INSIDE THEY FOUND THREE WORKERS 
20110121190141.000|20110121190142.000|CC1|OVERCOME BY FUMES.              
20110121190142.000|20110121190145.000|CC1|THE FIRST PERSON WAS IN A       
20110121190145.000|20110121190146.000|CC1|HALLWAY NOT BREATHING.          
20110121190146.000|20110121190148.000|CC1|PARAMEDICS WORKED TO SAVE HIS   
20110121190148.000|20110121190152.000|CC1|LIFE WHILE FIREFIGHTERS RAN TO  
20110121190152.000|20110121190153.000|CC1|THE OTHER TWO WORKERS.          
20110121190153.000|20110121190155.000|CC1|ONE TRIED TO SAVE THE OTHER     
20110121190155.000|20110121190157.000|CC1|FROM AN EMPTY TANK.             
20110121190157.000|20110121190158.000|CC1|FIREFIGHTERS SAY IT USUALLY     
20110121190158.000|20110121190204.000|CC1|HOLDS BLOOD AND ETHANOL IS USED 
20110121190204.000|20110121190207.000|CC1|TO SEPARATE THE BLOOD FROM      
20110121190207.000|20110121190207.000|CC1|PLASMA.                         
20110121190207.000|20110121190211.000|CC1|IT'S MY UNDERSTANDING THE       
20110121190211.000|20110121190212.000|CC1|VAPORS FROM THE ETHANOL         
20110121190212.000|20110121190215.000|CC1|OVERCAME THE INDIVIDUAL AND HE  
20110121190215.000|20110121190216.000|CC1|BEGAN TO ASPHYXIATE.            
20110121190216.000|20110121190218.000|CC1|>> Reporter: THE WORKER DID NOT 
20110121190218.000|20110121190219.000|CC1|SURVIVE.                        
20110121190219.000|20110121190220.000|CC1|HIS TWO CO-WORKERS ARE IN       
20110121190220.000|20110121190222.000|CC1|SERIOUS CONDITION BUT THEY ARE  
20110121190222.000|20110121190224.000|CC1|SPEAKING TO DOCTORS AND         
20110121190224.000|20110121190224.000|CC1|INVESTIGATORS.                  
20110121190224.000|20110121190226.000|CC1|FIREFIGHTERS SAY THE TANK IS    
20110121190226.000|20110121190228.000|CC1|ONLY FOUR FEET TALL AND FIVE    
20110121190228.000|20110121190229.000|CC1|FEET WIDE.                      
20110121190229.000|20110121190230.000|CC1|THE OPENING TO CLIMB INSIDE IS  
20110121190230.000|20110121190234.000|CC1|ONLY 18 TO 24 INCHES IN         
20110121190234.000|20110121190235.000|CC1|DIAMETER.                       
20110121190235.000|20110121190236.000|CC1|BECAUSE THEY WERE CONTAINED IN  
20110121190236.000|20110121190237.000|CC1|A SMALL SPACE, FIREFIGHTERS     
20110121190237.000|20110121190240.000|CC1|WERE VERY CAREFUL IN THEIR      
20110121190240.000|20110121190240.000|CC1|RESPONSE.                       
20110121190240.000|20110121190248.000|CC1|>> WE WERE ABLE TO CALL IN TWO  
20110121190248.000|20110121190249.000|CC1|HAZARDOUS MATERIALS SQUADS.     
20110121190249.000|20110121190251.000|CC1|WE CLEANED NOT ONLY THE PEOPLE  
20110121190251.000|20110121190253.000|CC1|GOING TO THE HOSPITAL BUT EVERY 
20110121190253.000|20110121190257.000|CC1|FIREFIGHTER THERE HAS BEEN      
20110121190257.000|20110121190257.000|CC1|DECONTAMINATED.                 
20110121190257.000|20110121190259.000|CC1|>> Reporter: THEY DIDN'T STOP   
20110121190259.000|20110121190302.000|CC1|TO COMMENT ON THE DEADLY        
20110121190302.000|20110121190303.000|CC1|ACCIDENT.                       
20110121190303.000|20110121190305.000|CC1|POLICE, FIREFIGHTERS AND OSHA   
20110121190305.000|20110121190308.000|CC1|ARE INVESTIGATING IN HOPES OF   
20110121190308.000|20110121190309.000|CC1|PREVENTING A SIMILAR TRAGEDY.   
20110121190309.000|20110121190310.000|CC1|>> THEY HAVE A GREAT TRACK      
20110121190310.000|20110121190311.000|CC1|RECORD FOR SAFETY THAT WE'RE    
20110121190311.000|20110121190312.000|CC1|AWARE OF.                       
20110121190312.000|20110121190313.000|CC1|THIS IS THE FIRST SITUATION     
20110121190313.000|20110121190316.000|CC1|THAT I'VE KNOWN THAT IS FOR     
20110121190316.000|20110121190316.000|CC1|HERE.                           
20110121190316.000|20110121190321.000|CC1|SO IT'S VERY UNUSUAL THAT THIS  
20110121190321.000|20110121190322.000|CC1|WOULD HAPPEN.                   
20110121190322.000|20110121190325.000|CC1|>> Reporter: COMPANY OFFICIALS  
20110121190325.000|20110121190326.000|CC1|ARE ON THEIR WAY HERE TO        
20110121190326.000|20110121190327.000|CC1|CALIFORNIA.                     
20110121190327.000|20110121190328.000|CC1|THEY PLAN TO MAKE A STATEMENT   
20110121190328.000|20110121190333.000|CC1|DURING A 1:00 NEWS CONFERENCE.  
20110121190333.000|20110121190333.000|CC1|LESLIE: ALL RIGHT.              
