TOP|20110119000001|2011-01-19_0000_US_KCAL_KCAL_9_News_at_4PM
COL|Communication Studies Archive, UCLA 
UID|381ddf6c-2363-11e0-954b-001517add720
DUR|0:29:49.08
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-18 16:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:26|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110119000002.000|20110119000002.000|XDS|%    TITLE: PTSM1425
20110119000002.000|20110119000349.000|SEG|Type=Story
20110119000002.000|20110119000004.000|CC1|IN A TEEN'S BACKPACK GOES       
20110119000004.000|20110119000005.000|CC1|OFF IN CLASS, TWO STUDENTS      
20110119000005.000|20110119000007.000|CC1|ARE SHOT, ONE IN THE HEAD       
20110119000007.000|20110119000009.000|CC1|THE OTHER IN THE NECK, A        
20110119000009.000|20110119000010.000|CC1|FELLOW STUDENT IS IN            
20110119000010.000|20110119000011.000|CC1|CUSTODY, POLICE INVESTIGATE     
20110119000011.000|20110119000016.000|CC1|HOW THE 17-YEAR-OLD WAS         
20110119000016.000|20110119000019.000|CC1|ALLEGEDLY ABLE TO GUN -- GET    
20110119000019.000|20110119000022.000|CC1|THE GUN ON CAMPUS, STEPHANIE    
20110119000022.000|20110119000025.000|CC1|ABRAMS WITH YOU, AND CARRA      
20110119000025.000|20110119000027.000|CC1|FINSTROM AT HOSPITAL,           
20110119000027.000|20110119000030.000|CC1|MELISSA WITH THE FAMILIES       
20110119000030.000|20110119000032.000|CC1|BUT FIRST DAVE OUTSIDE.         
20110119000032.000|20110119000033.000|CC1|>> Reporter: STRONG POLICE      
20110119000033.000|20110119000034.000|CC1|PRESENT THAT HAS BEEN HERE      
20110119000034.000|20110119000037.000|CC1|IS JUST ABOUT ALL BUT           
20110119000037.000|20110119000038.000|CC1|DISSIPATED WE UNDERSTAND        
20110119000038.000|20110119000039.000|CC1|THAT SOMEONE FROM L.A.          
20110119000039.000|20110119000042.000|CC1|UNIFIED SCHOOL DISTRICT         
20110119000042.000|20110119000044.000|CC1|IS TRYING TO ANSWER             
20110119000044.000|20110119000048.000|CC1|QUESTIONS HERE, HE WALKED ON    
