TOP|20110119190001|2011-01-19_1900_US_KNBC_Channel_4_News_Mid_Day_Report
COL|Communication Studies Archive, UCLA 
UID|abe3dcb4-2406-11e0-931f-001517add720
DUR|0:59:49.55
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-19 11:00 America/Los_Angeles
SEG_01|2014-02-14 18:22:40|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110119190007.000|20110119190007.000|XDS|%   RATING: (NOT RATED) (72)
20110119190008.000|20110119190008.000|XDS|%    TITLE: ACCESS HOLLYWOOD
20110119190011.000|20110119195950.000|SEG|Type=Story
20110119190011.000|20110119190013.000|CC1|>>  HERE WE GO.                 
20110119190013.000|20110119190015.000|CC1|>>  STAND BY, TWO, BILLY AND    
20110119190015.000|20110119190015.000|CC1|KIT.                            
20110119190015.000|20110119190017.000|CC1|STAND BY, CAMERA ONE.           
20110119190017.000|20110119190018.000|CC1|WE'RE LIVE IN FIVE, FOUR, THREE.
20110119190018.000|20110119190021.000|CC1|>>  STAND BY, CAMERA TWO.       
20110119190021.000|20110119190022.000|CC1|>>  ONE.                        
20110119190022.000|20110119190022.000|XDS|%     DESC: So You Think You Can Date
20110119190022.000|20110119190023.000|CC1|>> TODAY ON "ACCESS HOLLYWOOD   
20110119190023.000|20110119190027.000|CC1|LIVE" --                        
20110119190027.000|20110119190028.000|CC1|>>  EVERYBODY'S GOT SOMETHING TO
20110119190028.000|20110119190029.000|CC1|SAY ABOUT REGIS RETIRING.       
20110119190029.000|20110119190032.000|CC1|>> WHO IS THE REGIS PICK TO     
20110119190032.000|20110119190032.000|CC1|REPLACE HIM?                    
20110119190032.000|20110119190034.000|CC1|PLUS WE'RE CELEBRATING BIRTHDAY 
20110119190034.000|20110119190036.000|CC1|NUMBER 89 WITH BETTY WHITE.     
20110119190036.000|20110119190038.000|CC1|>>  KELLY PRESTON'S OPENING UP  
20110119190038.000|20110119190040.000|CC1|ABOUT HER BEAUTIFUL BABY        
20110119190040.000|20110119190042.000|CC1|BENJAMIN AND WE'VE GOT ANOTHER  
20110119190042.000|20110119190044.000|CC1|NEW MOTHER AND CHILD.           
20110119190044.000|20110119190045.000|CC1|>>  WE'RE LIVE WITH THE LOVELY  
20110119190045.000|20110119190049.000|CC1|RICKY LAKE WHO IS TAKING ON THE 
20110119190049.000|20110119190050.000|CC1|VERY PRESSING PROBLEM OF        
20110119190050.000|20110119190051.000|CC1|CHILDHOOD OBESITY.              
20110119190051.000|20110119190056.000|CC1|>> WILL THEY BE AS BRUTAL?      
20110119190056.000|20110119190059.000|CC1|>>  PICK THE TWO NEW BIGGEST    
20110119190059.000|20110119190100.000|CC1|LOSER TRAINERS.                 
20110119190100.000|20110119190102.000|CC1|PRETTY TENDER UNDERNEATH.       
20110119190102.000|20110119190105.000|CC1|>>  OH, BOY.                    
20110119190105.000|20110119190108.000|CC1|I LOVED IT.                     
20110119190108.000|20110119190108.000|CC1|IT WAS FIRE!                    
20110119190108.000|20110119190109.000|CC1|WELCOME TO "ACCESS HOLLYWOOD    
20110119190109.000|20110119190110.000|CC1|LIVE".                          
20110119190110.000|20110119190110.000|CC1|>> I'M KIT HOOVER.              
20110119190110.000|20110119190113.000|CC1|THE BIG NEWS WE'RE TALKING THE  
20110119190113.000|20110119190114.000|CC1|REACTION TO THE REEG ANNOUNCING 
20110119190114.000|20110119190116.000|CC1|HIS RETIREMENT IF "LIVE".       
20110119190116.000|20110119190117.000|CC1|IT SHOCKED EVERYONE AND THIS    
20110119190117.000|20110119190119.000|CC1|MORNING, REGIS LOOKED           
20110119190119.000|20110119190120.000|CC1|OVERWHELMED BY THE RESPONSE.    
20110119190120.000|20110119190123.000|CC1|>> YESTERDAY, I MADE A -- THE   
20110119190123.000|20110119190124.000|CC1|BIG ANNOUNCEMENT TO ME AND TODAY
20110119190124.000|20110119190128.000|CC1|I GOT TO TELL YOU, I WAS ONLY   
20110119190128.000|20110119190129.000|CC1|KIDDING.                        
20110119190129.000|20110119190132.000|CC1|I GOT TO TELL YOU, I WAS MOVED  
20110119190132.000|20110119190133.000|CC1|BY -- BY --                     
20110119190133.000|20110119190133.000|CC1|>> VERY NICE.                   
20110119190133.000|20110119190136.000|CC1|>>  ESPECIALLY OUR COLLEAGUES IN
20110119190136.000|20110119190138.000|CC1|BROADCASTING AND OTHER STATIONS,
20110119190138.000|20110119190139.000|CC1|THAT ARE SUPPOSED TO BE A       
20110119190139.000|20110119190140.000|CC1|RIVALRY OR SOMETHING BUT GEE, IN
20110119190140.000|20110119190144.000|CC1|THE ANNOUNCEMENT, PEOPLE GOT    
20110119190144.000|20110119190146.000|CC1|KIND OF SENTIMENTAL ABOUT IT AND
20110119190146.000|20110119190147.000|CC1|I WAS TOUCHED BY THAT AND THANK 
20110119190147.000|20110119190149.000|CC1|THEM ALL VERY, VERY MUCH.       
20110119190149.000|20110119190150.000|CC1|SOMETHING ELSE I WANT TO SAY, I 
20110119190150.000|20110119190151.000|CC1|WASN'T CLEAR ABOUT THAT.        
20110119190151.000|20110119190152.000|CC1|I'M NOT RETIRING FROM           
20110119190152.000|20110119190155.000|CC1|TELEVISION.                     
20110119190155.000|20110119190159.000|CC1|I'M JUST LEAVING THE SHOW AND   
20110119190159.000|20110119190200.000|CC1|WHAT'S SO FUNNY, LADY?          
20110119190200.000|20110119190202.000|CC1|>>  THERE'S BEEN LOTS OF        
20110119190202.000|20110119190204.000|CC1|SPECULATION THAT YOU WILL START 
20110119190204.000|20110119190207.000|CC1|COMMENTATING A SPORTS BROADCAST 
20110119190207.000|20110119190208.000|CC1|PROGRAM.                        
20110119190208.000|20110119190210.000|CC1|YOU DON'T REALIZE THIS IS A     
20110119190210.000|20110119190211.000|CC1|SPORTS BROADCAST FOR SOMETIME.  
20110119190211.000|20110119190213.000|CC1|>> I DO LOVE SPORTS.            
20110119190213.000|20110119190214.000|CC1|HONEST TO GOD, I DON'T WANT TO  
20110119190214.000|20110119190216.000|CC1|GET MORBID ABOUT THIS, BUT I    
20110119190216.000|20110119190219.000|CC1|ALMOST FELT LIKE I WAS LOOKING  
20110119190219.000|20110119190220.000|CC1|AT MY OBITUARY.                 
20110119190220.000|20110119190221.000|CC1|DID YOU SEE THIS CARTOON IN PAGE
20110119190221.000|20110119190222.000|CC1|6?                              
20110119190222.000|20110119190223.000|CC1|READ IT.                        
20110119190223.000|20110119190225.000|CC1|>>  WE DECIDED TO REPLACE REGIS 
20110119190225.000|20110119190227.000|CC1|WITH A YOUNGER MAN.             
20110119190227.000|20110119190231.000|CC1|>> THERE'S LARRY KING OVER HERE.
20110119190231.000|20110119190233.000|CC1|>>  I'D LIKE TO SEE REEG AND    
20110119190233.000|20110119190234.000|CC1|LARRY MOVE IN TOGETHER AND MAKE 
20110119190234.000|20110119190236.000|CC1|IT A REALITY SHOW.              
20110119190236.000|20110119190237.000|CC1|>> BOSOM BUDDIES.               
20110119190237.000|20110119190239.000|CC1|>> ONE OF REEG'S BEST FRIENDS   
20110119190239.000|20110119190240.000|CC1|FOR YEARS HAS BEEN DAVID        
20110119190240.000|20110119190240.000|CC1|LETTERMAN.                      
20110119190240.000|20110119190241.000|CC1|LAST NIGHT, HE MADE HIS FEELINGS
20110119190241.000|20110119190243.000|CC1|ABOUT THE REEG QUITE CLEAR.     
20110119190243.000|20110119190244.000|CC1|>> REGIS, IS THAT YOU?          
20110119190244.000|20110119190249.000|CC1|>>  YES, WHO IS THIS?           
20110119190249.000|20110119190253.000|CC1|>>  THIS IS ONE OF THE BUSIEST  
20110119190253.000|20110119190254.000|CC1|DAYS OF MY LIFE.                
20110119190254.000|20110119190255.000|CC1|I GOT REPORTERS HERE.           
20110119190255.000|20110119190257.000|CC1|BARBARA WALTERS IS AT MY DOOR.  
20110119190257.000|20110119190259.000|CC1|KATIE COURIC IS OUT IN THE LOBBY
20110119190259.000|20110119190300.000|CC1|CRYING.                         
20110119190300.000|20110119190301.000|CC1|I MEAN, THERE'S ONLY SO MUCH I  
20110119190301.000|20110119190303.000|CC1|CAN DO!                         
20110119190303.000|20110119190304.000|CC1|WHAT DO YOU WANT?               
20110119190304.000|20110119190305.000|CC1|>>  I DON'T WANT THIS TO HAPPEN.
20110119190305.000|20110119190306.000|CC1|I DON'T WANT YOU TO LEAVE.      
20110119190306.000|20110119190307.000|CC1|>> REALLY?                      
20110119190307.000|20110119190308.000|CC1|YOU MEAN I SHOULD STAY?         
20110119190308.000|20110119190309.000|CC1|NO KIDDING?                     
20110119190309.000|20110119190311.000|CC1|>>  I DON'T WANT THIS TO HAPPEN.
20110119190311.000|20110119190312.000|CC1|THIS IS -- THIS IS TOO          
20110119190312.000|20110119190313.000|CC1|IMPORTANT.                      
20110119190313.000|20110119190314.000|CC1|THIS IS TOO MEANINGFUL.         
20110119190314.000|20110119190317.000|CC1|I DON'T WANT THIS TO HAPPEN.    
20110119190317.000|20110119190318.000|CC1|>>  I'M GOING TO REALLY -- IT'S 
20110119190318.000|20110119190318.000|CC1|TOO LATE.                       
20110119190318.000|20110119190319.000|CC1|I MADE THE ANNOUNCEMENT.        
20110119190319.000|20110119190321.000|CC1|I'M GOING TO HAVE TO GO NOW.    
20110119190321.000|20110119190322.000|CC1|BUT YOU KNOW I'M GOING TO HAVE A
20110119190322.000|20110119190323.000|CC1|LOT OF TIME ON MY HANDS.        
20110119190323.000|20110119190324.000|CC1|CAN I COME AND HANG OUT AT YOUR 
20110119190324.000|20110119190326.000|CC1|OFFICE?                         
20110119190326.000|20110119190330.000|CC1|>>  MAYBE -- NO, NOT REALLY.    
20110119190330.000|20110119190331.000|CC1|>>  LOVE THEM TOGETHER.         
20110119190331.000|20110119190332.000|CC1|>> FAVORITE PART OF THAT        
20110119190332.000|20110119190333.000|CC1|CONVERSATION WAS, YOU KNOW, REEG
20110119190333.000|20110119190334.000|CC1|LOVES TO SING.                  
20110119190334.000|20110119190336.000|CC1|HE LOVES -- WHEN HE'S NOT -- HE 
20110119190336.000|20110119190338.000|CC1|TRAVELS AROUND THE COUNTRY, GOES
20110119190338.000|20110119190340.000|CC1|TO LIKE, YOU KNOW, MISSISSIPPI  
20110119190340.000|20110119190342.000|CC1|HITS THE CASINOS AND DOES HIS   
20110119190342.000|20110119190343.000|CC1|LOUNGE ACT WHICH IS REALLY FUN. 
20110119190343.000|20110119190345.000|CC1|REEG SINGING WITH THE BAND SO HE
20110119190345.000|20110119190346.000|CC1|SAID COME ON, DAVE, YOU KNOW I  
20110119190346.000|20110119190346.000|CC1|LOVE TO SING.                   
20110119190346.000|20110119190348.000|CC1|SING WITH ME, DAVE.             
20110119190348.000|20110119190350.000|CC1|SING A LITTLE SONG SO THE TWO OF
20110119190350.000|20110119190351.000|CC1|THEM STARTED SINGING.           
20110119190351.000|20110119190354.000|CC1|COME ON, NO BUSINESS LIKE SHOW  
20110119190354.000|20110119190354.000|CC1|BUSINESS.                       
20110119190354.000|20110119190356.000|CC1|AND DAVE GOES NO BUSINESS -- HE 
20110119190356.000|20110119190356.000|CC1|GOES.                           
20110119190356.000|20110119190357.000|CC1|HE HANGS UP THE PHONE.          
20110119190357.000|20110119190359.000|CC1|REEG GOES HELLO?                
20110119190359.000|20110119190359.000|CC1|HE'S GONE.                      
20110119190359.000|20110119190401.000|CC1|>> REGIS SHOULD DO "GLEE."      
20110119190401.000|20110119190403.000|CC1|HOW GOOD WOULD THAT BE?         
20110119190403.000|20110119190403.000|CC1|GUEST SPOT ON AIR.              
20110119190403.000|20110119190404.000|CC1|>> WHY NOT?                     
20110119190404.000|20110119190405.000|CC1|HE LOVES TO SING.               
20110119190405.000|20110119190408.000|CC1|>> I SPEAK FOR A LOT OF         
20110119190408.000|20110119190409.000|CC1|STAY-AT-HOME MOMS, REGIS WAS MY 
20110119190409.000|20110119190410.000|CC1|STAPLE IN THE MORNING.          
20110119190410.000|20110119190412.000|CC1|I FEEL LIKE IT'S MY CUP OF      
20110119190412.000|20110119190413.000|CC1|COFFEE IN THE MORNING.          
20110119190413.000|20110119190414.000|CC1|I BREAST FED WITH HIM.          
20110119190414.000|20110119190415.000|CC1|I GOT MARRIED WITH HIM.         
20110119190415.000|20110119190417.000|CC1|I HAD MY CHILDREN WITH HIM.     
20110119190417.000|20110119190418.000|CC1|AND I FEEL LIKE IT'S BECOME SUCH
20110119190418.000|20110119190419.000|CC1|A PART OF SO MANY WOMEN'S LIVES.
20110119190419.000|20110119190421.000|CC1|YOU WAKE UP, YOU PUT IT.        
20110119190421.000|20110119190423.000|CC1|ON  I FOUND OUT WHAT WAS GOING  
20110119190423.000|20110119190424.000|CC1|ON WITH HE AND JOY, THE         
20110119190424.000|20110119190425.000|CC1|DAUGHTERS, TENNIS ELBOW.        
20110119190425.000|20110119190427.000|CC1|IT'S GOING TO BE A BIG, BIG     
20110119190427.000|20110119190428.000|CC1|LOSS.                           
20110119190428.000|20110119190429.000|CC1|>> HE MARVELLED THIS MORNING IN 
20110119190429.000|20110119190430.000|CC1|THE MONOLOGUE, LOOK, ALL OVER   
20110119190430.000|20110119190431.000|CC1|THE PAPERS.                     
20110119190431.000|20110119190432.000|CC1|THEY NEVER WRITE -- WE NEVER GET
20110119190432.000|20110119190433.000|CC1|ANY PRESS.                      
20110119190433.000|20110119190435.000|CC1|KELLY, YOU AND I NEVER GET ANY  
20110119190435.000|20110119190435.000|CC1|PRESS!                          
20110119190435.000|20110119190437.000|CC1|NOW I SAY I'M LEAVING AND BOOM! 
20110119190437.000|20110119190438.000|CC1|THERE'S, YOU KNOW, IT'S EITHER  
20110119190438.000|20110119190439.000|CC1|YOU GOT TO HAVE A HEART ATTACK, 
20110119190439.000|20110119190441.000|CC1|YOU GOT TO HAVE PRESS.          
20110119190441.000|20110119190442.000|CC1|PEOPLE ARE TAKING REEG FOR      
20110119190442.000|20110119190443.000|CC1|GRANTED BECAUSE HE'S BEEN DOING 
20110119190443.000|20110119190444.000|CC1|IT FOR SO LONG.                 
20110119190444.000|20110119190445.000|CC1|THERE'S NOBODY BETTER.          
20110119190445.000|20110119190447.000|CC1|WHEN HE'S GONE, YOU'LL SEE WHAT 
20110119190447.000|20110119190448.000|CC1|THE VOID LOOKS LIKE.            
20110119190448.000|20110119190450.000|CC1|>>  YEAH.                       
20110119190450.000|20110119190451.000|CC1|>> THAT'S YOUR READ, NOT MINE.  
20110119190451.000|20110119190454.000|CC1|>> BETTY WHITE WAS ALSO DAVE'S  
20110119190454.000|20110119190454.000|CC1|GUEST LAST NIGHT.               
20110119190454.000|20110119190456.000|CC1|WENT OUT CELEBRATING HER 89TH   
20110119190456.000|20110119190457.000|CC1|BIRTHDAY, AFTERWARDS, SHE HAD A 
20110119190457.000|20110119190459.000|CC1|THING TO SAY ABOUT THE YOUNGER  
20110119190459.000|20110119190500.000|CC1|REGIS.                          
20110119190500.000|20110119190503.000|CC1|>> BUT NOW REGIS IS LEAVING SO I
20110119190503.000|20110119190504.000|CC1|THINK HE'S ONLY DOING IT SO SET 
20110119190504.000|20110119190505.000|CC1|AN EXAMPLE FOR ME HOPING I'LL DO
20110119190505.000|20110119190509.000|CC1|THE SAME.                       
20110119190509.000|20110119190511.000|CC1|AND I WON'T.                    
20110119190511.000|20110119190512.000|CC1|>>  89.                         
