TOP|20110122070002|2011-01-22_0700_US_KCBS_CBS_2_News_at_11PM
COL|Communication Studies Archive, UCLA 
UID|1aba6a32-25fa-11e0-830a-001517add720
DUR|0:34:48.65
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-21 23:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:31|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110122070003.000|20110122070003.000|XDS|%     CALL:   
20110122070003.000|20110122070003.000|XDS|%  NETWORK: CBS
20110122070003.000|20110122070003.000|XDS|%    TITLE: NY121EC10P
20110122070010.000|20110122073450.000|SEG|Type=Story
20110122070010.000|20110122070012.000|CC1|GARDENA HIGH SCHOOL STUDENT     
20110122070012.000|20110122070046.000|CC1|TALKS.                          
20110122070046.000|20110122070127.000|CC1|>> I COULDN'T MOVE.             
20110122070127.000|20110122070129.000|CC1|I DIDN'T KNOW I GOT SHOT.       
20110122070129.000|20110122070131.000|CC1|I COULDN'T MOVE AT ALL.         
20110122070131.000|20110122070133.000|CC1|PAUL: SHOT IN THE CLASSROOM WHEN
20110122070133.000|20110122070138.000|CC1|A FELLOW STUDENTS GUN WENT OFF. 
20110122070138.000|20110122070139.000|CC1|THE TEENAGER RECALLS THE HORROR 
20110122070139.000|20110122070141.000|CC1|OF IT ALL.                      
20110122070141.000|20110122070142.000|CC1|I'M PAUL MAGERS.                
20110122070142.000|20110122070144.000|CC1|PAT: I'M PAT HARVEY.            
20110122070144.000|20110122070146.000|CC1|IMAGINE YOU'RE A 15-YEAR-OLD BOY
20110122070146.000|20110122070151.000|CC1|AND YOU HAVE JUST BEEN SHOT IN  
20110122070151.000|20110122070152.000|CC1|THE NECK AND WAITING AND WAITING
20110122070152.000|20110122070154.000|CC1|AND WAITING FOR HELP TO ROW.    
20110122070154.000|20110122070156.000|CC1|MY EXCLUSIVE INTERVIEW WITH THE 
20110122070156.000|20110122070158.000|CC1|15-YEAR-OLD BOY, SHOT AT GARDENA
20110122070158.000|20110122070202.000|CC1|HIGH SCHOOL.                    
20110122070202.000|20110122070206.000|CC1|>> I GLANCED AROUND, AND IT WAS 
20110122070206.000|20110122070208.000|CC1|LOUD BOOM, AND I COULDN'T MOVE. 
20110122070208.000|20110122070210.000|CC1|I DIDN'T KNOW I GOT SHOT.       
20110122070210.000|20110122070213.000|CC1|I JUST COOPERATE MOVE AT --     
20110122070213.000|20110122070214.000|CC1|COULDN'T MOVE AT ALL.           
20110122070214.000|20110122070216.000|CC1|WHEN I WAS FINALLY ABLE TO MOVE,
20110122070216.000|20110122070218.000|CC1|I STOOD UP, AND THE OTHER GIRL  
20110122070218.000|20110122070220.000|CC1|GOT SHOT, SHE FELL.             
20110122070220.000|20110122070222.000|CC1|THAT'S WHEN I GOT SCARED.       
20110122070222.000|20110122070222.000|CC1|I GOT SCARED.                   
20110122070222.000|20110122070224.000|CC1|AND I WAS ABLE TO WALK OUTSIDE, 
20110122070224.000|20110122070227.000|CC1|AND I SEEN THE SCHOOL SECURITY, 
20110122070227.000|20110122070229.000|CC1|AND SHE WALKED ME TO THE NURSE. 
20110122070229.000|20110122070231.000|CC1|PAT: WHEN DID YOU REALIZE THIS  
20110122070231.000|20110122070232.000|CC1|WAS YOU?                        
20110122070232.000|20110122070235.000|CC1|>> WHEN I GOT TO THE NURSE AND I
20110122070235.000|20110122070236.000|CC1|WAS LAYING DOWN.                
20110122070236.000|20110122070239.000|CC1|I WAS IN A LOT OF PAIN IN MY    
20110122070239.000|20110122070241.000|CC1|BACK, AND THE SECURITY GUARD WHO
20110122070241.000|20110122070244.000|CC1|WALKED IN THERE, ASKED WHAT'S   
20110122070244.000|20110122070248.000|CC1|GOING ON, BECAUSE I STILL DIDN'T
20110122070248.000|20110122070250.000|CC1|I BELIEVE WAS SHOT.             
20110122070250.000|20110122070252.000|CC1|PAT: DID YOU SEE THE YOUNG MAN  
20110122070252.000|20110122070254.000|CC1|WITH THE GUN?                   
20110122070254.000|20110122070255.000|CC1|>> I DIDN'T SEE HIM.            
20110122070255.000|20110122070257.000|CC1|PAT: YOU DON'T HAVE ANY         
20110122070257.000|20110122070258.000|CC1|RECOLLECTION OF WHEN THE        
20110122070258.000|20110122070300.000|CC1|BACKPACK FELL OVER OR WHATEVER. 
20110122070300.000|20110122070300.000|CC1|>> NO.                          
20110122070300.000|20110122070305.000|CC1|I JUST SEEN LIKE A BIG HOLE IN  
20110122070305.000|20110122070307.000|CC1|THE BACKPACK, AND HE WAS TRYING 
20110122070307.000|20110122070308.000|CC1|TO HURRY UP AND LEAVE.          
20110122070308.000|20110122070311.000|CC1|HE WAS SHOCKED HIMSELF.         
20110122070311.000|20110122070312.000|CC1|PAT: REALLY.                    
20110122070312.000|20110122070315.000|CC1|SO YOU SAW A HOLE IN THE        
20110122070315.000|20110122070316.000|CC1|BACKPACK.                       
20110122070316.000|20110122070318.000|CC1|IS THAT WHEN YOU REALIZE IT WAS 
20110122070318.000|20110122070318.000|CC1|A GUN?                          
20110122070318.000|20110122070320.000|CC1|>> I STILL DIDN'T KNOW.         
20110122070320.000|20110122070321.000|CC1|I THOUGHT IT WAS BOMB OR        
20110122070321.000|20110122070322.000|CC1|SOMETHING.                      
20110122070322.000|20110122070323.000|CC1|I WAS SO STUNNED.               
