TOP|20101227020002|2010-12-27_0200_US_KABC_Eyewitness_News_6PM
COL|Communication Studies Archive, UCLA 
UID|22cf8188-1161-11e0-972d-001517add720
DUR|0:29:28.09
VID|640x352
CMT|
LAN|ENG
LBT|2010-12-26 18:00 America/Los_Angeles
SEG_01|2014-02-14 18:20:19|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101227020114.000|20101227022930.000|SEG|Type=Story
20101227020114.000|20101227020116.000|CC1|>> THIS 3-YEAR-OLD GIRL WILL    
20101227020116.000|20101227020118.000|CC1|NEVER GROW UP TO SEE HER        
20101227020118.000|20101227020119.000|CC1|MAMA.                           
20101227020119.000|20101227020121.000|CC1|JOVANA: A FAMILY TORN BY THE    
20101227020121.000|20101227020123.000|CC1|MURDER OF A MOTHER ON           
20101227020123.000|20101227020125.000|CC1|CHRISTMAS NIGHT, RIGHT IN       
20101227020125.000|20101227020127.000|CC1|FRONT OF HER DAUGHTER.          
20101227020127.000|20101227020128.000|CC1|HELLO I'M JOVANA LARA.          
20101227020128.000|20101227020131.000|CC1|JOHN: I'M JOHN HARTUNG, THE     
20101227020131.000|20101227020132.000|CC1|WOMAN OF THE GETTING OUT OF     
20101227020132.000|20101227020134.000|CC1|HER CAR, TWO MEN PULLED UP      
20101227020134.000|20101227020136.000|CC1|IN A VEHICLE AND OPENED FIRE    
20101227020136.000|20101227020138.000|CC1|ON 85TH AND WESTERN IN SOUTH    
20101227020138.000|20101227020139.000|CC1|L.A., "EYEWITNESS NEWS"         
20101227020139.000|20101227020140.000|CC1|REPORTER LEANNE SUTER IS        
20101227020140.000|20101227020143.000|CC1|LIVE AT THE SCENE WITH          
20101227020143.000|20101227020144.000|CC1|REACTION FROM THE FAMILY.       
20101227020144.000|20101227020146.000|CC1|>> Reporter: POLICE SAY         
20101227020146.000|20101227020148.000|CC1|CASHMERE JAMES WAS AN           
20101227020148.000|20101227020149.000|CC1|INNOCENT VICTIM.                
20101227020149.000|20101227020150.000|CC1|TONIGHT, AS DETECTIVES          
20101227020150.000|20101227020154.000|CC1|CONTINUE THE HUNT               
20101227020154.000|20101227020155.000|CC1|FOR HER KILLER, THE FAMILY      
20101227020155.000|20101227020158.000|CC1|IS ASKING FOR HELP FOR          
20101227020158.000|20101227020159.000|CC1|JUSTICE.                        
20101227020159.000|20101227020201.000|CC1|>> THIS GIRL WILL WANT TO       
20101227020201.000|20101227020204.000|CC1|KNOW WHO DID THIS TO HER        
20101227020204.000|20101227020204.000|CC1|MAMMA.                          
20101227020204.000|20101227020206.000|CC1|I WANT TO KNOW.                 
20101227020206.000|20101227020207.000|CC1|>> Reporter: A HEART            
20101227020207.000|20101227020209.000|CC1|WRENCHING PLEA FOR HELP FROM    
20101227020209.000|20101227020212.000|CC1|A DEVASTATED FATHER AND         
20101227020212.000|20101227020214.000|CC1|DAUGHTER, ERN HURT AND ANGRY    
20101227020214.000|20101227020217.000|CC1|THAT A 3-YEAR-OLD HAD TO        
20101227020217.000|20101227020219.000|CC1|WATCH AS HEAR MOTHER WAS        
20101227020219.000|20101227020223.000|CC1|GUNNED DOWN IN COLD             
20101227020223.000|20101227020225.000|CC1|BLOOD ON CHRISTMAS NIGHT.       
20101227020225.000|20101227020228.000|CC1|>> WHY WOULD DO YOU THIS TO     
20101227020228.000|20101227020228.000|CC1|HER?                            
20101227020228.000|20101227020232.000|CC1|YOU NEED TOO COME FORWARD.      
20101227020232.000|20101227020233.000|CC1|YOU DESTROYED THE WHOLE         
20101227020233.000|20101227020234.000|CC1|FAMILY.                         
20101227020234.000|20101227020235.000|CC1|>> Reporter: 26 YEAR OLD        
20101227020235.000|20101227020238.000|CC1|CASHMERE JAMES WAS SHOT AT      
20101227020238.000|20101227020240.000|CC1|10:30 LAST NIGHT AS SHE WAS     
20101227020240.000|20101227020243.000|CC1|GETTING OUT OF HER CAR, THE     
20101227020243.000|20101227020244.000|CC1|YOUNG NURSE WAS ON THE WAY      
20101227020244.000|20101227020246.000|CC1|TO VISIT A FRIEND, TWO MEN      
20101227020246.000|20101227020248.000|CC1|IN A DARK VEHICLE PULLED UP     
20101227020248.000|20101227020251.000|CC1|AND FIRED 9 ROUNDS, KILLING     
20101227020251.000|20101227020252.000|CC1|HER INSTANTLY.                  
20101227020252.000|20101227020255.000|CC1|>> SHE WAS A KIND, LOVING       
20101227020255.000|20101227020259.000|CC1|PERSON, SMILE, ALWAYS, SHE      
20101227020259.000|20101227020301.000|CC1|WAS A BEAUTIFUL LOVING KIND     
20101227020301.000|20101227020302.000|CC1|GIRL.                           
20101227020302.000|20101227020304.000|CC1|>> Reporter: JAMES' DAUGHTER    
20101227020304.000|20101227020306.000|CC1|WAS UNHURT IN THE BACK OF       
20101227020306.000|20101227020309.000|CC1|THE CAR, THE 26-YEAR-OLD WAS    
20101227020309.000|20101227020311.000|CC1|A INNOCENT VICTIM OF GANG       
20101227020311.000|20101227020312.000|CC1|VIOLENCE, THEY BELIEVE THE      
20101227020312.000|20101227020313.000|CC1|SUSPECT MAY HAVE BEEN AIMING    
20101227020313.000|20101227020316.000|CC1|FOR SOMEONE ON THE SIDEWALK     
20101227020316.000|20101227020317.000|CC1|BEHIND JAMES, FAMILY AND        
20101227020317.000|20101227020319.000|CC1|FRIENDS PLEAD FOR THE PUBLIC    
20101227020319.000|20101227020321.000|CC1|A HELP IN TRACKING DOWN THE     
20101227020321.000|20101227020322.000|CC1|GUNMAN.                         
20101227020322.000|20101227020323.000|CC1|>> THIS 3-YEAR-OLD GIRL,        
20101227020323.000|20101227020325.000|CC1|WILL NEVER GROW UP TO SEE       
20101227020325.000|20101227020327.000|CC1|HER MAMA.                       
20101227020327.000|20101227020329.000|CC1|I DON'T KNOW THOUSAND TELL      
20101227020329.000|20101227020330.000|CC1|HER.                            
20101227020330.000|20101227020333.000|CC1|THAT SHE IS NOT HERE.           
20101227020333.000|20101227020334.000|CC1|>> Reporter: A VERY             
20101227020334.000|20101227020335.000|CC1|DIFFICULT SITUATION,            
20101227020335.000|20101227020336.000|CC1|DETECTIVES HAVE LITTLE          
20101227020336.000|20101227020337.000|CC1|INFORMATION TO GO ON, THEY      
20101227020337.000|20101227020339.000|CC1|ARE CERTAIN SOMEONE OUT         
20101227020339.000|20101227020341.000|CC1|THERE KNOWS WHO IS              
20101227020341.000|20101227020342.000|CC1|RESPONSIBLE.                    
20101227020342.000|20101227020343.000|CC1|IF YOU HAVE ANY INFORMATION     
20101227020343.000|20101227020345.000|CC1|YOU ARE ENCOURAGED TO CALL      
20101227020345.000|20101227020347.000|CC1|THE L.A.P.D. TIP LINE AT THE    
20101227020347.000|20101227020349.000|CC1|NUMBER ON YOUR SCREEN,          
20101227020349.000|20101227020352.000|CC1|1-877-LAPD-24-7, THAT IS        
20101227020352.000|20101227020354.000|CC1|1-877-527-3247.                 
20101227020354.000|20101227020355.000|CC1|THEY ARE LOOK FOR ANY           
20101227020355.000|20101227020357.000|CC1|INFORMATION THEY CAN GET.       
20101227020357.000|20101227020400.000|CC1|LIVE IN SOUTH L.A., LEANNE      
20101227020400.000|20101227020401.000|CC1|SUTER, "ABC7 EYEWITNESS         
20101227020401.000|20101227020402.000|CC1|NEWS."                          
20101227020402.000|20101227020403.000|CC1|JOVANA: HEARTBREAKING THANK     
20101227020403.000|20101227020404.000|CC1|YOU.                            
20101227020404.000|20101227020406.000|CC1|A POWERFUL WINTER STORM LAY     
20101227020406.000|20101227020409.000|CC1|A BLANKET OF SNOW FROM SOUTH    
20101227020409.000|20101227020410.000|CC1|TO THE NORTH AFFECTING          
20101227020410.000|20101227020412.000|CC1|THOUSANDS OF FLIGHTS, WHICH     
20101227020412.000|20101227020415.000|CC1|IS HAVING A RIPPLE EFFECT ON    
20101227020415.000|20101227020415.000|CC1|TRAVEL.                         
20101227020415.000|20101227020417.000|CC1|LIVE AT LAX THERE SEEMS TO      
20101227020417.000|20101227020420.000|CC1|BE NO MAJOR PROBLEMS RIGHT      
20101227020420.000|20101227020422.000|CC1|NOW, DELAYS ARE ABOUT 15        
20101227020422.000|20101227020423.000|CC1|MINUTES OR LESS, IF YOU ARE     
20101227020423.000|20101227020425.000|CC1|HEADED EAST OR PICKING          
20101227020425.000|20101227020428.000|CC1|SOMEONE UP, CALL AHEAD, AND     
20101227020428.000|20101227020429.000|CC1|CHECK WITH THE APPROPRIATE      
20101227020429.000|20101227020430.000|CC1|AIRLINES.                       
20101227020430.000|20101227020432.000|CC1|>> THE MAJOR STORM SYSTEM       
20101227020432.000|20101227020435.000|CC1|HAS WREAKED HAVOC IN NORTH      
20101227020435.000|20101227020437.000|CC1|CAROLINA, VIRGINIA,             
20101227020437.000|20101227020437.000|CC1|MARYLAND.                       
20101227020437.000|20101227020439.000|CC1|IT IS NOW MAKING A DESERVE      
20101227020439.000|20101227020441.000|CC1|IMPACT IN PHILADELPHIA, NEW     
20101227020441.000|20101227020445.000|CC1|YORK AND NEW ENGLAND.           
20101227020445.000|20101227020446.000|CC1|PHILADELPHIA COULD GET AS       
20101227020446.000|20101227020449.000|CC1|MUCH AS 20 INCHES OF SNOW, A    
