TOP|20101230020001|2010-12-30_0200_US_KCBS_CBS_2_News_at_6
COL|Communication Studies Archive, UCLA 
UID|7f1be758-13bc-11e0-9726-001517add6fa
DUR|0:28:29.50
VID|640x368
CMT|
LAN|ENG
LBT|2010-12-29 18:00 America/Los_Angeles
SEG_01|2014-02-03 01:06:56|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101230020003.000|20101230022830.000|SEG|Type=Story
20101230020003.000|20101230020004.000|CC1|44 DEGREES.                     
20101230020004.000|20101230020006.000|CC1|WITH THAT WIND CHILL IT FEELS   
20101230020006.000|20101230020008.000|CC1|MORE LIKE 35 DEGREES.           
20101230020008.000|20101230020010.000|CC1|REPORTING LIVE IN PALMDALE AMY  
20101230020010.000|20101230020011.000|CC1|JOHNSON "CBS 2 NEWS."           
20101230020011.000|20101230020012.000|CC1|SHARON: THANK YOU.              
20101230020012.000|20101230020014.000|CC1|TODAY'S RAIN CREATED MORE OF A  
20101230020014.000|20101230020016.000|CC1|MUDDY MESS IN HIGHLAND, BUT NO  
20101230020016.000|20101230020017.000|CC1|MORE FLOODS.                    
20101230020017.000|20101230020019.000|CC1|CBS 2 STEPHANIE ABRAMS IS AND   
20101230020019.000|20101230020020.000|CC1|HIGHLAND WHERE RESIDENTS OF THE 
20101230020020.000|20101230020021.000|CC1|RAIN WILL STAY AWAY FOR A WHILE 
20101230020021.000|20101230020025.000|CC1|SO THAT THEY CAN CLEANUP.       
20101230020025.000|20101230020026.000|CC1|>> Reporter: IT HAS BEEN        
20101230020026.000|20101230020027.000|CC1|IMPOSSIBLE FOR THESE RESIDENTS  
20101230020027.000|20101230020029.000|CC1|AS THEY STARTED TO GET A HANDLE 
20101230020029.000|20101230020031.000|CC1|ON THE MAD BUILDUP IN AND AROUND
20101230020031.000|20101230020032.000|CC1|THEIR HOME.                     
20101230020032.000|20101230020033.000|CC1|IT STARTED RAINING AGAIN.       
20101230020033.000|20101230020035.000|CC1|THEY HAD TO STOP THE CLEANUP    
20101230020035.000|20101230020037.000|CC1|EFFORT AND STAR SAND BAGGING.   
