TOP|20101231013001|2010-12-31_0130_US_KCET_Nightly_Business_Report
COL|Communication Studies Archive, UCLA 
UID|a1b6e360-1481-11e0-9bbd-001517add60e
DUR|0:29:39.17
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-30 17:30 America/Los_Angeles
SEG_01|2014-02-03 01:07:07|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101231013015.000|20101231015940.000|SEG|Type=Story
20101231013015.000|20101231013016.000|CC1|>> Tom: WHILE STOCKS HAVE POSTED
20101231013016.000|20101231013017.000|CC1|STRONG GAINS THIS YEAR,         
20101231013017.000|20101231013019.000|CC1|COMMODITIES HAVE BEEN ON THE    
20101231013019.000|20101231013022.000|CC1|REAL BULL RUN.                  
20101231013022.000|20101231013022.000|CC1|SO WHERE DO WE GO FROM HERE?    
20101231013022.000|20101231013024.000|CC1|>> Reporter: I'M ERIKA MILLER.  
20101231013024.000|20101231013025.000|CC1|COMING UP, I'LL HAVE A LOOK AT  
20101231013025.000|20101231013026.000|CC1|THE OUTLOOK FOR HEATING OIL     
20101231013026.000|20101231013027.000|CC1|PRICES AS WE HEAD INTO THE NEW  
20101231013027.000|20101231013035.000|CC1|YEAR.                           
20101231013035.000|20101231013036.000|CC1|>> Tom: FROM OIL TO COTTON TO   
20101231013036.000|20101231013037.000|CC1|GOLD, STAY TUNED FOR OUR        
20101231013037.000|20101231013037.000|CC1|COMMODITIES ROUND UP.           
20101231013037.000|20101231013038.000|CC1|YOU'RE WATCHING "NIGHTLY        
20101231013038.000|20101231013038.000|CC1|BUSINESS REPORT" FOR THURSDAY,  
20101231013038.000|20101231013039.000|CC1|DECEMBER 30.                    
20101231013039.000|20101231013122.000|SEG_01|Type=Commercial
20101231013039.000|20101231013040.000|CC1| THIS IS "NIGHTLY BUSINESS      
20101231013040.000|20101231013040.000|CC1| REPORT" WITH SUSIE GHARIB AND  
20101231013040.000|20101231013045.000|CC1| TOM HUDSON.                    
20101231013045.000|20101231013046.000|CC1| "NIGHTLY BUSINESS REPORT"      
20101231013046.000|20101231013105.000|CC1| IS MADE POSSIBLE BY:           
20101231013105.000|20101231013105.000|CC1| THIS PROGRAM IS MADE POSSIBLE  
20101231013105.000|20101231013106.000|CC1| BY CONTRIBUTIONS TO YOUR PBS   
20101231013106.000|20101231013113.000|CC1| STATION FROM VIEWERS LIKE YOU. 
20101231013113.000|20101231013122.000|CC1| Captioning sponsored by WPBT   
20101231013122.000|20101231013122.000|SEG_01|Type=Story start
20101231013122.000|20101231013122.000|CC1|>> Tom: GOOD EVENING AND THANKS 
20101231013122.000|20101231013124.000|CC1|FOR JOINING US.                 
20101231013124.000|20101231013126.000|CC1|SUSIE GHARIB IS OFF TONIGHT.    
20101231013126.000|20101231013127.000|CC1|WITH 2010 JUST ONE DAY AWAY FROM
20101231013127.000|20101231013130.000|CC1|BEING ONE FOR THE HISTORY BOOKS,
20101231013130.000|20101231013131.000|CC1|WE LOOK BACK ON THE YEAR'S STAR 
20101231013131.000|20101231013134.000|CC1|PERFORMER: COMMODITIES.         
20101231013134.000|20101231013136.000|CC1|WHILE THE S&P 500 IS UP ALMOST  
20101231013136.000|20101231013137.000|CC1|13% ON THE YEAR, THE BASKET OF  
20101231013137.000|20101231013139.000|CC1|COMMODITIES TRACKED BY THE      
20101231013139.000|20101231013141.000|CC1|C.R.B. INDEX IS UP OVER 16%.    
20101231013141.000|20101231013142.000|CC1|LEADING THE CHARGE ARE          
20101231013142.000|20101231013143.000|CC1|COMMODITIES YOU'LL PROBABLY FIND
20101231013143.000|20101231013146.000|CC1|AROUND YOUR HOUSE.              
20101231013146.000|20101231013147.000|CC1|COTTON IS UP ALMOST 90%, COFFEE 
20101231013147.000|20101231013150.000|CC1|PRICES HAVE JUMPED MORE THAN 70%
20101231013150.000|20101231013151.000|CC1|AND SUGAR HIT GENERATIONAL      
20101231013151.000|20101231013155.000|CC1|HIGHS, UP ALMOST 13%.           
20101231013155.000|20101231013156.000|CC1|GOLD HAS GOTTEN A LOT OF        
20101231013156.000|20101231013159.000|CC1|ATTENTION-- IT'S UP 28%-- BUT   
20101231013159.000|20101231013208.000|CC1|SILVER STOLE THE SHOW, RISING   
20101231013208.000|20101231013208.000|CC1|81%.                            
20101231013208.000|20101231013209.000|CC1|OIL PRICES HAVE MOVED ABOUT 13% 
20101231013209.000|20101231013210.000|CC1|HIGHER.                         
20101231013210.000|20101231013210.000|CC1|THAT INCREASE IN CRUDE OIL      
20101231013210.000|20101231013211.000|CC1|PRICES IS BAD NEWS FOR ANYONE   
20101231013211.000|20101231013212.000|CC1|BUYING HEATING OIL.             
20101231013212.000|20101231013212.000|CC1|ITS PRICE HAS BEEN CLIMBING     
20101231013212.000|20101231013213.000|CC1|STEADILY THIS WINTER, AND IS    
20101231013213.000|20101231013214.000|CC1|ALMOST 20% HIGHER THAN A YEAR   
20101231013214.000|20101231013216.000|CC1|AGO.                            
20101231013216.000|20101231013217.000|CC1|AS ERIKA MILLER EXPLAINS, EVEN  
20101231013217.000|20101231013218.000|CC1|HIGHER PRICES MAY BE IN THE     
20101231013218.000|20101231013221.000|CC1|PIPELINE.                       
20101231013221.000|20101231013222.000|CC1|>> Reporter: KEVIN BUNK HAS     
20101231013222.000|20101231013224.000|CC1|OWNED HIS LONG ISLAND HOME FOR  
20101231013224.000|20101231013225.000|CC1|OVER 12 YEARS, AND KNOWS WHAT IT
20101231013225.000|20101231013227.000|CC1|TYPICALLY COSTS TO HEAT IT.     
20101231013227.000|20101231013228.000|CC1|ALREADY, HE IS BRACING FOR      
20101231013228.000|20101231013229.000|CC1|SIGNIFICANTLY HIGHER BILLS THAN 
20101231013229.000|20101231013232.000|CC1|LAST YEAR.                      
20101231013232.000|20101231013233.000|CC1|>> OVER THE COURSE OF THE       
20101231013233.000|20101231013236.000|CC1|WINTER, IF PRICES REMAIN WHERE  
20101231013236.000|20101231013238.000|CC1|THEY ARE RIGHT NOW, WE'RE       
20101231013238.000|20101231013244.000|CC1|PROBABLY GOING TO SPEND CLOSE TO
20101231013244.000|20101231013244.000|CC1|$1,500 TO $2,000 ON HEATING OIL 
20101231013244.000|20101231013246.000|CC1|FOR THE WINTER.                 
20101231013246.000|20101231013247.000|CC1|>> Reporter: AND HOW DOES THAT  
20101231013247.000|20101231013247.000|CC1|COMPARE TO WHAT YOU SPENT LAST  
20101231013247.000|20101231013250.000|CC1|YEAR?                           
20101231013250.000|20101231013253.000|CC1|>> PROBABLY 30% TO 40% MORE.    
20101231013253.000|20101231013254.000|CC1|>> Reporter: HIS HEATING OIL IS 
20101231013254.000|20101231013256.000|CC1|SUPPLIED BY PROTOSTAR ENERGY, A 
20101231013256.000|20101231013257.000|CC1|FAMILY RUN BUSINESS WITH OVER   
20101231013257.000|20101231013259.000|CC1|2,000 CUSTOMERS, MAINLY ON LONG 
20101231013259.000|20101231013304.000|CC1|ISLAND.                         
20101231013304.000|20101231013305.000|CC1|>> DO YOU HAVE FUEL?            
20101231013305.000|20101231013306.000|CC1|>> Reporter: HIS MOTHER IRENE   
20101231013306.000|20101231013307.000|CC1|MANS THE OFFICE, TAKING CUSTOMER
20101231013307.000|20101231013307.000|CC1|ORDERS.                         
20101231013307.000|20101231013308.000|CC1|SHE SAYS HER WHOLESALE COSTS    
20101231013308.000|20101231013309.000|CC1|HAVE SOARED ALMOST $1 A GALLON  
20101231013309.000|20101231013310.000|CC1|SINCE AUGUST, FORCING HER TO    
20101231013310.000|20101231013313.000|CC1|RAISE PRICES.                   
20101231013313.000|20101231013316.000|CC1|SOME CUSTOMERS ARE PANICKING.   
20101231013316.000|20101231013316.000|CC1|>> OH DEFINITELY!               
20101231013316.000|20101231013318.000|CC1|OH DEFINITELY!                  
20101231013318.000|20101231013320.000|CC1|WHERE THEY USED TO ORDER 200    
20101231013320.000|20101231013321.000|CC1|GALLONS, 150, NOW THEY ARE      
20101231013321.000|20101231013323.000|CC1|ORDERING 50 GALLONS.            
20101231013323.000|20101231013324.000|CC1|BECAUSE THEY CAN'T AFFORD TO    
20101231013324.000|20101231013326.000|CC1|FILL UP THEIR TANKS.            
20101231013326.000|20101231013327.000|CC1|PRICES ARE SO HIGH RIGHT NOW,   
20101231013327.000|20101231013328.000|CC1|YOU HAVE TO PICK AND CHOOSE WHAT
20101231013328.000|20101231013330.000|CC1|YOU ARE GOING TO DO.            
20101231013330.000|20101231013331.000|CC1|YOU GONNA HEAT YOUR HOUSE OR YOU
20101231013331.000|20101231013334.000|CC1|GONNA FEED YOUR KIDS?           
20101231013334.000|20101231013335.000|CC1|>> Reporter: UNFORTUNATELY FOR  
20101231013335.000|20101231013337.000|CC1|MANY CONSUMERS, THE COST OF     
20101231013337.000|20101231013338.000|CC1|HEATING OIL IS EXPECTED TO KEEP 
20101231013338.000|20101231013339.000|CC1|CLIMBING.                       
20101231013339.000|20101231013341.000|CC1|THAT'S BECAUSE OF STRONG        
20101231013341.000|20101231013350.000|CC1|SEASONAL DEMAND, AS WELL AS THE 
20101231013350.000|20101231013351.000|CC1|HIGHER PRICES FOR CRUDE OIL.    
20101231013351.000|20101231013352.000|CC1|THE ENERGY INFORMATION          
20101231013352.000|20101231013352.000|CC1|ADMINISTRATION PROJECTS HEATING 
20101231013352.000|20101231013353.000|CC1|OIL WILL AVERAGE $3.18 A GALLON 
20101231013353.000|20101231013354.000|CC1|NATIONWIDE THIS WINTER.         
20101231013354.000|20101231013354.000|CC1|THAT WOULD BE A 12% INCREASE    
20101231013354.000|20101231013355.000|CC1|FROM LAST YEAR.                 
20101231013355.000|20101231013356.000|CC1|ADMITTEDLY, THERE'S NOT MUCH    
20101231013356.000|20101231013356.000|CC1|CONSUMERS CAN DO BUT CONSIDER   
20101231013356.000|20101231013400.000|CC1|STOCKING UP NOW AND CONSERVE.   
20101231013400.000|20101231013401.000|CC1|>> WE DON'T USE MORE THAN WE    
20101231013401.000|20101231013402.000|CC1|REALLY NEED.                    
20101231013402.000|20101231013403.000|CC1|JUST HOT WATER AND KEEPING THE  
20101231013403.000|20101231013404.000|CC1|HOUSE WARM.                     
20101231013404.000|20101231013405.000|CC1|>> Reporter: AND IF YOU THINK   
20101231013405.000|20101231013406.000|CC1|HIGHER ENERGY PRICES ARE GOOD   
20101231013406.000|20101231013407.000|CC1|FOR PROFITS AT COMPANIES LIKE   
20101231013407.000|20101231013412.000|CC1|PROTOSTAR, THINK AGAIN.         
20101231013412.000|20101231013412.000|CC1|>> WE'RE OUT THERE LONGER HOURS.
20101231013412.000|20101231013414.000|CC1|WE ARE DELIVERING LESS GALLONS, 
20101231013414.000|20101231013415.000|CC1|BUT WE'RE OUT LONGER.           
20101231013415.000|20101231013418.000|CC1|SO IT'S COSTING US MORE BECAUSE 
20101231013418.000|20101231013421.000|CC1|OUR TRUCKS-- OUR DIESEL TRUCKS--
20101231013421.000|20101231013422.000|CC1|THEY ARE RUNNING CONSTANTLY.    
20101231013422.000|20101231013423.000|CC1|SO, ON THE WHOLE, IT AFFECTS    
20101231013423.000|20101231013424.000|CC1|EVERYBODY.                      
20101231013424.000|20101231013424.000|CC1|ERIKA MILLER, "NIGHTLY BUSINESS 
20101231013424.000|20101231013429.000|CC1|REPORT," SAYVILLE, NEW YORK.    
20101231013429.000|20101231013430.000|CC1|>> Tom: $1,500 AN OUNCE.        
20101231013430.000|20101231013431.000|CC1|SOME THINK GOLD PRICES WILL HIT 
20101231013431.000|20101231013434.000|CC1|THAT PRICE AND MORE NEXT YEAR.  
20101231013434.000|20101231013434.000|CC1|COMING UP, WE LOOK AT BOTH SIDES
20101231013434.000|20101231013435.000|CC1|OF THE GOLD COIN FOR INVESTORS  
20101231013435.000|20101231013442.000|CC1|IN THE NEW YEAR.                
20101231013442.000|20101231013443.000|CC1|HERE ARE THE STORIES IN         
20101231013443.000|20101231013446.000|CC1|TONIGHT'S N.B.R. NEWSWHEEL:     
20101231013446.000|20101231013448.000|CC1|STOCKS UNDER A BIT OF PRESSURE  
20101231013448.000|20101231013449.000|CC1|TODAY AS TRADERS FRETTED OVER   
20101231013449.000|20101231013458.000|CC1|RISING MORTGAGE RATES.          
20101231013458.000|20101231013459.000|CC1|AT THE BELL, THE DOW HAD FALLEN 
20101231013459.000|20101231013500.000|CC1|15 POINTS, THE NASDAQ LOST      
20101231013500.000|20101231013500.000|CC1|ALMOST FOUR AND THE S&P 500 WAS 
20101231013500.000|20101231013501.000|CC1|OFF NEARLY TWO POINTS.          
20101231013501.000|20101231013502.000|CC1|TRADING VOLUME NEAR ITS LOWEST  
20101231013502.000|20101231013502.000|CC1|LEVEL OF THE YEAR, BUT HOLDING  
20101231013502.000|20101231013503.000|CC1|STEADY THIS WEEK.               
20101231013503.000|20101231013504.000|CC1|JUST OVER A HALF BILLION SHARES 
20101231013504.000|20101231013504.000|CC1|ON THE BIG BOARD AND ONE BILLION
20101231013504.000|20101231013508.000|CC1|SHARES ON THE NASDAQ.           
20101231013508.000|20101231013509.000|CC1|WE MAY BE READY TO KISS 4%      
20101231013509.000|20101231013510.000|CC1|MORTGAGES GOODBYE.              
20101231013510.000|20101231013511.000|CC1|THE AVERAGE 30-YEAR FIXED RATE  
20101231013511.000|20101231013512.000|CC1|LOAN NEARED 5% THIS WEEK, COMING
20101231013512.000|20101231013515.000|CC1|IN AT 4.86%.                    
20101231013515.000|20101231013518.000|CC1|NEW CLAIMS FOR JOBLESS BENEFITS 
20101231013518.000|20101231013520.000|CC1|FELL BY 34,000 IN THE LAST WEEK 
20101231013520.000|20101231013522.000|CC1|TO 388,000.                     
20101231013522.000|20101231013524.000|CC1|THAT MARKS THE LOWEST LEVEL     
20101231013524.000|20101231013525.000|CC1|SINCE JULY 2008.                
20101231013525.000|20101231013527.000|CC1|MORE HOMES HAD SIGNED SALES     
20101231013527.000|20101231013529.000|CC1|CONTRACTS IN NOVEMBER.          
20101231013529.000|20101231013530.000|CC1|THE REALTORS ASSOCIATION'S      
20101231013530.000|20101231013531.000|CC1|PENDING HOME SALES INDEX WAS UP 
20101231013531.000|20101231013532.000|CC1|3.5% TO ITS HIGHEST LEVEL IN    
20101231013532.000|20101231013534.000|CC1|SEVEN MONTHS.                   
20101231013534.000|20101231013536.000|CC1|THE TRADE GROUP SAYS THAT       
20101231013536.000|20101231013536.000|CC1|SUPPORTS ITS FORECAST FOR A     
20101231013536.000|20101231013537.000|CC1|GRADUAL RECOVERY IN HOUSING NEXT
20101231013537.000|20101231013540.000|CC1|YEAR.                           
20101231013540.000|20101231013542.000|CC1|AND THE NATION'S ONLINE         
20101231013542.000|20101231013543.000|CC1|RETAILERS HAD A HOLLY JOLLY     
20101231013543.000|20101231013546.000|CC1|CHRISTMAS.                      
20101231013546.000|20101231013548.000|CC1|HOLIDAY SALES WERE UP 13%.      
20101231013548.000|20101231013549.000|CC1|TRACKING FIRM COMSCORE SAYS THAT
20101231013549.000|20101231013550.000|CC1|WORKS OUT TO ALMOST $31 BILLION 
20101231013550.000|20101231013555.000|CC1|IN SALES.                       
20101231013555.000|20101231013556.000|CC1|STILL AHEAD, KEEPING FRAGILE    
20101231013556.000|20101231013557.000|CC1|ITEMS SAFE WITH ENVIRONMENTALLY 
20101231013557.000|20101231013559.000|CC1|FRIENDLY FUNGUS.                
20101231013559.000|20101231013600.000|CC1|COULD THIS BE THE END OF        
20101231013600.000|20101231013602.000|CC1|STYROFOAM PACKAGING?            
20101231013602.000|20101231013603.000|CC1|SOME ANSWERS IN TONIGHT'S       
20101231013603.000|20101231013606.000|CC1|"PLANET FORWARD" REPORT.        
20101231013606.000|20101231013607.000|CC1|IN A YEAR OF DOUBLE-DIGIT STOCK 
20101231013607.000|20101231013609.000|CC1|GAINS, ONE OF THE OLDEST KNOWN  
20101231013609.000|20101231013611.000|CC1|FORMS OF MONEY DID EVEN BETTER. 
20101231013611.000|20101231013613.000|CC1|GOLD BEGAN THIS YEAR AROUND     
20101231013613.000|20101231013616.000|CC1|$1,100 AN OUNCE AND WENT OVER   
20101231013616.000|20101231013619.000|CC1|$1,400 AN OUNCE IN DECEMBER.    
20101231013619.000|20101231013619.000|CC1|ADOLFO LAURENTI IS THE DEPUTY   
20101231013619.000|20101231013621.000|CC1|CHIEF ECONOMIST AT MESIROW      
20101231013621.000|20101231013622.000|CC1|FINANCIAL.                      
20101231013622.000|20101231013622.000|CC1|HE JOINS US FROM THE C.M.E.     
20101231013622.000|20101231013624.000|CC1|GROUP IN CHICAGO.               
20101231013624.000|20101231013628.000|CC1|FRANK McGHEE IS THE HEAD METALS 
20101231013628.000|20101231013635.000|CC1|STRATEGIST AT I.B.S. METALS.    
20101231013635.000|20101231013636.000|CC1|>> FRANK, WANT TO DIFFERENT     
20101231013636.000|20101231013637.000|CC1|WITH YOU WHAT IS YOUR           
20101231013637.000|20101231013637.000|CC1|PREDICTION FOR GOLD PRICES      
20101231013637.000|20101231013637.000|CC1|IN 2011?                        
20101231013637.000|20101231013639.000|CC1|>> WELL, I ULTIMATELY THINK     
20101231013639.000|20101231013641.000|CC1|THE GOLD MARKET WILL HAVE A     
20101231013641.000|20101231013642.000|CC1|NEXT INTERNAL HIGHWAY           
20101231013642.000|20101231013643.000|CC1|SOMEWHERE IN THE AREA OF        
20101231013643.000|20101231013645.000|CC1|1580 TO 1640.                   
20101231013645.000|20101231013646.000|CC1|NOW THAT DOESN'T SAY THAT WE    
20101231013646.000|20101231013647.000|CC1|ARE GOING TO GO THERE           
20101231013647.000|20101231013648.000|CC1|STRAIGHT AND PROBABLY THE       
20101231013648.000|20101231013649.000|CC1|BEST THING THAT COULD HAPPEN    
20101231013649.000|20101231013651.000|CC1|TO THIS MARKET IS IF WE WERE    
20101231013651.000|20101231013653.000|CC1|TO GET A SHARP --OFF BECAUSE    
20101231013653.000|20101231013654.000|CC1|IT GIVES PEOPLE WHO HAVEN'T     
20101231013654.000|20101231013655.000|CC1|GOTTEN IN THE ABILITY TO GET    
20101231013655.000|20101231013656.000|CC1|IN.                             
20101231013656.000|20101231013657.000|CC1|BUT WE'RE ULTIMATELY GOING      
20101231013657.000|20101231013659.000|CC1|HIGHER TZ SOUNDS LIKE A         
20101231013659.000|20101231013700.000|CC1|BULLISH SENTIMENT.              
20101231013700.000|20101231013702.000|CC1|ADOLFO HOW ABOUT IT, DO YOU     
20101231013702.000|20101231013704.000|CC1|LIKE GOLD IN 2011.              
20101231013704.000|20101231013707.000|CC1|>> WELL, 1600, 1500,            
20101231013707.000|20101231013708.000|CC1|EVERYTHING IS POSSIBLE NAY      
20101231013708.000|20101231013711.000|CC1|MARKET THAT HAS DISCONNECT      
20101231013711.000|20101231013712.000|CC1|FROM MACROECONOMIC              
20101231013712.000|20101231013712.000|CC1|FUNDAMENTALS.                   
20101231013712.000|20101231013713.000|CC1|WE BECOMING MORE OPTIMISTIC     
20101231013713.000|20101231013715.000|CC1|ABOUT THE OUTLOOK AND I         
20101231013715.000|20101231013717.000|CC1|THINK THAT WILL GO AGAINST      
20101231013717.000|20101231013717.000|CC1|GOLD.                           
