TOP|20101213140002|2010-12-13_1400_US_KTTV-FOX_Morning_News_at_6AM
COL|Communication Studies Archive, UCLA 
UID|479540a2-06c1-11e0-ba2f-00e0815fe826
DUR|0:59:54.03
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-13 06:00 America/Los_Angeles
SEG_01|2014-02-03 01:06:32|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101213140005.636|20101213140008.364|SEG|Type=Story
20101213140005.636|20101213140006.545|CCO|REVOLT BUT IT'S 
20101213140006.545|20101213140007.455|CCO|NOT ENOUGH TO DERAIL THE 
20101213140007.455|20101213140008.364|CCO|COMPROMISE. 
20101213140008.364|20101213140018.000|SEG|Type=Story
20101213140008.364|20101213140009.273|CCO|>>> AS SOON AS THEY DROVE UP, 
20101213140009.273|20101213140010.182|CCO|BAM, IT HAPPENED. 
20101213140010.182|20101213140011.091|CCO|>> AN INVESTIGATION UNDERWAY 
20101213140011.091|20101213140012.000|CCO|INTO AN OFFICER-INVOLVED 
20101213140012.000|20101213140014.000|CCO|SHOOTING IN LONG BEACH. 
20101213140014.000|20101213140016.000|CCO|POLICE SAY THE MAN HAD A GUN. 
20101213140016.000|20101213140018.000|CCO|AND WITNESSES DISPUTE THAT. 
20101213140018.000|20101213140028.000|SEG|Type=Story
20101213140018.000|20101213140020.000|CCO|>>> AN EXPLOSION AND FIRE ROCKS 
20101213140020.000|20101213140022.000|CCO|A WOODLAND HILLS NEIGHBORHOOD. 
20101213140022.000|20101213140024.000|CCO|FIREFIGHTERS PUT OUT THE BLAZE. 
20101213140024.000|20101213140026.000|CCO|WE'LL TELL YOU WHAT THEY FOUND 
20101213140026.000|20101213140028.000|CCO|INSIDE THAT HOME. 
20101213140028.000|20101213140409.333|SEG|Type=Story
20101213140028.000|20101213140030.000|CCO|>>> TEACHERS VOWING TO RETURN 
20101213140030.000|20101213140032.000|CCO|TO THE PICKET LINES IN LA HABRA 
20101213140032.000|20101213140035.333|CCO|TODAY AFTER A WEEKEND 
20101213140035.333|20101213140038.667|CCO|NEGOTIATION FAILED. 
20101213140038.667|20101213140042.000|CCO|FOX 11 MORNING NEWS AT 6:00 
20101213140042.000|20101213140043.250|CCO|BEGINS RIGHT NOW. 
20101213140043.250|20101213140044.500|CCO|>> WELCOME TO MONDAY. 
20101213140044.500|20101213140045.750|CCO|6:00. 
20101213140045.750|20101213140047.000|CCO|A NEW WEEK. 
20101213140047.000|20101213140048.250|CCO|IT WILL BE A GOOD ONE. 
20101213140048.250|20101213140049.500|CCO|I'M JEAN MARTIREZ. 
20101213140049.500|20101213140050.750|CCO|>> I'M LISA BRECKENRIDGE FOR 
20101213140050.750|20101213140052.000|CCO|TONY. 
20101213140052.000|20101213140053.500|CCO|HE WILL BE ON "GOOD DAY L.A." 
20101213140053.500|20101213140055.000|CCO|DOROTHY IS BACK. 
20101213140055.000|20101213140056.500|CCO|>> ED  -- I WOULD LOVE TO HEAR 
20101213140056.500|20101213140058.000|CCO|HER STORIES OF AFRICA. 
20101213140058.000|20101213140059.500|CCO|HOPEFULLY YOU HAD A GREAT 
20101213140059.500|20101213140101.000|CCO|WEEKEND, MONDAY MORNING, BACK 
20101213140101.000|20101213140104.333|CCO|TO THE GRIND, LOOKING AT 
20101213140104.333|20101213140107.667|CCO|TEMPERATURES IN THE 50s AND 
20101213140107.667|20101213140111.000|CCO|LOWER 60s, DOWNTOWN L.A. 
20101213140111.000|20101213140113.000|CCO|CHECKING IN AT 62 DEGREES. 
20101213140113.000|20101213140115.000|CCO|REPORT HEAT POSSIBLE AGAIN 
20101213140115.000|20101213140117.000|CCO|TODAY. 
