TOP|20110112073502|2011-01-12_0735_US_KABC_Nightline
COL|Communication Studies Archive, UCLA 
UID|c3e7718e-1e22-11e0-8a1d-001517add6fa
DUR|0:30:44.24
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-11 23:35 America/Los_Angeles
SEG_01|2014-02-14 18:21:59|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110112073504.000|20110112073504.000|XDS|%  NETWORK: ABC
20110112073504.000|20110112073504.000|XDS|%     CALL:   
20110112073507.000|20110112073507.000|XDS|%   RATING: (NOT RATED) (72)
20110112073507.000|20110112073507.000|XDS|%    TITLE: ABC NEWS NIGHTLINE
20110112073508.000|20110112073508.000|XDS|% TIMECODE: 1/12 2:35
20110112073508.000|20110112073508.000|XDS|%   LENGTH: 1:12:00 of 2:35:00
20110112073510.000|20110112073510.000|XDS|%   LENGTH: 0:00:00 of 0:31:00
20110112073513.000|20110112073538.000|SEG|Type=Story
20110112073513.000|20110112073515.000|CC1|>>> TONIGHT ON "NIGHTLINE,"     
20110112073515.000|20110112073517.000|CC1|MIRACLES OF THE MIND.           
20110112073517.000|20110112073520.000|CC1|AS HER DOCTORS TAUGHT           
20110112073520.000|20110112073522.000|CC1|CONGRESSWOMAN GIVE FORD'S       
20110112073522.000|20110112073524.000|CC1|PROGRESS FOR RECOVERY, WE WONDER
20110112073524.000|20110112073526.000|CC1|HOW THE BRAIN CAN POSSIBLY      
20110112073526.000|20110112073528.000|CC1|REBOUND FROM SUCH TRAUMA, AND   
20110112073528.000|20110112073530.000|CC1|LOOK BACK AT THOSE WHO HAVE     
20110112073530.000|20110112073534.000|CC1|SURVIVED FROM A COLUMBINE       
20110112073534.000|20110112073536.000|CC1|SHOOTING VICK TIME TO JIM GRADY,
20110112073536.000|20110112073538.000|CC1|TO OUR OWN BOB WOODRUFF.        
20110112073538.000|20110112073548.000|SEG|Type=Story
20110112073538.000|20110112073540.000|CC1|>>> PLUS, THE WEATHER BOMB?     
20110112073540.000|20110112073543.000|CC1|WE'VE HAD SNOWPOCALYPSE,        
20110112073543.000|20110112073546.000|CC1|SNOWMAGEDDON, AND THE SNOWICANE.
20110112073546.000|20110112073548.000|CC1|WHAT MAKES THIS ONE DIFFERENT?  
20110112073548.000|20110112074506.000|SEG|Type=Story
20110112073548.000|20110112073550.000|CC1|>>> AND, PHONE WARS.            
20110112073550.000|20110112073553.000|CC1|IT'S A SMARTPHONE SMACKDOWN, AS 
20110112073553.000|20110112073553.000|CC1|VERIZON JUMPS INTO THE iPHONE   
20110112073553.000|20110112073555.000|CC1|MARKET.                         
20110112073558.000|20110112073558.000|XDS|%   LENGTH: 0:01:00 of 0:31:00
20110112073555.000|20110112073559.000|CC1|THAT RING YOU HEAR?             
20110112073559.000|20110112073601.000|CC1|MEANS THE FIGHTING TALK AS      
20110112073601.000|20110112073601.000|CC1|BEGUN.                          
20110112073601.000|20110112073603.000|CC1|AND IT'S A "SIGN OF THE TIMES." 
20110112073603.000|20110112073604.000|CC1|>> Announcer: FROM THE GLOBAL   
20110112073604.000|20110112073606.000|CC1|RESOURCES OF ABC NEWS, WITH     
20110112073606.000|20110112073609.000|CC1|TERRY MORAN, CYNTHIA McFADDEN   
20110112073609.000|20110112073610.000|CC1|AND BILL WEIR IN NEW YORK CITY, 
20110112073610.000|20110112073612.000|CC1|THIS IS "NIGHTLINE," JANUARY    
20110112073612.000|20110112073617.000|CC1|11th, 2011.                     
20110112073617.000|20110112073618.000|CC1|>> GOOD EVENING, I'M CYNTHIA    
20110112073618.000|20110112073620.000|CC1|McFADDEN.                       
20110112073620.000|20110112073621.000|CC1|AND TO BEGIN, WE WANT TO SHOW   
20110112073621.000|20110112073623.000|CC1|YOU PICTURES RELEASED THIS      
20110112073623.000|20110112073625.000|CC1|EVENING BY THE OFFICE OF        
20110112073625.000|20110112073627.000|CC1|REPRESENTATIVE GABRIELLE        
20110112073627.000|20110112073629.000|CC1|GIFFORDS, HER HUSBAND, U.S. NAVY
20110112073629.000|20110112073630.000|CC1|CAPTAIN MARK KELLY HOLDS HER    
20110112073630.000|20110112073633.000|CC1|HAND INSIDE THE HOSPITAL ROOM   
20110112073633.000|20110112073635.000|CC1|WHERE SHE IS RECOVERS FROM A    
20110112073635.000|20110112073635.000|CC1|GUNSHOT WOUND TO THE HEAD.      
20110112073635.000|20110112073637.000|CC1|THE SUSPECTED GUNMAN,           
20110112073637.000|20110112073639.000|CC1|22-YEAR-OLD JARED LOUGHNER,     
20110112073639.000|20110112073645.000|CC1|REMARKABLY, GIVE FORMFFORDS IS  
20110112073645.000|20110112073646.000|CC1|BE DOING WELL.                  
20110112073646.000|20110112073647.000|CC1|HERE'S BOB WOODRUFF WHO BRINGS  
20110112073647.000|20110112073650.000|CC1|TO THE STORY HIS OWN INCREDIBLE 
20110112073650.000|20110112073651.000|CC1|TALE OF SURVIVAL.               
20110112073651.000|20110112073652.000|CC1|>> WAS SOMEBODY SHOT THEN, SIR? 
20110112073652.000|20110112073654.000|CC1|>> YES, THE GUY LOOKED LIKE --  
20110112073654.000|20110112073656.000|CC1|THE GUY HAD A SEMIAUTOMATIC     
20110112073656.000|20110112073657.000|CC1|PISTOL.                         
20110112073657.000|20110112073658.000|CC1|HE WENT IN, HE JUST STARTED     
20110112073658.000|20110112073659.000|CC1|FIRING.                         
20110112073659.000|20110112073700.000|CC1|>> Reporter: JUST AFTER 10:00 IN
20110112073701.000|20110112073701.000|XDS|%   LENGTH: 0:02:00 of 0:31:00
20110112073700.000|20110112073702.000|CC1|THE MORNING, 22-YEAR-OLD JARED  
20110112073702.000|20110112073706.000|CC1|LOUGHNER WALKED STRAIGHT TO     
20110112073706.000|20110112073707.000|CC1|GABRIELLE GIFFORDS AND SHOT HER 
20110112073707.000|20110112073708.000|CC1|POINT BLANK IN THE HEAD.        
20110112073708.000|20110112073710.000|CC1|>> HE COMES OUT AROUND, HE GOES 
20110112073710.000|20110112073712.000|CC1|IMMEDIATELY UP TO HER, FIRES THE
20110112073712.000|20110112073713.000|CC1|FIRST SHOT.                     
20110112073713.000|20110112073714.000|CC1|>> Reporter: HE KILLED SIX      
20110112073714.000|20110112073716.000|CC1|OTHERS IN HIS RAMPAGE, BUT HIS  
20110112073716.000|20110112073717.000|CC1|TARGET WAS STILL FIGHTING FOR   
20110112073717.000|20110112073718.000|CC1|HER LIFE.                       
20110112073718.000|20110112073721.000|CC1|>> IS ANYBODY INJURED?          
20110112073721.000|20110112073722.000|CC1|DID YOU SAY GABRIELLE GIFFORDS  
20110112073722.000|20110112073723.000|CC1|WAS HIT?                        
20110112073723.000|20110112073724.000|CC1|>> YEAH.                        
20110112073724.000|20110112073725.000|CC1|SHE'S HIT.                      
20110112073725.000|20110112073726.000|CC1|I BELIEVE SHE'S BREATHING.      
20110112073726.000|20110112073728.000|CC1|>> Reporter: HER STORY IS ONE OF
20110112073728.000|20110112073730.000|CC1|SURVIVAL, AGAINST ALL OLDS, AS  
20110112073730.000|20110112073731.000|CC1|SHE WAS LIFTED TO TUCSON'S      
20110112073731.000|20110112073733.000|CC1|UNIVERSITY MEDICAL CENTER,      
20110112073733.000|20110112073734.000|CC1|DOCTORS WERE PREPARING FOR THE  
20110112073734.000|20110112073735.000|CC1|WORST.                          
20110112073735.000|20110112073736.000|CC1|>> MOST OF THE PEOPLE WHO GET   
20110112073736.000|20110112073737.000|CC1|SHOT IN THE HEAD DON'T COME     
20110112073737.000|20110112073738.000|CC1|HERE.                           
20110112073738.000|20110112073739.000|CC1|THEY ARE ALREADY DEAD.          
20110112073739.000|20110112073741.000|CC1|>> Reporter: IN 38 MINUTES, SHE 
20110112073741.000|20110112073742.000|CC1|WAS ON THE OPERATING TABLE.     
20110112073742.000|20110112073747.000|CC1|HER SURGEON, DR. MICHAEL LEMOLE.
20110112073747.000|20110112073750.000|CC1|>> I WAS SKEPTICAL WHEN THE TEAM
20110112073750.000|20110112073752.000|CC1|TOLD ME THAT SHE WAS ACTUALLY   
20110112073752.000|20110112073754.000|CC1|FOLLOWING COMMANDS BEFORE       
20110112073754.000|20110112073755.000|CC1|SURGERY, BECAUSE HER INJURY     
20110112073755.000|20110112073757.000|CC1|SEEMED TOO SEVERE FOR THAT.     
20110112073757.000|20110112073758.000|CC1|>> Reporter: THE BULLET         
20110112073758.000|20110112073759.000|CC1|PENETRATED THE BRAIN, ENTERING  
20110112073759.000|20110112073801.000|CC1|IN HER FOREHEAD AND EXITING THE 
20110112073801.000|20110112073801.000|CC1|BACK.                           
20110112073801.000|20110112073803.000|CC1|HER SURVIVAL IS NOTHING SHORT OF
20110112073803.000|20110112073804.000|CC1|A MIRACLE.                      
20110112073804.000|20110112073804.000|XDS|%   LENGTH: 0:03:00 of 0:31:00
20110112073804.000|20110112073806.000|CC1|JUST HOURS LATER --             
20110112073806.000|20110112073809.000|CC1|>> I'M ABOUT AS OPTIMISTIC AS I 
20110112073809.000|20110112073809.000|CC1|CAN GET.                        
20110112073809.000|20110112073811.000|CC1|>> Reporter: IN NEWLY RELEASED  
20110112073811.000|20110112073812.000|CC1|PHOTOS, HER HUSBAND IS SHONE AT 
20110112073812.000|20110112073813.000|CC1|HER BEDSIDE.                    
20110112073813.000|20110112073816.000|CC1|TODAY, HER MEDICAL TEAM SAID FOR
20110112073816.000|20110112073818.000|CC1|THE FIRST TIME SHE'S OUT OF THE 
20110112073818.000|20110112073820.000|CC1|COMA AND RESUMING BASIC MOTOR   
20110112073820.000|20110112073821.000|CC1|FUNCTIONS.                      
20110112073821.000|20110112073822.000|CC1|>> THERE ARE OTHER THINGS COMING
20110112073822.000|20110112073824.000|CC1|OUT NOW THAT WE'VE JUST SEEN    
20110112073824.000|20110112073824.000|CC1|TODAY.                          
20110112073824.000|20110112073825.000|CC1|SCRATCHING HER NOSE.            
20110112073825.000|20110112073826.000|CC1|BUT THINK ABOUT IT?             
20110112073826.000|20110112073828.000|CC1|SCRATCHING YOUR NOSE.           
20110112073828.000|20110112073829.000|CC1|YOUR BRAIN HAS TO SAY, I HAVE AN
20110112073829.000|20110112073831.000|CC1|ITCH, IT BOTHERS ME HERE, I'M   
20110112073831.000|20110112073833.000|CC1|GOING TO MOVE MY HAND UP THERE  
20110112073833.000|20110112073834.000|CC1|AND SCRATCH EXACTLY THIS POINT. 
20110112073834.000|20110112073835.000|CC1|>> Reporter: SHE'S ABLE TO      
20110112073835.000|20110112073837.000|CC1|BREATHE ON HER OWN, AND THE TUBE
20110112073837.000|20110112073838.000|CC1|MAY COME OUT ANY TIME NOW.      
20110112073838.000|20110112073840.000|CC1|HER CHANCES OF SURVIVAL ARE     
20110112073840.000|20110112073840.000|CC1|HIGH.                           
20110112073840.000|20110112073841.000|CC1|BUT WHAT KIND OF LIFE WILL SHE  
20110112073841.000|20110112073843.000|CC1|LEAD?                           
20110112073843.000|20110112073849.000|CC1|WHEN WE FINALLY GOT TO --       
20110112073849.000|20110112073850.000|CC1|MIRACLES THAT BEEN A WORD THAT'S
20110112073850.000|20110112073852.000|CC1|USED TO DESCRIBE MY RECOVERY.   
20110112073852.000|20110112073854.000|CC1|NEARLY FIVE YEARS AGO, MY LIFE  
20110112073854.000|20110112073856.000|CC1|HUNG ON A LINE AFTER OUR ABC    
20110112073856.000|20110112073900.000|CC1|NEWS TEAM WAS STRUCK BY A RO    
20110112073900.000|20110112073901.000|CC1|ROADSIDE BOMB IN IRAQ.          
20110112073901.000|20110112073904.000|CC1|DOCTORS TOLD MY WIFE I MIGHT NOT
20110112073907.000|20110112073907.000|XDS|%   LENGTH: 0:04:00 of 0:31:00
20110112073904.000|20110112073909.000|CC1|EVER BE THE SAME AGAIN.         
20110112073909.000|20110112073913.000|CC1|BUT THANKFULLY, THEY WERE WRONG.
20110112073913.000|20110112073915.000|CC1|AFTER 36 DAYS, I WOKE UP.       
20110112073915.000|20110112073917.000|CC1|IT TOOK MANY MONTHS, BUT I      
