TOP|20101215190001|2010-12-15_1900_US_KCBS_CBS_2_News_at_11
COL|Communication Studies Archive, UCLA 
UID|852aa4bc-087d-11e0-90c0-00e0815ffae2
DUR|0:29:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-15 11:00 America/Los_Angeles
SEG_01|2014-02-03 01:06:37|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101215190021.000|20101215192956.000|SEG|Type=Story
20101215190021.000|20101215190022.667|CCO|SIBILA: GOOD MORNING
20101215190022.667|20101215190024.333|CCO|EVERYONE I'M SIBILA VARGAS.
20101215190024.333|20101215190026.000|CCO|KENT: I'M KENT SHOCKNEK.
20101215190026.000|20101215190027.667|CCO|WELCOME TO "CBS 2 NEWS"
20101215190027.667|20101215190029.333|CCO|11:00 AM.
20101215190029.333|20101215190031.000|CCO|OUR TOP STORY.
20101215190031.000|20101215190032.429|CCO|COLD, CLOUDY AND NOW RAINY.
20101215190032.429|20101215190033.857|CCO|WELCOME TO WEDNESDAY.
20101215190033.857|20101215190035.286|CCO|SIBILA: MORE OF THE SAME IS
20101215190035.286|20101215190036.714|CCO|HEADING YOUR WAY SOON.
20101215190036.714|20101215190038.143|CCO|KENT: CHIEF METEOROLOGIST
20101215190038.143|20101215190039.571|CCO|JOSH RUBENSTEIN IS IN STUDIO
20101215190039.571|20101215190041.000|CCO|IN THE WEATHER CENTER.
20101215190041.000|20101215190042.250|CCO|THE PICTURE OF THE FIRST
20101215190042.250|20101215190043.500|CCO|WAVE HERE IT COMES.
20101215190043.500|20101215190044.750|CCO|JOSH: YEAH WE START WITH THE
20101215190044.750|20101215190046.000|CCO|THE RAIN AND FOGGY.
20101215190046.000|20101215190047.250|CCO|WILL YOU NEED THE UMBRELLA.
20101215190047.250|20101215190048.500|CCO|THE DOPPLER RADAR WE CAN SEE
20101215190048.500|20101215190049.750|CCO|THE RAIN COMING IN FROM THE
20101215190049.750|20101215190051.000|CCO|NORTH.
20101215190051.000|20101215190052.250|CCO|THAT IS THE TIME-LAPSE FOECH
20101215190052.250|20101215190053.500|CCO|EVE THE LOW CLOUD COVER.
20101215190053.500|20101215190054.750|CCO|WHAT WE HAVE IS MOISTURE
20101215190054.750|20101215190056.000|CCO|MOVING IN WEST TO EAST.
20101215190056.000|20101215190057.250|CCO|THE LOW CLOUD COVER THICK
20101215190057.250|20101215190058.500|CCO|MARINE LAYER.
20101215190058.500|20101215190059.750|CCO|4,000 FEET IT.
20101215190059.750|20101215190101.000|CCO|BUILDS IN.
20101215190101.000|20101215190102.250|CCO|THAT IS WHAT WE HAVE RIGHT
20101215190102.250|20101215190103.500|CCO|NOW.
20101215190103.500|20101215190104.750|CCO|AND A LIFT IN THE
20101215190104.750|20101215190106.000|CCO|ATMOSPHERE.
20101215190106.000|20101215190107.250|CCO|SQUEEZING OUT MORE MOISTURE.
20101215190107.250|20101215190108.500|CCO|A WET START TO WEDNESDAY.
20101215190108.500|20101215190109.750|CCO|HUMP DAY.
20101215190109.750|20101215190111.000|CCO|WE WILL DRY IT OUT AND GET A
20101215190111.000|20101215190112.429|CCO|SUN POKING THROUGH A LITTLE
20101215190112.429|20101215190113.857|CCO|BIT LATER ON THIS AFTERNOON.
20101215190113.857|20101215190115.286|CCO|LOOKING AT THE RADAR.
20101215190115.286|20101215190116.714|CCO|IT IS UP TO THE NORTH.
20101215190116.714|20101215190118.143|CCO|WE WILL ZOOM IN AND SEE
20101215190118.143|20101215190119.571|CCO|WHERE THE RAIN IS FROM VAN
20101215190119.571|20101215190121.000|CCO|NUYS, WOODLAND HILLS AND
20101215190121.000|20101215190122.250|CCO|OXNARD A LITTLE BIT OF LIGHT
20101215190122.250|20101215190123.500|CCO|RAIN COMING DOWN.
20101215190123.500|20101215190124.750|CCO|ENOUGH TO MAKE IT ANNOYING
20101215190124.750|20101215190126.000|CCO|OUTSIDE TODAY.
20101215190126.000|20101215190127.250|CCO|AS WE MAKE OUR WAY INTO THE
20101215190127.250|20101215190128.500|CCO|WEEKEND IT WILL BE MORE THAN
20101215190128.500|20101215190129.750|CCO|ANNOYING, WE WILL SEE THE
20101215190129.750|20101215190131.000|CCO|ACCUMULATING RAIN.
20101215190131.000|20101215190132.250|CCO|ANYWHERE IN THE BALLPARK OF
20101215190132.250|20101215190133.500|CCO|A HALF INCH TO AN INCH OF
20101215190133.500|20101215190134.750|CCO|RAIN IN THE WEEKEND.
20101215190134.750|20101215190136.000|CCO|THAT IS NOT DONE YET.
20101215190136.000|20101215190137.250|CCO|WE WILL HAVE MORE RAIN AFTER
20101215190137.250|20101215190138.500|CCO|THAT MORE ABOUT THAT IN THE
20101215190138.500|20101215190139.750|CCO|FORECAST COMING UP IN A FEW
20101215190139.750|20101215190141.000|CCO|MINUTES.
20101215190141.000|20101215190142.111|CCO|BACK TO YOU GUYS AND ALL
20101215190142.111|20101215190143.222|CCO|RIGHT.
20101215190143.222|20101215190144.333|CCO|THANK YOU JOSH.
20101215190144.333|20101215190145.444|CCO|BIG CHANGES ARE COMING UP TO
20101215190145.444|20101215190146.556|CCO|THE L.A. SCHOOLS THIS FALL.
20101215190146.556|20101215190147.667|CCO|THE BOARD OF EDUCATION
20101215190147.667|20101215190148.778|CCO|APPROVED OF THE PLAN TO
20101215190148.778|20101215190149.889|CCO|START THE SCHOOL YEAR
20101215190149.889|20101215190151.000|CCO|EARLIER THAN USUAL.
20101215190151.000|20101215190152.250|CCO|CBS2'S KRISTINE LAZAR IS
20101215190152.250|20101215190153.500|CCO|LIVE FROM HANCOCK PARK WITH
20101215190153.500|20101215190154.750|CCO|THE REACTION FROM THE
20101215190154.750|20101215190156.000|CCO|PARENTS AND STUDENTS AND I
20101215190156.000|20101215190157.250|CCO|IMAGINE THAT THEY HAVE A LOT
20101215190157.250|20101215190158.500|CCO|TO SAY KRISTINE?
20101215190158.500|20101215190159.750|CCO|>> THEY DO.
20101215190159.750|20101215190201.000|CCO|WHETHER EVER THERE IS CHANGE,
20101215190201.000|20101215190202.667|CCO|WE WILL HAVE STRONG
20101215190202.667|20101215190204.333|CCO|REACTIONS.
20101215190204.333|20101215190206.000|CCO|>> EVERYONE IS TRYING TO
20101215190206.000|20101215190207.667|CCO|MAKE DUE WITH THIS.
20101215190207.667|20101215190209.333|CCO|WE ARE OUTSIDE OF THE 3rd
20101215190209.333|20101215190211.000|CCO|STREET SCHOOL HANCOCK PARK.
20101215190211.000|20101215190212.250|CCO|THOSE ON THE YEAR-ROUND
20101215190212.250|20101215190213.500|CCO|SCHEDULE WILL BE APART OF
20101215190213.500|20101215190214.750|CCO|THE EARLIER START DATE.
20101215190214.750|20101215190216.000|CCO|THOUGH THEY MAY NOT LIKE THE
20101215190216.000|20101215190217.250|CCO|CHANGE.
20101215190217.250|20101215190218.500|CCO|THE SUPERINTENDENT THEY NEED
20101215190218.500|20101215190219.750|CCO|TO GET USED TO IT.
20101215190219.750|20101215190221.000|CCO|>> RIGHT AWAY IT WAS FELT
20101215190221.000|20101215190222.429|CCO|LIKE OH GOD WE WILL HAVE TO
20101215190222.429|20101215190223.857|CCO|MAKE CHANGES.
20101215190223.857|20101215190225.286|CCO|BUT I THINK THAT LONG-TERM
20101215190225.286|20101215190226.714|CCO|WE WILL BE FINE AND AS
20101215190226.714|20101215190228.143|CCO|APPARENT OF THE THREE
20101215190228.143|20101215190229.571|CCO|SCHOOLCHILDREN KYLE IS
20101215190229.571|20101215190231.000|CCO|TRYING TO REMAIN POSITIVE ON
20101215190231.000|20101215190232.111|CCO|THE SUMMER SCHEDULE FOR L.A.
20101215190232.111|20101215190233.222|CCO|UNIFIED STUDENTS.
20101215190233.222|20101215190234.333|CCO|>> WE TAKE A VACATION, THE
20101215190234.333|20101215190235.444|CCO|LAST WEEK OF AUGUST IN
20101215190235.444|20101215190236.556|CCO|SEPTEMBER.
20101215190236.556|20101215190237.667|CCO|AND USE LABOR DAY AS THE
20101215190237.667|20101215190238.778|CCO|OPPORTUNITY TO TRAVEL.
20101215190238.778|20101215190239.889|CCO|THIS YEAR WE WILL HAVE TO DO
20101215190239.889|20101215190241.000|CCO|IT EARLIER.
20101215190241.000|20101215190242.667|CCO|>> AND THE SCHOOL BOARD
20101215190242.667|20101215190244.333|CCO|VOTED 6-1 TO SHIFT SCHOOL
20101215190244.333|20101215190246.000|CCO|YEAR BACK BY TWO WEEKS, NEXT
20101215190246.000|20101215190247.667|CCO|YEAR, STUDENTS WILL START
20101215190247.667|20101215190249.333|CCO|THE SCHOOL YEAR AUGUST 15TH
20101215190249.333|20101215190251.000|CCO|RATHER THAN GOING BACK AFTER
20101215190251.000|20101215190252.667|CCO|LABOR DAY.
20101215190252.667|20101215190254.333|CCO|>> I THINK THAT THERE IS NO
20101215190254.333|20101215190256.000|CCO|LONGER GOING TO BE A BREAK
20101215190256.000|20101215190257.667|CCO|IN THE INSTRUCTIONAL PROGRAM
20101215190257.667|20101215190259.333|CCO|THAT THE SEMESTER WILL END
20101215190259.333|20101215190301.000|CCO|WITH WINTER BREAK.
20101215190301.000|20101215190302.667|CCO|AND THAT THE SECOND SEMESTER,
20101215190302.667|20101215190304.333|CCO|AND NEW SEMESTER WILL START
20101215190304.333|20101215190306.000|CCO|AT THE BEGINNING OF THE
20101215190306.000|20101215190307.667|CCO|SCHOOL YEAR.
20101215190307.667|20101215190309.333|CCO|>> SUPERINTENDENT RAMON
20101215190309.333|20101215190311.000|CCO|CORTINES SAYS THAT STARTING
20101215190311.000|20101215190312.667|CCO|THE SCHOOL YEAR EARLIER WILL
20101215190312.667|20101215190314.333|CCO|GIVE TEACHERS TIME TO
20101215190314.333|20101215190316.000|CCO|PREPARE STUDENTS FOR
20101215190316.000|20101215190317.667|CCO|STANDARDIZED TESTS.
20101215190317.667|20101215190319.333|CCO|THEY WERE NOT HAPPY WITH THE
20101215190319.333|20101215190321.000|CCO|CALENDAR CHANGE.
20101215190321.000|20101215190322.429|CCO|>> WE ARE USED TO HAVING OUR
20101215190322.429|20101215190323.857|CCO|AUGUST TO WHATEVER WE HAVE
20101215190323.857|20101215190325.286|CCO|TO DO.
20101215190325.286|20101215190326.714|CCO|SO THAT IS NOT SUCH A GOOD
20101215190326.714|20101215190328.143|CCO|IDEA.
20101215190328.143|20101215190329.571|CCO|>> I AM FROM CHICAGO.
20101215190329.571|20101215190331.000|CCO|I GO HE TO CHICAGO FOR THE
20101215190331.000|20101215190332.111|CCO|SUMMER THAT WILL AFFECT MY
20101215190332.111|20101215190333.222|CCO|STAY.
20101215190333.222|20101215190334.333|CCO|HOW LONG I AM WITH MY
20101215190334.333|20101215190335.444|CCO|FAMILY.
20101215190335.444|20101215190336.556|CCO|THE HEAT IN AUGUST.
20101215190336.556|20101215190337.667|CCO|CRITICS WILL SPEND MORE TIME
20101215190337.667|20101215190338.778|CCO|IN AIR CONDITIONED
20101215190338.778|20101215190339.889|CCO|CLASSROOMS.
20101215190339.889|20101215190341.000|CCO|>> I THINK THAT THEY WILL
20101215190341.000|20101215190342.250|CCO|SPEND MORE ON
20101215190342.250|20101215190343.500|CCO|AIR-CONDITIONING IN THE LAST
20101215190343.500|20101215190344.750|CCO|FEW WEEKS OF AUGUST.
20101215190344.750|20101215190346.000|CCO|I AM SURE THAT THEY KNOW
20101215190346.000|20101215190347.250|CCO|WHAT THEY ARE DOING.
20101215190347.250|20101215190348.500|CCO|>> ALREADY THERE ARE 18
20101215190348.500|20101215190349.750|CCO|SCHOOLS THIS YEAR THAT DID A
20101215190349.750|20101215190351.000|CCO|PILOT PROGRAM WITH THE
20101215190351.000|20101215190352.429|CCO|EARLIER START DATE.
20101215190352.429|20101215190353.857|CCO|IT WILL BE AUGUST 15TH BACK
20101215190353.857|20101215190355.286|CCO|TO SCHOOL NEXT YEAR.
20101215190355.286|20101215190356.714|CCO|JUNE 1ST.
20101215190356.714|20101215190358.143|CCO|AND THEN OUT FOR THE NEW
20101215190358.143|20101215190359.571|CCO|SUMMER BREAK.
20101215190359.571|20101215190401.000|CCO|IT IS IMPORTANT TO POINT OUT
20101215190401.000|20101215190402.250|CCO|THAT THIS IS EVERY SINGLE
20101215190402.250|20101215190403.500|CCO|SCHOOL TAKING PART IN THIS.
20101215190403.500|20101215190404.750|CCO|IT WILL NOT INCLUDE THAT THE
20101215190404.750|20101215190406.000|CCO|SCHOOLS ARE YEAR-ROUND.
20101215190406.000|20101215190407.250|CCO|LIVE FROM HANCOCK PARK.
20101215190407.250|20101215190408.500|CCO|KRISTINE LAZAR "CBS 2 NEWS".
20101215190408.500|20101215190409.750|CCO|>> THE HUGE CHANGE.
20101215190409.750|20101215190411.000|CCO|THANK YOU SO MUCH.
20101215190411.000|20101215190412.111|CCO|THE DEVELOPING NATIONAL
20101215190412.111|20101215190413.222|CCO|STORY THIS MORNING.
20101215190413.222|20101215190414.333|CCO|WE CONTINUE TO LEARN MORE
20101215190414.333|20101215190415.444|CCO|ABOUT THE TERRIFYING
20101215190415.444|20101215190416.556|CCO|TAKEOVER FROM A SCHOOL BOARD
20101215190416.556|20101215190417.667|CCO|MEETING.
20101215190417.667|20101215190418.778|CCO|CAUGHT ON TAPE.
20101215190418.778|20101215190419.889|CCO|THE GUNMAN OPENED FIRE IN
20101215190419.889|20101215190421.000|CCO|FRUSTRATION.
20101215190421.000|20101215190423.000|CCO|HEADS UP HERE, THE VIDEO YOU
20101215190423.000|20101215190425.000|CCO|ARE ABOUT TO SEE IS NOT
20101215190425.000|20101215190427.000|CCO|GRAPHIC BUT IT IS INTENSE.
20101215190427.000|20101215190429.000|CCO|NONE OF THE VICTIMS WAS HIT.
20101215190429.000|20101215190431.000|CCO|>> BILL HUSFELT
20101215190431.000|20101215190433.500|CCO|SUPERINTENDENT OF SCHOOLS IN
20101215190433.500|20101215190436.000|CCO|PANAMA CITY, FLORIDA.
20101215190436.000|20101215190438.500|CCO|CLAY DUKE REFUSED TO BACK
20101215190438.500|20101215190441.000|CCO|DOWN. WHAT HAPPENS NEXT IS
20101215190441.000|20101215190442.429|CCO|FRIGHTENING TO WATCH.
20101215190442.429|20101215190443.857|CCO|[GUNFIRE]
20101215190443.857|20101215190445.286|CCO|>> DESPITE SHOOTING AT POINT
20101215190445.286|20101215190446.714|CCO|BLANK RANGE HE MISSED HIS
20101215190446.714|20101215190448.143|CCO|TARGETS COMPLETELY.
20101215190448.143|20101215190449.571|CCO|>> HE WAS GOING TO DO THIS.
20101215190449.571|20101215190451.000|CCO|THERE WAS NOTHING THAT WE
20101215190451.000|20101215190452.667|CCO|COULD HAVE DONE TO STOP HIM.
20101215190452.667|20101215190454.333|CCO|>> 56-YEAR-OLD KEPT SHOOTING
20101215190454.333|20101215190456.000|CCO|UNTIL A SECURITY GUARD
20101215190456.000|20101215190457.667|CCO|WOUNDED HIM.
20101215190457.667|20101215190459.333|CCO|DUKE TURNED HIM THE GUN ON
20101215190459.333|20101215190501.000|CCO|HIMSELF.
20101215190501.000|20101215190502.429|CCO|>> HE LEFT LET MOST PEOPLE
20101215190502.429|20101215190503.857|CCO|LEAVE.
20101215190503.857|20101215190505.286|CCO|GINGER MIDDLETON USED HER
20101215190505.286|20101215190506.714|CCO|PURSE TO KNOCK THE GUN FROM
20101215190506.714|20101215190508.143|CCO|DUKE'S HAND BUT IT DIDN'T
20101215190508.143|20101215190509.571|CCO|WORK.
20101215190509.571|20101215190511.000|CCO|>> THEY WERE SITTING DUCKS
20101215190511.000|20101215190512.429|CCO|LIKE PIGEONS ON A WIRE.
20101215190512.429|20101215190513.857|CCO|I COULDN'T LEAVE THEM
20101215190513.857|20101215190515.286|CCO|WITHOUT TRYING TO AT LEAST
20101215190515.286|20101215190516.714|CCO|DIVERT OR SOMEHOW DEFUSE THE
20101215190516.714|20101215190518.143|CCO|SITUATION.
20101215190518.143|20101215190519.571|CCO|>> DUKE POINTED THE GUN AT
20101215190519.571|20101215190521.000|CCO|MIDDLETON.
20101215190521.000|20101215190522.111|CCO|IT DIDN'T FIRE.
20101215190522.111|20101215190523.222|CCO|>> BY THE TIME THAT THE
20101215190523.222|20101215190524.333|CCO|S.W.A.T. TEAM OFFICERS
20101215190524.333|20101215190525.444|CCO|ENTERED THE ROOM IT WAS
20101215190525.444|20101215190526.556|CCO|OVER.
20101215190526.556|20101215190527.667|CCO|NOBODY WAS HURT.
20101215190527.667|20101215190528.778|CCO|>> IT WAS A TRAGEDY WE ARE
20101215190528.778|20101215190529.889|CCO|THANKFUL AND BLESSED TO BE
20101215190529.889|20101215190531.000|CCO|ALIVE.
20101215190531.000|20101215190532.667|CCO|>> AFTER THE SHOOTING.
20101215190532.667|20101215190534.333|CCO|SUPERINTENDENT HUSFELT SAID
20101215190534.333|20101215190536.000|CCO|THAT DUKE HAD A CAP GUN BUT
20101215190536.000|20101215190537.667|CCO|POLICE CONFIRM IT WAS THE
20101215190537.667|20101215190539.333|CCO|REAL DEAL WITH LIVE
