TOP|20101211112502|2010-12-11_1125_US_CSPAN_President_Obama
COL|Communication Studies Archive, UCLA 
UID|4b9bf83e-0519-11e0-a51b-00e0815fe86a
DUR|0:36:55.02
VID|640x480
CMT|Obama and Bill Clinton News Conference on Deal for Tax Cuts and Unemployment Benefits
LAN|ENG
LBT|2010-12-11 03:25 America/Los_Angeles
SEG_01|2014-02-14 18:18:28|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101211112505.636|20101211120157.000|SEG|Type=Story
20101211112505.636|20101211112506.545|CCO|BAMA AND
20101211112506.545|20101211112507.455|CCO|CONGRESSIONAL REPUBLICANS.
20101211112507.455|20101211112508.364|CCO|HE URGED THE SENATE TO RATIFY
20101211112508.364|20101211112509.273|CCO|THE START MISSILE TREATY.
20101211112509.273|20101211112510.182|CCO|THIS UNANNOUNCED APPEARANCE
20101211112510.182|20101211112511.091|CCO|HAPPENED SHORTLY AFTER A PRIVATE
20101211112511.091|20101211112512.000|CCO|MEETING IN THE OVAL OFFICE.
20101211112512.000|20101211112542.000|CCO|THIS IS ABOUT 35 MINUTES.
20101211112542.000|20101211112552.000|CCO|>> THE AGREEMENT WE HAVE STRUCK
20101211112552.000|20101211112554.500|CCO|TO PROVIDE BILLIONS OF DOLLARS
20101211112554.500|20101211112557.000|CCO|IN PAYROLL TAX CUTS -- CUTS BACK
20101211112557.000|20101211112559.500|CCO|AND IMMEDIATELY REJUVENATE THE
20101211112559.500|20101211112602.000|CCO|ECONOMY AS WELL AS TAX CUTS FOR
20101211112602.000|20101211112603.667|CCO|MIDDLE-CLASS FAMILIES,
20101211112603.667|20101211112605.333|CCO|UNEMPLOYMENT INSURANCE FOR FOLKS
20101211112605.333|20101211112607.000|CCO|WHO DESPERATELY NEED IT, CREDITS
20101211112607.000|20101211112608.667|CCO|FOR COLLEGE, CREDITS FOR JOBS AS
20101211112608.667|20101211112610.333|CCO|WELL AS A RANGE OF BUSINESS
20101211112610.333|20101211112612.000|CCO|INVESTMENT CREDITS ARE SO
20101211112612.000|20101211112614.500|CCO|IMPORTANT TO MAKE SURE WE KEEP
20101211112614.500|20101211112617.000|CCO|THIS RECOVERY MOVING.
20101211112617.000|20101211112619.500|CCO|I JUST HAD A TERRIFIC MEETING
20101211112619.500|20101211112622.000|CCO|WITH THE FORMER PRESIDENT,
20101211112622.000|20101211112624.000|CCO|PRESIDENT BILL CLINTON, AND WE
20101211112624.000|20101211112626.000|CCO|JUST HAPPEN TO HAVE THIS AS A
20101211112626.000|20101211112628.000|CCO|TOPIC OF CONVERSATION I THOUGHT
20101211112628.000|20101211112630.000|CCO|THAT GIVEN THE FACT THAT HE
20101211112630.000|20101211112632.000|CCO|PRESIDED OVER AS GOOD AN ECONOMY
20101211112632.000|20101211112634.000|CCO|AS WE HAVE SEEN IN OUR
20101211112634.000|20101211112636.000|CCO|LIFETIMES THAT IT MIGHT BE
20101211112636.000|20101211112638.000|CCO|USEFUL FOR HIM TO SHARE SOME OF
20101211112638.000|20101211112640.000|CCO|HIS THOUGHTS.
20101211112640.000|20101211112642.000|CCO|I WILL LET HIM SPEAK VERY
20101211112642.000|20101211112645.333|CCO|BRIEFLY AND I HAVE TO GO OVER
20101211112645.333|20101211112648.667|CCO|AND DO ONE MORE CHRISTMAS PARTY.
20101211112648.667|20101211112652.000|CCO|HE MAY DECIDE HE WANTS TO TAKE
20101211112652.000|20101211112653.667|CCO|QUESTIONS BUT I WANT TO MAKE
20101211112653.667|20101211112655.333|CCO|SURE THAT YOU GUYS HEAR FROM HIM
20101211112655.333|20101211112657.000|CCO|DIRECTLY.
20101211112657.000|20101211112658.667|CCO|>> THANK YOU.
20101211112658.667|20101211112700.333|CCO|THANK YOU VERY MUCH, MR.
20101211112700.333|20101211112702.000|CCO|PRESIDENT.
20101211112702.000|20101211112703.667|CCO|FIRST OF ALL, I FEEL AWKWARD
20101211112703.667|20101211112705.333|CCO|BEING HERE AND NOW YOU WILL LEAD
20101211112705.333|20101211112707.000|CCO|ME ALL BY MYSELF?
20101211112707.000|20101211112708.667|CCO|[LAUGHTER]
20101211112708.667|20101211112710.333|CCO|LET ME JUST SAY A COUPLE OF
20101211112710.333|20101211112712.000|CCO|THINGS.
20101211112712.000|20101211112713.667|CCO|FIRST OF ALL, I STILL SPEND
20101211112713.667|20101211112715.333|CCO|ABOUT ONE HOUR A DAY TRYING TO
20101211112715.333|20101211112717.000|CCO|STUDY THIS ECONOMY.
20101211112717.000|20101211112718.667|CCO|I AM NOT RUNNING FOR EVERYTHING
20101211112718.667|20101211112720.333|CCO|BUT I TRY TO FIGURE OUT WHAT TO
20101211112720.333|20101211112722.000|CCO|DO.
20101211112722.000|20101211112725.333|CCO|I HAVE REVIEWED THIS AGREEMENT
20101211112725.333|20101211112728.667|CCO|THAT THE PRESIDENT REACHED WITH
20101211112728.667|20101211112732.000|CCO|REPUBLICAN LEADERS.
20101211112732.000|20101211112734.500|CCO|I WANT TO MAKE FULL DISCLOSURE.
20101211112734.500|20101211112737.000|CCO|I MAKE QUITE A BIT OF MONEY NOW.
20101211112737.000|20101211112739.500|CCO|THE POSITION THAT THE
20101211112739.500|20101211112742.000|CCO|REPUBLICANS HAVE URGED WILL
20101211112742.000|20101211112744.000|CCO|PERSONALLY BENEFIT ME.
20101211112744.000|20101211112746.000|CCO|ON ITS OWN, I WOULD NOT SUPPORT
20101211112746.000|20101211112748.000|CCO|IT.
20101211112748.000|20101211112750.000|CCO|BECAUSE I DON'T THINK MY TAX CUT
20101211112750.000|20101211112752.000|CCO|IS THE MOST ECONOMICALLY E
20101211112752.000|20101211112753.667|CCO|EFFICIENT WAY TO GET THE ECONOMY
20101211112753.667|20101211112755.333|CCO|GOING AGAIN.
20101211112755.333|20101211112757.000|CCO|I DON'T WANT TO BE IN THE DARK
20101211112757.000|20101211112758.667|CCO|ABOUT THE FACT THAT I WILL
20101211112758.667|20101211112800.333|CCO|RECEIVE THE CONTINUATION OF THE
20101211112800.333|20101211112802.000|CCO|TAX RATES.
20101211112802.000|20101211112805.333|CCO|HOWEVER, THE AGREEMENT TAKEN AS
20101211112805.333|20101211112808.667|CCO|A WHOLE IS, I BELIEVE, THE BEST
20101211112808.667|20101211112812.000|CCO|BIPARTISAN AGREEMENT WE CAN
20101211112812.000|20101211112814.500|CCO|RAISE TO HELP THE LARGEST NUMBER
20101211112814.500|20101211112817.000|CCO|OF AMERICANS AND TO MAXIMIZE THE
20101211112817.000|20101211112819.500|CCO|CHANCES THAT THE ECONOMIC
20101211112819.500|20101211112822.000|CCO|RECOVERY WILL ACCELERATE AND
20101211112822.000|20101211112824.000|CCO|CREATE MORE JOBS AND MINIMIZE
20101211112824.000|20101211112826.000|CCO|THE CHANCES THAT IT WILL SLIP
20101211112826.000|20101211112828.000|CCO|BACK WHICH IS WHAT HAS HAPPENED
20101211112828.000|20101211112830.000|CCO|IN OTHER FINANCIAL COLLAPSES
20101211112830.000|20101211112832.000|CCO|LIKE WHAT JAPAN FACED.
20101211112832.000|20101211112834.500|CCO|THAT IS SOMETHING WE HAVE TO
20101211112834.500|20101211112837.000|CCO|AVOID IN AMERICA.
20101211112837.000|20101211112839.500|CCO|WHY DO I SAY THAT?
20101211112839.500|20101211112842.000|CCO|CLEARLY THE EXTENSION OF
20101211112842.000|20101211112845.333|CCO|UNEMPLOYMENT WHICH GIVES PEOPLE
20101211112845.333|20101211112848.667|CCO|A PERCENTAGE OF THE INCOME THEY
20101211112848.667|20101211112852.000|CCO|WERE PREVIOUSLY MAKING, THAT
20101211112852.000|20101211112854.500|CCO|MONEY WILL BE SPENT AND IT WILL
20101211112854.500|20101211112857.000|CCO|BOLSTER THE ECONOMY THROUGH THE
20101211112857.000|20101211112859.500|CCO|NEXT COUPLE OF YEARS.
20101211112859.500|20101211112902.000|CCO|SECONDLY, THE CONVERSION OF THE
20101211112902.000|20101211112907.000|CCO|MAKE WRORK PAY PACKAGE THAT WENT
20101211112907.000|20101211112912.000|CCO|TO 95% PEOPLE, CONVERTING THAT
