TOP|20110102050001|2011-01-02_0500_US_KTTV-FOX_Americas_Most_Wanted
COL|Communication Studies Archive, UCLA 
UID|7e367986-1635-11e0-b0ea-001517add60e
DUR|0:59:40.27
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-01 21:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:09|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110102050003.000|20110102050003.000|XDS|%  NETWORK:  FOX
20110102050003.000|20110102050003.000|XDS|%   RATING: (NOT RATED) (72)
20110102050004.000|20110102050004.000|XDS|%    TITLE: MOST WANTED
20110102050004.000|20110102050004.000|XDS|%     CALL:  FOX
20110102050014.000|20110102055941.000|SEG|Type=Story
20110102050014.000|20110102050015.000|CC1|[PHONE RINGS]                   
20110102050015.000|20110102050016.000|CC1|>> I'VE BEEN SHOT.              
20110102050016.000|20110102050017.000|CC1|JOHN: IF YOU'RE INNOCENT --     
20110102050017.000|20110102050018.000|CC1|DON'T TOUCH ME!                 
20110102050018.000|20110102050019.000|CC1|WHY ARE YOU SUCH A COWARD AND   
20110102050019.000|20110102050022.000|CC1|YOU DON'T GO BACK TO FACE       
20110102050022.000|20110102050024.000|CC1|JUSTICE?                        
20110102050024.000|20110102050025.000|CC1|NOTHING HAS TOUCHED ME LIKE     
20110102050025.000|20110102050026.000|CC1|THIS.                           
20110102050026.000|20110102050028.000|CC1|WE HAVE TO HELP LAW ENFORCEMENT 
20110102050028.000|20110102050035.000|CC1|TAKE THESE COWARDS DOWN.        
20110102050035.000|20110102050038.000|CC1|THIS IS THE MOST IMPORTANT JOB  
20110102050038.000|20110102050039.000|CC1|WE'VE EVER HAD, AND YOU KNOW    
20110102050039.000|20110102050040.000|CC1|WHAT, WE'LL GO WHEREVER IT      
20110102050040.000|20110102050044.000|CC1|TAKES TO FIND THESE COWARDS.    
20110102050044.000|20110102050045.000|CC1|"AMERICA'S MOST WANTED" IS THE  
20110102050045.000|20110102050048.000|CC1|COURT OF LAST RESORT.           
20110102050048.000|20110102050048.000|CC1|>> YOU INSIST ON JUSTICE.       
20110102050048.000|20110102050050.000|CC1|THAT IS WHAT PEOPLE NEED MORE   
20110102050050.000|20110102050055.000|CC1|THAN ANYTHING.                  
20110102050055.000|20110102050100.000|CC1|>> POLICE!                      
20110102050100.000|20110102050102.000|CC1|JOHN: YOUR COURAGE AND THE      
20110102050102.000|20110102050103.000|CC1|VIEWERS OF THIS SHOW BROUGHT    
20110102050103.000|20110102050108.000|CC1|THESE COWARDS TO JUSTICE.       
20110102050108.000|20110102050109.000|CC1|OK, LET'S GO.                   
20110102050109.000|20110102050110.000|CC1|LET ME TELL YOU SOMETHING, BRO, 
20110102050110.000|20110102050113.000|CC1|YOU'RE IN BIG, BIG TROUBLE.     
20110102050113.000|20110102050114.000|CC1|[CAPTIONING MADE POSSIBLE BY FOX
20110102050114.000|20110102050120.000|CC1|BROADCASTING COMPANY]           
20110102050120.000|20110102050122.000|CC1|JOHN: A SMALL TEXAS TOWN.       
20110102050122.000|20110102050124.000|CC1|YOU WOULD NOT THINK THERE WOULD 
20110102050124.000|20110102050125.000|CC1|BE MUCH CRIME HERE, BUT THE     
20110102050125.000|20110102050127.000|CC1|FACT IS THERE ARE CRIMES WE NEED
20110102050127.000|20110102050129.000|CC1|TO SOLVE THAT STRIKE TOWNS OF   
20110102050129.000|20110102050130.000|CC1|ALL SIZES, LIKE IN BRENHAM,     
20110102050130.000|20110102050133.000|CC1|TEXAS.                          
20110102050133.000|20110102050134.000|CC1|THERE IS A FUGITIVE WE HAVE     
20110102050134.000|20110102050135.000|CC1|BEEN CHASING FOR MORE THAN A    
20110102050135.000|20110102050137.000|CC1|YEAR, THE KIND OF FUGITIVE I    
20110102050137.000|20110102050140.000|CC1|HATE THE MOST, AND WE'RE NEVER  
20110102050140.000|20110102050141.000|CC1|GIVING UP UNTIL THIS CASE IS    
20110102050141.000|20110102050148.000|CC1|SOLVED.                         
20110102050148.000|20110102050150.000|CC1|APRIL 8, 2008.                  
20110102050150.000|20110102050151.000|CC1|MANUEL LOPEZ WAS IN VERY BIG    
20110102050151.000|20110102050152.000|CC1|TROUBLE.                        
20110102050152.000|20110102050153.000|CC1|IN JUST A MATTER OF WEEKS, HIS  
20110102050153.000|20110102050154.000|CC1|WORLD HAD TURNED UPSIDE DOWN.   
20110102050154.000|20110102050156.000|CC1|NOW THIS HARDWORKING FAMILY MAN 
20110102050156.000|20110102050200.000|CC1|WAS RUNNING FROM THE LAW.       
20110102050200.000|20110102050202.000|CC1|THE NIGHTMARE BEGAN ON MARCH    
20110102050202.000|20110102050205.000|CC1|11, 2008, WHEN HIS WIFE SANDRA  
