TOP|20110102133001|2011-01-02_1330_US_KMEX_Noticiero_Univision_Fin_de_Semana
COL|Communication Studies Archive, UCLA 
UID|8ba62006-1678-11e0-839a-001517add60e
DUR|0:29:37.97
VID|640x480
CMT|
LAN|SPA
LBT|2011-01-02 05:30 America/Los_Angeles
SEG_01|2014-02-14 18:21:06|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110102133013.000|20110102135938.000|SEG|Type=Story
20110102133013.000|20110102133015.000|CC1|???                             
20110102133015.000|20110102133016.000|CC1|>> DOS MUJERES QUE HICIERON     
20110102133016.000|20110102133021.000|CC1|HISTORIA.                       
20110102133021.000|20110102133022.000|CC1|ANA MARTÍNEZ, LA PRIMERA        
20110102133022.000|20110102133022.000|CC1|GOBERNADORA DE ORIGEN HISPANO   
20110102133022.000|20110102133023.000|CC1|DE NUEVO MÉXICO Y LOS ESTADOS   
20110102133023.000|20110102133027.000|CC1|UNIDOS.                         
20110102133027.000|20110102133028.000|CC1|DILMA, TOMÓ POSESIÓN EN BRASIL  
20110102133028.000|20110102133029.000|CC1|COMO LA PRIMERA PRESIDENTE DE   
20110102133029.000|20110102133034.000|CC1|ESE PAÍS.                       
20110102133034.000|20110102133035.000|CC1|CON MÁS DE 3000 ASESINATOS,     
20110102133035.000|20110102133038.000|CC1|DESPIDIÓ CIUDAD JUÁREZ EL 2010. 
20110102133038.000|20110102133039.000|CC1|EL AÑO MÁS VIOLENTO DE LA       
20110102133039.000|20110102133040.000|CC1|HISTORIA DE ESA CIUDAD          
20110102133040.000|20110102133045.000|CC1|FRONTERIZA.                     
20110102133045.000|20110102133046.000|CC1|MUERTE Y DESTRUCCIÓN, LAS       
20110102133046.000|20110102133046.000|CC1|SECUELAS DE UNA SERIE DE        
20110102133046.000|20110102133047.000|CC1|TORNADOS QUE DEJARON MUERTOS Y  
20110102133047.000|20110102133055.000|CC1|HERIDOS.                        
20110102133055.000|20110102133056.000|CC1|SE LLENÓ DE FLORES Y CARROZAS   
20110102133056.000|20110102133058.000|CC1|EN EL TRADICIONAL DESFILE DE    
