TOP|20110114010001|2011-01-14_0100_US_KCBS_CBS_2_News_at_5
COL|Communication Studies Archive, UCLA 
UID|facbce10-1f81-11e0-aebf-001517add6fa
DUR|0:59:48.95
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-13 17:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:21|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110114010003.000|20110114010003.000|XDS|%   RATING: (NOT RATED) (72)
20110114010003.000|20110114010003.000|XDS|%    TITLE: Dr. Phil          Show #9407  
20110114010005.000|20110114015949.000|SEG|Type=Story
20110114010005.000|20110114010005.000|CC1|TIME.                           
20110114010005.000|20110114010007.000|CC1|>> THIS IS A MAJOR MILESTONE.   
20110114010007.000|20110114010011.000|CC1|WE ARE HOPING SHE CROSSES MANY  
20110114010011.000|20110114010013.000|CC1|MORE.                           
20110114010013.000|20110114010015.000|CC1|>> Reporter: BIEBER HER         
20110114010015.000|20110114010017.000|CC1|HUSBAND SUSPENDED TRAINING FOR  
20110114010017.000|20110114010018.000|CC1|A SPACE                         
20110114010018.000|20110114010020.000|CC1|SHUTTLE FLIGHT TO STAY AT HER   
20110114010020.000|20110114010021.000|CC1|BEDSIDE.                        
20110114010021.000|20110114010028.000|CC1|THE SUSPECT -- THE PEOPLE AROUND
20110114010028.000|20110114010031.000|CC1|LOUGHNER, SAID HE USED          
20110114010031.000|20110114010032.000|CC1|UNRAVELED.                      
20110114010032.000|20110114010033.000|CC1|>> HE IS COMPLETELY CHANGED.    
20110114010033.000|20110114010034.000|CC1|I WOULD NEVER HAVE EXPECTED AND 
20110114010034.000|20110114010036.000|CC1|TO BECOME WHAT HE HAS.          
20110114010036.000|20110114010037.000|CC1|>> Reporter: POLICE SAID THEY   
20110114010037.000|20110114010039.000|CC1|FOUND A BLACK BAG AND THAT IT   
20110114010039.000|20110114010041.000|CC1|MAY CONTAIN EVIDENCE IN THE     
20110114010041.000|20110114010041.000|CC1|CASE.                           
20110114010041.000|20110114010042.000|CC1|IN TUCSON ARIZONA KAREN BROWN   
20110114010042.000|20110114010047.000|CC1|"CBS 2 NEWS."                   
20110114010047.000|20110114010049.000|CC1|PAUL: THE SUSPECTED SHOOTER, AND
20110114010049.000|20110114010050.000|CC1|JARED LOUGHNER, HAS BEEN        
20110114010050.000|20110114010052.000|CC1|DESCRIBED AS A LONER, BUT AN    
20110114010052.000|20110114010054.000|CC1|EXTRA FRIEND IS SHEDDING LIGHT. 
20110114010054.000|20110114010056.000|CC1|ASHLEY FIGUEROA SAYS HE IS VERY 
20110114010056.000|20110114010057.000|CC1|SMART AND DOES NOT THINK HE IS  
20110114010057.000|20110114010059.000|CC1|CRAZY, BUT ANGRY.               
20110114010059.000|20110114010101.000|CC1|>> I DON'T THINK HE IS MENTALLY 
20110114010101.000|20110114010101.000|CC1|ILL AT ALL.                     
20110114010101.000|20110114010106.000|CC1|I THINK HONESTLY THE OUTBURST   
20110114010106.000|20110114010108.000|CC1|THAT HE HAD IN CLASS, I THINK HE
20110114010108.000|20110114010110.000|CC1|HAS PLANNED EVERYTHING.         
20110114010110.000|20110114010111.000|CC1|ON THE REEL.                    
20110114010111.000|20110114010112.000|CC1|AT THINK HE HAS BEEN PLANNING   
20110114010112.000|20110114010114.000|CC1|THIS FOR SOME TIME.             
20110114010114.000|20110114010115.000|CC1|A STARTED THINKING ABOUT BACK   
20110114010115.000|20110114010118.000|CC1|WHEN I WAS DATING, THE RICK     
20110114010118.000|20110114010120.000|CC1|CONVERSATIONS THAT WE HAD.      
20110114010120.000|20110114010122.000|CC1|HE WOULD GO OFF ON RANTS BUT    
20110114010122.000|20110114010126.000|CC1|GOVERNMENT SYSTEM OF GOVERNMENT 
20110114010126.000|20110114010126.000|CC1|THAT.                           
20110114010126.000|20110114010129.000|CC1|ASTOUNDED DISLIKE OKAY.         
20110114010129.000|20110114010130.000|CC1|>> Reporter:                    
20110114010130.000|20110114010133.000|CC1|PAUL: SHE SAW AND A MONTH AGO   
20110114010133.000|20110114010138.000|CC1|AND SAID HE WAS VERY DIFFERENT. 
20110114010138.000|20110114010140.000|CC1|PAT: BECAUSE OF THE TRAGEDY     
20110114010140.000|20110114010142.000|CC1|LAWMAKERS ARE TAKING A HARD LOOK
20110114010142.000|20110114010144.000|CC1|AT BETTER WAYS TO KEEP          
20110114010144.000|20110114010146.000|CC1|THEMSELVES AND THEIR STAFF      
20110114010146.000|20110114010147.000|CC1|MEMBERS SECURE.                 
20110114010147.000|20110114010149.000|CC1|ONE LAWMAKER WANTS TO BRING GUNS
20110114010149.000|20110114010150.000|CC1|BACK TO CAPITOL HILL.           
20110114010150.000|20110114010154.000|CC1|TEXAS REPUBLICAN LOUIS GOHMERT  
20110114010154.000|20110114010155.000|CC1|IS WRITING A BILL THAT WOULD    
20110114010155.000|20110114010157.000|CC1|ALLOW MEMBERS OF CONGRESS TO    
20110114010157.000|20110114010159.000|CC1|CARRY GUNS IN WASHINGTON, EVEN  
20110114010159.000|20110114010201.000|CC1|ON THE HOUSE FLOOR.             
20110114010201.000|20110114010202.000|CC1|LAWMAKERS ARE NOT UNPROTECTED.  
20110114010202.000|20110114010204.000|CC1|VISITORS HAVE TO GET THROUGH    
20110114010204.000|20110114010206.000|CC1|METAL DETECTORS AND CAPITOL     
20110114010206.000|20110114010209.000|CC1|POLICE ARE A VISIBLE -- VISIBLE 
20110114010209.000|20110114010209.000|CC1|PRESENCE.                       
20110114010209.000|20110114010211.000|CC1|>> WE HAVE NO SECURITY DETAIL   
20110114010211.000|20110114010214.000|CC1|AND WE ARE NOT ASKING FOR ONE.  
20110114010214.000|20110114010216.000|CC1|WE ARE NOT A BUNCH OF WEAKLINGS.
20110114010216.000|20110114010218.000|CC1|PAT: BUT SOME ARE AGAINST       
20110114010218.000|20110114010219.000|CC1|REPRESENTATIVES CARRYING GUNS.  
20110114010219.000|20110114010221.000|CC1|THE SENATE SERGEANT AT ARMS USED
20110114010221.000|20110114010224.000|CC1|TO BE A WASHINGTON D.C. POLICE  
20110114010224.000|20110114010224.000|CC1|OFFICER AND DOES NOT LIKE THE   
20110114010224.000|20110114010227.000|CC1|IDEA OF PISTOL PACKING          
20110114010227.000|20110114010228.000|CC1|LAWMAKERS.                      
20110114010228.000|20110114010229.000|CC1|HE SAYS MORE GUNS OUT THE IN 37 
20110114010229.000|20110114010231.000|CC1|THE SEARCH IS ON FOR A DRIVER   
20110114010231.000|20110114010236.000|CC1|WHO HAD A WOMAN USING A         
20110114010236.000|20110114010237.000|CC1|CROSSWALK.                      
20110114010237.000|20110114010238.000|CC1|ORANGE COUNTY REPORTER MICHELE  
20110114010238.000|20110114010239.000|CC1|SEALY TELLS US THE VICTIM IS IN 
20110114010239.000|20110114010242.000|CC1|CRITICAL CONDITION.             
20110114010242.000|20110114010243.000|CC1|>> Reporter: IN HUNTINGTON      
20110114010243.000|20110114010245.000|CC1|BEACH WOMAN RUN OVER BY         
20110114010245.000|20110114010246.000|CC1|IT-AND-RUN DRIVER EARLY THIS    
20110114010246.000|20110114010247.000|CC1|MORNING AT THE                  
20110114010247.000|20110114010248.000|CC1|CORNER OF MORTAR                
20110114010248.000|20110114010250.000|CC1|AND NICHOLS MAY NOT SURVIVE.    
20110114010250.000|20110114010251.000|CC1|POLICE SAID THE UNIDENTIFIED    
20110114010251.000|20110114010254.000|CC1|VICTIM IS LISTED IN VERY        
20110114010254.000|20110114010255.000|CC1|CRITICAL CONDITION.             
20110114010255.000|20110114010256.000|CC1|>> FAIRLY HEAVY TRAFFIC.        
20110114010256.000|20110114010257.000|CC1|WE THINK SOMEBODY MAY HAVE      
20110114010257.000|20110114010258.000|CC1|WITNESSED IT.                   
20110114010258.000|20110114010302.000|CC1|IN THE VEHICLE BACK, WE ARE     
20110114010304.000|20110114010304.000|XDS|%    TITLE:   
20110114010302.000|20110114010305.000|CC1|ASKING THEM TO COME FORWARD.    
20110114010305.000|20110114010305.000|CC1|>> Reporter: WITNESSES TOLD     
20110114010305.000|20110114010307.000|CC1|DETECTIVES THAT THE WOMAN WAS   
20110114010307.000|20110114010308.000|CC1|CRUSHED UNDERNEATH THE CAR AS   
20110114010308.000|20110114010309.000|CC1|SHE STEPPED OFF THE CURVE AND   
20110114010309.000|20110114010310.000|CC1|INTO THE CROSSWALK ABOUT TEN    
20110114010310.000|20110114010312.000|CC1|MINUTES AFTER MIDNIGHT.         
20110114010312.000|20110114010315.000|CC1|THE DRIVER LEFT THE SCENE OF THE
20110114010315.000|20110114010316.000|CC1|CRIME AND BY STANDARDS RENT TO  
20110114010316.000|20110114010318.000|CC1|HELP THE BADLY INJURED FEMALE.  
20110114010318.000|20110114010320.000|CC1|>> WHAT IT APPEARS IS THAT SHE  
20110114010320.000|20110114010321.000|CC1|HAD JUST STEPPED OFF THE CURB   
20110114010321.000|20110114010323.000|CC1|INTO THE CROSSWALK AND WAS      
20110114010323.000|20110114010325.000|CC1|STARTING TO CROSS THE STREET.   
20110114010325.000|20110114010329.000|CC1|SHE MAY HAVE TUMBLED FOUR BEEN  
20110114010329.000|20110114010331.000|CC1|LEANING DOWN IN SOME WAY BECAUSE
20110114010331.000|20110114010333.000|CC1|THE VEHICLE THE STRUCTURE, IT   
20110114010333.000|20110114010335.000|CC1|APPEARS THAT THE VEHICLE WENT   
20110114010335.000|20110114010335.000|CC1|OVER AS OPPOSED TO WERE GOING   
20110114010335.000|20110114010338.000|CC1|OVER THE VEHICLE.               
20110114010338.000|20110114010339.000|CC1|>> Reporter: POLICE AND NOT     
20110114010339.000|20110114010341.000|CC1|PUTTING OUT A DESCRIPTION       
20110114010341.000|20110114010342.000|CC1|BECAUSE THERE ARE TOO MANY      
20110114010342.000|20110114010343.000|CC1|INCONSISTENCIES.                
20110114010343.000|20110114010344.000|CC1|IF YOU THINK YOU KNOW WHAT      
