TOP|20101224020001|2010-12-24_0200_US_KABC_Eyewitness_News_6PM
COL|Communication Studies Archive, UCLA 
UID|a46239ba-0f05-11e0-b6f7-001517add720
DUR|0:29:29.06
VID|640x368
CMT|
LAN|ENG
LBT|2010-12-23 18:00 America/Los_Angeles
SEG_01|2014-02-03 01:06:49|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101224020002.000|20101224022930.000|SEG|Type=Story
20101224020002.000|20101224020003.000|CC1|REOPENED.                       
20101224020003.000|20101224020005.000|CC1|OFFICIALS REPORT NEARLY 50      
20101224020005.000|20101224020006.000|CC1|BUSINESSES ARE CLEANING UP.     
20101224020006.000|20101224020008.000|CC1|>> WE ARE WORKING               
20101224020008.000|20101224020009.000|CC1|AROUND-THE-CLOCK ALL DAY        
20101224020009.000|20101224020010.000|CC1|YESTERDAY AND ALL NIGHT.        
20101224020010.000|20101224020011.000|CC1|>> Reporter: 20 HOMES SUFFERED  
20101224020011.000|20101224020012.000|CC1|MODERATE DAMAGE.                
20101224020012.000|20101224020014.000|CC1|ANOTHER CASUALTY, THE BOARDWALK 
20101224020014.000|20101224020018.000|CC1|AT THE MAIN BEACH.              
20101224020018.000|20101224020021.000|CC1|MUDDY DEBRIS ALSO CLOSED LAGUNA 
20101224020021.000|20101224020022.000|CC1|CANYON ROAD.                    
20101224020022.000|20101224020024.000|CC1|CREWS RACED TO CLEAR THE WAY.   
20101224020024.000|20101224020025.000|CC1|CLEANUP ALSO IN DOVE CANYON     
20101224020025.000|20101224020027.000|CC1|WHERE MUD BURIED SEVERAL        
20101224020027.000|20101224020031.000|CC1|VEHICLES AND LEFT FIVE HOMES    
20101224020031.000|20101224020032.000|CC1|UNLIVEABLE.                     
20101224020032.000|20101224020033.000|CC1|IN SAN JUAN CAPISTRANO CREWS    
20101224020033.000|20101224020036.000|CC1|REPAIRED DAMAGE ALONG TRABUCO   
20101224020036.000|20101224020037.000|CC1|CREEK.                          
20101224020037.000|20101224020038.000|CC1|THE EARTH GAVE WAY YESTERDAY    
20101224020038.000|20101224020039.000|CC1|THREATENING HUNDREDS OF         
20101224020039.000|20101224020042.000|CC1|RESIDENTS AND BUSINESSES NEARBY.
20101224020042.000|20101224020044.000|CC1|THE STORM UNFORGETTABLE FOR     
20101224020044.000|20101224020045.000|CC1|THOSE CAUGHT IN IT.             
20101224020045.000|20101224020048.000|CC1|>> WE'VE LIVED HERE, I DON'T    
20101224020048.000|20101224020051.000|CC1|KNOW ABOUT 60 YEARS, NEVER HAS  
20101224020051.000|20101224020052.000|CC1|IT HAPPENED.                    
20101224020052.000|20101224020053.000|CC1|>> Reporter: NOW BACK LIVE HERE 
20101224020053.000|20101224020055.000|CC1|AT THE ANIMAL SHELTER, OFFICIALS
20101224020055.000|20101224020056.000|CC1|SAY IT WILL BE AT LEAST TWO     
20101224020056.000|20101224020058.000|CC1|WEEKS BEFORE THEY CAN SET UP A  
20101224020058.000|20101224020100.000|CC1|TEMPORARY SHELTER FOR THE       
20101224020100.000|20101224020101.000|CC1|ANIMALS, AND SEVERAL WEEKS      
20101224020101.000|20101224020103.000|CC1|BEFORE THEY CAN MOVE BACK IN    
20101224020103.000|20101224020103.000|CC1|HERE.                           
20101224020103.000|20101224020105.000|CC1|IN THE MEANTIME THE ANIMALS ARE 
20101224020105.000|20101224020106.000|CC1|STAYING AT OTHER LOCATIONS.     
20101224020106.000|20101224020108.000|CC1|LAGUNA CANYON ROAD, YOU MIGHT BE
20101224020108.000|20101224020110.000|CC1|ABLE TO SEE THAT FLASHING TRUCK 
20101224020110.000|20101224020111.000|CC1|COMING THROUGH HERE, THIS STREET
20101224020111.000|20101224020112.000|CC1|IS STILL CLOSED.                
20101224020112.000|20101224020114.000|CC1|NORMALLY IT WOULD BE VERY BUSY  
20101224020114.000|20101224020115.000|CC1|AT THIS HOUR, IT'S STILL CLOSED 
20101224020115.000|20101224020116.000|CC1|AS CREWS ARE TRYING TO REMOVE   
20101224020116.000|20101224020119.000|CC1|DEBRIS FROM THE ROADWAY BETWEEN 
20101224020119.000|20101224020124.000|CC1|THE 73 TOLL ROAD IN THE BIG BEND
20101224020124.000|20101224020125.000|CC1|AREA.                           
20101224020125.000|20101224020126.000|CC1|OFFICIALS ARE HOPING TO HAVE IT 
20101224020126.000|20101224020128.000|CC1|OPENED LATER TONIGHT OR         
20101224020128.000|20101224020129.000|CC1|TOMORROW.                       
20101224020129.000|20101224020130.000|CC1|ALIEN FRERE, ABC 7 "EYEWITNESS  
20101224020130.000|20101224020130.000|CC1|NEWS."                          
20101224020130.000|20101224020131.000|CC1|LESLIE: IT'S A GRIM JOB IN      
20101224020131.000|20101224020133.000|CC1|HIGHLAND WHERE CLEANUP IS       
20101224020133.000|20101224020134.000|CC1|UNDERWAY FROM YESTERDAY'S       
20101224020134.000|20101224020135.000|CC1|MASSIVE MUDSLIDE, IT DESTROYED  
20101224020135.000|20101224020137.000|CC1|FIVE HOMES AND DAMAGED NEARLY 70
20101224020137.000|20101224020138.000|CC1|OTHERS.                         
20101224020138.000|20101224020140.000|CC1|THE OVERALL LOSS TO HOMES, CARS 
20101224020140.000|20101224020143.000|CC1|AND A BRIDGE IS ESTIMATED AT    
20101224020143.000|20101224020143.000|CC1|$17 MILLION.                    
20101224020143.000|20101224020147.000|CC1|RESIDENTS ARE GRATEFUL THEY ALL 
20101224020147.000|20101224020150.000|CC1|GOT OUT ALIVE AND WITH NO       
20101224020150.000|20101224020151.000|CC1|INJURIES.                       
20101224020151.000|20101224020152.000|CC1|THERE ARE MIXED FEELINGS ABOUT  
20101224020152.000|20101224020153.000|CC1|CONTINUING TO LIVE THERE.       
20101224020153.000|20101224020155.000|CC1|>> IT COULD HAPPEN NEXT YEAR, IT
20101224020155.000|20101224020156.000|CC1|COULD HAPPEN IN A COUPLE MONTHS 
20101224020156.000|20101224020158.000|CC1|AGAIN AFTER WE ARE DONE FIXING  
20101224020158.000|20101224020158.000|CC1|THE HOUSE AGAIN.                
20101224020158.000|20101224020201.000|CC1|SO IT'S BETTER JUST TO MOVE ON. 
20101224020201.000|20101224020202.000|CC1|>> YOU'RE NOT GOING TO GET RID  
20101224020202.000|20101224020203.000|CC1|OF US THAT FAST.                
20101224020203.000|20101224020205.000|CC1|THIS IS JUST A STOPPER.         
20101224020205.000|20101224020206.000|CC1|WE ARE NOT LEAVING.             
20101224020206.000|20101224020208.000|CC1|LESLIE: THE CLEANUP IN HIGHLAND 
20101224020208.000|20101224020213.000|CC1|COULD TAKE WE CANS OR MONTHS.   
20101224020213.000|20101224020216.000|CC1|DAVID: A MENIFEE WOMAN DIED     
20101224020216.000|20101224020219.000|CC1|AFTER HER CAR WAS SWEPT AWAY AT 
20101224020219.000|20101224020219.000|CC1|RAILROAD CANYON ROAD AND GOETZ  
20101224020219.000|20101224020223.000|CC1|ROAD IN CANYON LAKE.            
20101224020223.000|20101224020229.000|CC1|ASPIRE FIRE BUREAU CHIEF ROB    
20101224020229.000|20101224020230.000|CC1|MCMILLAN TELLS YOU, THEY ARE    
20101224020230.000|20101224020232.000|CC1|TRYING TO FIGURE OUT WHAT       
20101224020232.000|20101224020233.000|CC1|HAPPENED.                       
20101224020233.000|20101224020233.000|CC1|>> Reporter: THIS IS THE CAR    
20101224020233.000|20101224020234.000|CC1|BEING PULLED OUT OF CANYON LAKE.
20101224020234.000|20101224020236.000|CC1|IT WAS TOO LATE.                
20101224020236.000|20101224020238.000|CC1|BY THE TIME THEY GOT THE CALL   
20101224020238.000|20101224020240.000|CC1|39-YEAR-OLD ANGELA MARIE WRIGHT 
20101224020240.000|20101224020241.000|CC1|WAS ALREADY DEAD.               
20101224020241.000|20101224020242.000|CC1|WE ARE TOLD SHE WAS ON HER WAY  
20101224020242.000|20101224020243.000|CC1|TO WORK AT THE TIME.            
20101224020243.000|20101224020244.000|CC1|HEAVY RAIN WAS COMING DOWN      
20101224020244.000|20101224020245.000|CC1|YESTERDAY MORNING AND THIS      
20101224020245.000|20101224020247.000|CC1|FLOODWATER WAS MOVING ACROSS THE
20101224020247.000|20101224020247.000|CC1|ROAD.                           
20101224020247.000|20101224020249.000|CC1|IT'S POSSIBLE THAT SHE TRIED TO 
20101224020249.000|20101224020251.000|CC1|CROSS THE WATER, LOST CONTROL,  
20101224020251.000|20101224020253.000|CC1|AND ENDED UP WAY DOWN THERE.    
20101224020253.000|20101224020255.000|CC1|>> A LOT STRONGER THAN PEOPLE   
20101224020255.000|20101224020255.000|CC1|THINK.                          
20101224020255.000|20101224020256.000|CC1|>> YES IT IS, IT IS.            
20101224020256.000|20101224020259.000|CC1|HERE IS THE RESULT OF WHAT CAN  
20101224020259.000|20101224020302.000|CC1|HAPPEN UNFORTUNATELY.           
20101224020302.000|20101224020303.000|CC1|>> Reporter: RUBEN FLORES LIVES 
20101224020303.000|20101224020305.000|CC1|NEARBY AND HEARD THE CALL FOR   
20101224020305.000|20101224020306.000|CC1|HELP ON THE POLICE SCANNER.     
20101224020306.000|20101224020308.000|CC1|HE SHOT THIS VIDEO OF THE DIVE  
20101224020308.000|20101224020310.000|CC1|TEAM SEARCHING FOR THE VEHICLE  
20101224020310.000|20101224020312.000|CC1|AT THE BOTTOM OF CANYON LAKE.   
20101224020312.000|20101224020313.000|CC1|HE ALSO SHOT THIS VIDEO LAST    
20101224020313.000|20101224020315.000|CC1|DECEMBER OF FLOODWATER RUSHING  
20101224020315.000|20101224020316.000|CC1|ACROSS THE ROAD.                
