TOP|20110107020001|2011-01-07_0200_US_KABC_Eyewitness_News_6PM
COL|Communication Studies Archive, UCLA 
UID|fe68b92e-1a05-11e0-930b-001517add720
DUR|0:29:43.51
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-06 18:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:13|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110107021528.000|20110107022944.000|SEG|Type=Story
20110107021528.000|20110107021529.000|CC1|BUT NOTICE HOW MUCH WARMER      
20110107021529.000|20110107021531.000|CC1|IT IS AT NIGHT, 45 TONIGHT      
20110107021531.000|20110107021532.000|CC1|IN COOLER VALLEY, 52 AT         
20110107021532.000|20110107021534.000|CC1|BEACHES, GREAT LOOKING TIME     
20110107021534.000|20110107021536.000|CC1|LAPSE OUT OF LONG BEACH, WE     
20110107021536.000|20110107021538.000|CC1|HAD VERSION ALIGHT RAIN THAT    
20110107021538.000|20110107021540.000|CC1|FALLS FROM CLOUDS BUT REALLY    
20110107021540.000|20110107021541.000|CC1|DOES NOT MAKE IT TO THE         
20110107021541.000|20110107021543.000|CC1|SURFACE, A FEW RAIN DROPS       
20110107021543.000|20110107021544.000|CC1|DOWN, AND TOMORROW MORNING,     
20110107021544.000|20110107021546.000|CC1|A LITTLE BIT BETTER CHANCE,     
20110107021546.000|20110107021548.000|CC1|70, TODAY, WHAT AN AFTERNOON    
20110107021548.000|20110107021549.000|CC1|IT WAS.                         
20110107021549.000|20110107021550.000|CC1|AND LOOK AT THESE               
20110107021550.000|20110107021551.000|CC1|TEMPERATURES, WE STARTED        
20110107021551.000|20110107021553.000|CC1|THIS MORNING AT 38 DOWN IN      
20110107021553.000|20110107021555.000|CC1|TEMECULA, THEY HAD A 69         
20110107021555.000|20110107021559.000|CC1|TODAY, AND LAKE FOREST.         
20110107021559.000|20110107021601.000|CC1|AT 73, THIS AFTERNOON, BIG      
20110107021601.000|20110107021604.000|CC1|BEAR LAKE AT 50.                
20110107021604.000|20110107021605.000|CC1|LIVE MEGA DOPPLER 7000 HD       
20110107021605.000|20110107021606.000|CC1|REMEMBER HOW WE TALKED ABOUT    
20110107021606.000|20110107021607.000|CC1|THE RAIN, THAT IS NOT MAKING    
20110107021607.000|20110107021610.000|CC1|IT ALL THE WAY DOWN, RADAR      
20110107021610.000|20110107021612.000|CC1|SEES IT DOWN THROUGH ORANGE     
20110107021612.000|20110107021615.000|CC1|COUNTY BUT DROPLETS FALLING,    
20110107021615.000|20110107021617.000|CC1|THAT IS PART OF THAT CUT OFF    
20110107021617.000|20110107021618.000|CC1|LOW THAT HAS BEEN HANGING       
20110107021618.000|20110107021619.000|CC1|OVER SOUTHERN CALIFORNIA        
20110107021619.000|20110107021621.000|CC1|JUST OFF OF THE COASTLINE,      
20110107021621.000|20110107021623.000|CC1|LARRY WITH A GOOD LOOKING       
20110107021623.000|20110107021624.000|CC1|SHOT, WE HAD GREAT CLOUDS       
20110107021624.000|20110107021626.000|CC1|TODAY ALL DIFFERENT             
20110107021626.000|20110107021629.000|CC1|ALTITUDES, THESE ARE COMPANY    
20110107021629.000|20110107021630.000|CC1|LESS CLOUDS THAT AND CUMULUS    
20110107021630.000|20110107021632.000|CC1|CLOUDS THEN THEY LOWER DOWN     
20110107021632.000|20110107021634.000|CC1|FURTHER, THERE IS SATELLITE     
20110107021634.000|20110107021634.000|CC1|VIEW TONIGHT.                   
20110107021634.000|20110107021636.000|CC1|YOU SEE THE LOY, MAKES ITS      
20110107021636.000|20110107021637.000|CC1|WAY TOWARD SOUTHERN             
20110107021637.000|20110107021638.000|CC1|CALIFORNIA.                     
20110107021638.000|20110107021641.000|CC1|THIS KIND OF BRIDGES UP         
20110107021641.000|20110107021643.000|CC1|MOISTURE, AND WRAPS IT          
20110107021643.000|20110107021646.000|CC1|ACROSS AREA, A VERY DRY         
20110107021646.000|20110107021647.000|CC1|AREA.                           
20110107021647.000|20110107021648.000|CC1|SUPERCOMPUTER LOOKS AT IT       
20110107021648.000|20110107021649.000|CC1|FOR TOMORROW, IT IS MOVING      
20110107021649.000|20110107021651.000|CC1|IN OUR DIRECTION BY 7:00 IN     
20110107021651.000|20110107021652.000|CC1|THE MORNING.                    
20110107021652.000|20110107021653.000|CC1|AND I THINK AT THAT TIME        
20110107021653.000|20110107021654.000|CC1|WE'LL HAVE OUR BEST CHANCE      
20110107021654.000|20110107021657.000|CC1|OF SCATTERED SHOWER, ONLY       
20110107021657.000|20110107021659.000|CC1|20%, A BETTER CHANCE IN THE     
20110107021659.000|20110107021701.000|CC1|OC, AND SOUTHWARD.              
20110107021701.000|20110107021707.000|CC1|BY FRIDAY ON THE MOVE,          
20110107021707.000|20110107021708.000|CC1|HEADED TOWARD COLORADO          
20110107021708.000|20110107021709.000|CC1|RIVER, BY SATURDAY AFTERNOON    
20110107021709.000|20110107021710.000|CC1|WE'RE IN GOOD SHAPE,            
20110107021710.000|20110107021711.000|CC1|TEMPERATURES WILL BE COOL AS    
20110107021711.000|20110107021713.000|CC1|THE HIGH BUILDS IN FROM THE     
20110107021713.000|20110107021715.000|CC1|WEST, OVERNIGHT LOWS 32,        
20110107021715.000|20110107021718.000|CC1|APPLE VALLEY, GOOD EVENING      
20110107021718.000|20110107021720.000|CC1|TO OUR FRIENDS AND VIEWERS      
20110107021720.000|20110107021721.000|CC1|IN THE HIGH DESERT, AND         
20110107021721.000|20110107021723.000|CC1|LOOKING AT SAB FERNANDO         
20110107021723.000|20110107021725.000|CC1|VALLEY IN UPPER 40s             
20110107021725.000|20110107021725.000|CC1|TONIGHT.                        
20110107021725.000|20110107021727.000|CC1|NOT THE 30s WE'VE HAD.          
20110107021727.000|20110107021729.000|CC1|FRAZIER PARK, FILLMORE AT       
20110107021729.000|20110107021731.000|CC1|39, LOOKING AT HIGHS            
20110107021731.000|20110107021732.000|CC1|TOMORROW, I THINK WITH THAT     
20110107021732.000|20110107021734.000|CC1|LOW COMING RIGHT ON TOP OF      
20110107021734.000|20110107021736.000|CC1|US, IN THIS SCATTERED CLOUDS    
20110107021736.000|20110107021738.000|CC1|MAYBE A LIGHT SHOWER, I WILL    
20110107021738.000|20110107021740.000|CC1|KEEP IT COOLER TODAY,           
20110107021740.000|20110107021742.000|CC1|TOMORROW THAN TODAY.            
20110107021742.000|20110107021743.000|CC1|EVERYONE GOES DOWN TO 58        
20110107021743.000|20110107021746.000|CC1|DOWN IN LAKE ELSINORE, ONLY     
20110107021746.000|20110107021748.000|CC1|A 69 IN PALM SPRINGS, AND 60    
20110107021748.000|20110107021751.000|CC1|INON DARIO, THERIOT, 7 --       
20110107021751.000|20110107021753.000|CC1|ONTARIO, A SEVEN-DAY            
20110107021753.000|20110107021755.000|CC1|FORECAST IT WILL CLEAR OUT      
20110107021755.000|20110107021756.000|CC1|FOR THE WEEKEND, NO RAIN        
20110107021756.000|20110107021757.000|CC1|THIS WEEKEND BUT WE'LL HAVE     
20110107021757.000|20110107021759.000|CC1|LOW CLOUDS IN THE MORNING       
20110107021759.000|20110107021800.000|CC1|HOURS, SATURDAY, SUNDAY,        
20110107021800.000|20110107021802.000|CC1|THEN LOOK AT HOW COOL THE       
20110107021802.000|20110107021803.000|CC1|TEMPERATURES ARE.               
20110107021803.000|20110107021804.000|CC1|WE'VE BEEN TALKING ABOUT        
20110107021804.000|20110107021807.000|CC1|THIS ALL WEEK, 60 FOR AN        
20110107021807.000|20110107021809.000|CC1|AFTERNOON HIGH SATURDAY AND     
20110107021809.000|20110107021811.000|CC1|SUNDAY THEN WE WARM UP          
20110107021811.000|20110107021813.000|CC1|SLOWLY NEXT WEEK BUT IT A       
20110107021813.000|20110107021816.000|CC1|SNOW CLIMB, NOTHING BIG.        
20110107021816.000|20110107021818.000|CC1|FORECAST TODAY, WARMEST DAY     
20110107021818.000|20110107021820.000|CC1|OF THE WEEK WE'LL STAY WITH     
