TOP|20110103010001|2011-01-03_0100_US_KCBS_CBS_2_News_at_5
COL|Communication Studies Archive, UCLA 
UID|f025c756-16d8-11e0-820c-001517add6fa
DUR|0:29:39.01
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-02 17:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:09|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110103010040.000|20110103012940.000|SEG|Type=Story
20110103010040.000|20110103010041.000|CC1|>> IN HIGH-DEFINITION, THIS IS  
20110103010041.000|20110103010044.000|CC1|"CBS 2 NEWS" AT 5:00.           
20110103010044.000|20110103010045.000|CC1|SUZIE: ANOTHER WINTER STORM     
20110103010045.000|20110103010046.000|CC1|THROUGH SOUTHERN CALIFORNIA     
20110103010046.000|20110103010048.000|CC1|RIGHT NOW.                      
20110103010048.000|20110103010048.000|CC1|PACKING POWERFUL WIND, RAIN AND 
20110103010048.000|20110103010049.000|CC1|MORE SNOW.                      
20110103010049.000|20110103010051.000|CC1|WE ARE ON "STORM WATCH."        
20110103010051.000|20110103010100.000|CC1|THANK YOU FOR JOINING US.       
20110103010100.000|20110103010102.000|CC1|JUAN: PEOPLE IN THE             
20110103010102.000|20110103010108.000|CC1|SANTA CLARITA VALLEY WITH       
20110103010108.000|20110103010109.000|CC1|KAJ GOLDBERG WITH THE CBS 2     
20110103010109.000|20110103010112.000|CC1|DOPPLER.                        
20110103010112.000|20110103010113.000|CC1|KAJ: THE COLD AIR BRINGING THE  
20110103010113.000|20110103010115.000|CC1|SNOW LEVEL DOWN TO 1400 FEET.   
20110103010115.000|20110103010117.000|CC1|WHY THERE'S A LITTLE BIT OF     
20110103010117.000|20110103010122.000|CC1|SNOW.                           
20110103010122.000|20110103010124.000|CC1|HUGE AMOUNTS OF SNOW FROM       
20110103010124.000|20110103010125.000|CC1|FRAZIER PARK TOWARDS BIG BEAR,  
20110103010125.000|20110103010128.000|CC1|REDWOOD AREA, ANTELOPE VALLEY   
20110103010128.000|20110103010129.000|CC1|AND THINGS GETTING TO THE LOWER 
20110103010129.000|20110103010134.000|CC1|ELEVATIONS AS WELL.             
20110103010134.000|20110103010135.000|CC1|AS WE MAKE OUR WAY TOWARDS THE  
20110103010135.000|20110103010140.000|CC1|STAKE A COUPLE OF MILES,        
20110103010140.000|20110103010141.000|CC1|36 DEGREES WITH THE SNOW IS     
20110103010141.000|20110103010143.000|CC1|MIXING WITH THE RAIN SHOWER     
20110103010143.000|20110103010145.000|CC1|ACTIVITY AND YOU CAN SEE SOME OF
20110103010145.000|20110103010151.000|CC1|THESE GAUGES.                   
20110103010151.000|20110103010152.000|CC1|MORE SNOW MOVING INTO THE       
20110103010152.000|20110103010153.000|CC1|VALLEY.                         
20110103010153.000|20110103010154.000|CC1|OTHER PORTIONS OF THE           
20110103010154.000|20110103010158.000|CC1|SAN FERNANDO VALLEY.            
20110103010158.000|20110103010159.000|CC1|GET READY FOR THAT POSSIBILITY  
20110103010159.000|20110103010202.000|CC1|TOWARDS THE ENVELOPE OF VALLEY, 
20110103010202.000|20110103010206.000|CC1|WINTER "WEATHER WATCH."         
20110103010206.000|20110103010208.000|CC1|RAIN AS WELL AS SNOW.           
20110103010208.000|20110103010215.000|CC1|TOWARDS MOORPARK, RAIN MOVING   
20110103010215.000|20110103010215.000|CC1|TOWARDS THOUSAND OAKS AND       
20110103010215.000|20110103010216.000|CC1|WOODLAND HILLS, MORE SHOWERS    
20110103010216.000|20110103010221.000|CC1|TOWARDS DOWNTOWN LOS ANGELES TO 
20110103010221.000|20110103010223.000|CC1|EAST L.A., ARCADIA AND TOWARDS  
20110103010223.000|20110103010228.000|CC1|LAKE ELSINORE, A LOT TO TALK    
20110103010228.000|20110103010229.000|CC1|ABOUT AS YOU CAN SEE THE SNOW   
20110103010229.000|20110103010236.000|CC1|TOWARDS BIG BEAR.               
20110103010236.000|20110103010238.000|CC1|A LOT TO GO OVER AN EXTENDED    
20110103010238.000|20110103010245.000|CC1|FORECAST IN JUST A FEW MINUTES. 
20110103010245.000|20110103010249.000|CC1|SERENE: CHP SHUT IT DOWN.       
20110103010249.000|20110103010250.000|CC1|NORTH AND SOUTHBOUND LANES IN   
20110103010250.000|20110103010251.000|CC1|DEFINITE.                       
20110103010251.000|20110103010253.000|CC1|THE HP DIVERTING VEHICLES NORTH 
20110103010253.000|20110103010256.000|CC1|IN CASTAIC.                     
20110103010256.000|20110103010258.000|CC1|EDWARD LAWRENCE CONTINUES THE   
20110103010258.000|20110103010300.000|CC1|TEAM COVERAGE LIVE TO SHOW US   
20110103010300.000|20110103010304.000|CC1|THE CONDITIONS.                 
20110103010304.000|20110103010305.000|CC1|>> Reporter: THEY ARE           
20110103010305.000|20110103010309.000|CC1|WORSENING OVERNIGHT.            
20110103010309.000|20110103010312.000|CC1|THEY KNOW HOW TO DO THEIR WI    
20110103010312.000|20110103010312.000|CC1|WINTER.                         
20110103010312.000|20110103010313.000|CC1|WHAT DO YOU THINK ABOUT THE     
20110103010313.000|20110103010315.000|CC1|SNOW?                           
