TOP|20101214000001|2010-12-14_0000_US_KABC_Eyewitness_News_4PM
COL|Communication Studies Archive, UCLA 
UID|18f0df50-0715-11e0-ba7f-00e0815fe83e
DUR|0:59:54.03
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-13 16:00 America/Los_Angeles
SEG_01|2014-06-18 18:03:01|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101214000004.077|20101214005955.000|SEG|Type=Story
20101214000004.077|20101214000004.846|CCO|N CALIFORNIANS ARE 
20101214000004.846|20101214000005.615|CCO|ENJOYING ANOTHER DAY OF 
20101214000005.615|20101214000006.385|CCO|SUMMER-LIKE WEATHER.
20101214000006.385|20101214000007.154|CCO|IT'S A DIFFERENT STORY, 
20101214000007.154|20101214000007.923|CCO|THOUGH, TO OUR EAST.
20101214000007.923|20101214000008.692|CCO|A HANDFUL OF MIDWESTERN 
20101214000008.692|20101214000009.462|CCO|STATES ARE SHIVERING IN 
20101214000009.462|20101214000010.231|CCO|BITTER COLD AFTER BEING 
20101214000010.231|20101214000011.000|CCO|SLAMMED BY A POWERFUL 
20101214000011.000|20101214000014.333|CCO|WEEKEND BLIZZARD.
20101214000014.333|20101214000017.667|CCO| MONSTER STORM IS NOW 
20101214000017.667|20101214000021.000|CCO|MOVING EAST.
20101214000021.000|20101214000024.333|CCO|WHITEOUT CON CLOSED 
20101214000024.333|20101214000027.667|CCO|FREEWAYS IN SEVERAL STATES.
20101214000027.667|20101214000031.000|CCO|BUT HERE AT HOME, ROB HAYES 
20101214000031.000|20101214000032.250|CCO|IS AT DOCKWEILER STATE BEACH
20101214000032.250|20101214000033.500|CCO|WHERE THE TEMPERATURE NEARLY
20101214000033.500|20101214000034.750|CCO|REACHED 80 DEGREES TODAY.
20101214000034.750|20101214000036.000|CCO|I GUESS I COULD SAY WE CAN 
20101214000036.000|20101214000037.250|CCO|BE IN A PLACE LIKE 
20101214000037.250|20101214000038.500|CCO|PHILADELPHIA RIGHT NOW WHERE
20101214000038.500|20101214000039.750|CCO|IT'S WORSE?
20101214000039.750|20101214000041.000|CCO|>> NO KIDDING.
20101214000041.000|20101214000042.429|CCO|IT'S ROUGH DUTY I PULLED 
20101214000042.429|20101214000043.857|CCO|TODAY.
20101214000043.857|20101214000045.286|CCO|SURE WE HAVE EARTHQUAKES AND
20101214000045.286|20101214000046.714|CCO|MUDSLIDES AND ALL KINDS OF 
20101214000046.714|20101214000048.143|CCO|WILDFIRE, BUT IT'S ON DAYS 
20101214000048.143|20101214000049.571|CCO|LIKE THIS THE REST OF THE 
20101214000049.571|20101214000051.000|CCO|COUNTRY IS SNOWED IN OR 
20101214000051.000|20101214000053.000|CCO|FROZEN SOLID THAT WE GET A 
