TOP|20101214190001|2010-12-14_1900_US_KNBC_Channel_4_News_Mid_Day_Report
COL|Communication Studies Archive, UCLA 
UID|5ab3f3ec-07b4-11e0-bbab-00e0815fe86a
DUR|0:59:55.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-14 11:00 America/Los_Angeles
SEG_01|2014-02-03 01:06:34|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101214190011.000|20101214195956.000|SEG|Type=Story
20101214190011.000|20101214190016.000|CCO|>>  HERE WE GO.  
20101214190016.000|20101214190021.000|CCO|STAND BY CUE BILLY AND KIT.  
20101214190021.000|20101214190024.333|CCO|STAND BY CAMERA, ONE, WE'RE LIVE
20101214190024.333|20101214190027.667|CCO|IN FIVE, FOUR, THREE, TWO, ONE.
20101214190027.667|20101214190031.000|CCO|>> TODAY ON "ACCESS HOLLYWOOD 
20101214190031.000|20101214190032.667|CCO|LIVE," THE SURPRISES, THE 
20101214190032.667|20101214190034.333|CCO|SHOWDOWNS, THE BIG SNUBS.
20101214190034.333|20101214190036.000|CCO|> WE BREAK DOWN THE GOLDEN 
20101214190036.000|20101214190037.667|CCO|GLOBES NOMINATIONS.
20101214190037.667|20101214190039.333|CCO|>> HOW BAD IS IT?
20101214190039.333|20101214190041.000|CCO|> YOU'VE GOT THIS FRIGHTENING 
20101214190041.000|20101214190042.667|CCO|ACCIDENT ON OPRAH, HUGH JACKMAN.
20101214190042.667|20101214190044.333|CCO|>> Billy: ROSIE NOW SAYS THAT 
20101214190044.333|20101214190046.000|CCO|OPRAH IS NOT GAY.  
20101214190046.000|20101214190047.667|CCO|THANKS, ROSIE. 
20101214190047.667|20101214190049.333|CCO|BUT YOU'VE GOT TO HEAR WHAT SHE 
20101214190049.333|20101214190051.000|CCO|SAID EARLIER.
20101214190051.000|20101214190053.000|CCO|>>  PROUD TO BE A BAD ASS, 
20101214190053.000|20101214190055.000|CCO|BILLY, SHANNON DOHERTY IS IN THE
20101214190055.000|20101214190057.000|CCO|HOUSE.
20101214190057.000|20101214190059.000|CCO|>> Billy: COACH FOR A CAUSE.  
20101214190059.000|20101214190101.000|CCO|GET A PIECE OF SARAH JESSICA OR 
20101214190101.000|20101214190103.000|CCO|JUSTIN.
20101214190103.000|20101214190105.000|CCO|>> AND CRUCIAL DO'S AND DON'TS 
20101214190105.000|20101214190107.000|CCO|OF HOLIDAY COOKING.
20101214190107.000|20101214190109.000|CCO|[APPLAUSE] 
20101214190109.000|20101214190111.000|CCO|>>  MOVING ABOUT FACEBOOK, HAPPY
20101214190111.000|20101214190112.111|CCO|GOLDEN GLOBE NOMINATIONS, I'M 
20101214190112.111|20101214190113.222|CCO|BILLY BUSH.
20101214190113.222|20101214190114.333|CCO|>> Kit: I'M KIT HOOVER, WELCOME 
20101214190114.333|20101214190115.444|CCO|TO "ACCESS HOLLYWOOD LIVE."  
20101214190115.444|20101214190116.556|CCO|BILLY, YOU KNOW I LOVE AWARDS 
20101214190116.556|20101214190117.667|CCO|SEASON.
20101214190117.667|20101214190118.778|CCO|>> Billy: WHY DO YOU LOVE AWARDS
20101214190118.778|20101214190119.889|CCO|SEASON.
20101214190119.889|20101214190121.000|CCO|>> Kit: BECAUSE I GET TO PUT ON 
20101214190121.000|20101214190122.111|CCO|MY SWEATS AND PEARLS AND WATCH 
20101214190122.111|20101214190123.222|CCO|IT ON THE COUCH WITH MY WINE AND
20101214190123.222|20101214190124.333|CCO|SEE WHAT EVERYBODY IS WEARING 
20101214190124.333|20101214190125.444|CCO|AND GOLDEN GLOBES, WHO IS 
20101214190125.444|20101214190126.556|CCO|GETTING LIQUORED UP.
20101214190126.556|20101214190127.667|CCO|>> Billy: JUST A LITTLE DRESSED 
20101214190127.667|20101214190128.778|CCO|UP.
20101214190128.778|20101214190129.889|CCO|>> Kit: JUST A LITTLE DRESSED 
20101214190129.889|20101214190131.000|CCO|UP.
20101214190131.000|20101214190132.667|CCO|>> Billy: GOLDEN GLOBES 
20101214190132.667|20101214190134.333|CCO|NOMINATION, AND THE KINGS SPEECH
20101214190134.333|20101214190136.000|CCO|SEVEN NOMINATIONS AND SOCIAL 
20101214190136.000|20101214190137.667|CCO|NETWORK AND.
20101214190137.667|20101214190139.333|CCO|>> Kit: JOINING US NOW TO BREAK,
20101214190139.333|20101214190141.000|CCO|TO BREAK IT DOWN, IS 
20101214190141.000|20101214190143.000|CCO|ENTERTAINMENT WEEKLY'S SENIOR 
20101214190143.000|20101214190145.000|CCO|WRITER, DAVE CARTER, GOOD 
20101214190145.000|20101214190147.000|CCO|MORNING, DAVE.
20101214190147.000|20101214190149.000|CCO|[APPLAUSE] 
20101214190149.000|20101214190151.000|CCO|>>  GOLDEN GLOBES AWARD.
20101214190151.000|20101214190152.429|CCO|> THE MOST FUN TO GO TO BECAUSE
20101214190152.429|20101214190153.857|CCO|EVERY CATEGORY HAS BIG STARS IN 
20101214190153.857|20101214190155.286|CCO|IT. 
20101214190155.286|20101214190156.714|CCO|THE OSCARS HAS THE PERIOD IN THE
20101214190156.714|20101214190158.143|CCO|MIDDLE HOUR YOU DON'T CARE AS 
20101214190158.143|20101214190159.571|CCO|MUCH.  
20101214190159.571|20101214190201.000|CCO|THE GOLDEN GLOBES YOU KIND OF 
20101214190201.000|20101214190202.111|CCO|CARE ALL THE WAY THROUGH.
20101214190202.111|20101214190203.222|CCO|>> Billy: HOW MANY?
20101214190203.222|20101214190204.333|CCO|>> TWO HOURS.
20101214190204.333|20101214190205.444|CCO|>> Kit: BUT THEY NOMINATE JUST 
20101214190205.444|20101214190206.556|CCO|HAVE PEOPLE COME ON IF THEY 
20101214190206.556|20101214190207.667|CCO|WANT--
20101214190207.667|20101214190208.778|CCO|>> OF COURSE THEY DO.
20101214190208.778|20101214190209.889|CCO|>> Billy: THEY LOVE TRUCKING OUT
20101214190209.889|20101214190211.000|CCO|THE BIG FAMOUS PEOPLE AND THERE 
20101214190211.000|20101214190212.429|CCO|ARE A COUPLE OF QUESTION MARKS 
20101214190212.429|20101214190213.857|CCO|IN SOME OF THE NOMINATIONS.
20101214190213.857|20101214190215.286|CCO|>> NO.
20101214190215.286|20101214190216.714|CCO|>> Billy: WONDERING ARE THEY 
20101214190216.714|20101214190218.143|CCO|STAR POWER. 
20101214190218.143|20101214190219.571|CCO|BUT THE BEST MOTION PICTURE 
20101214190219.571|20101214190221.000|CCO|DRAMA YOU'VE GOT BLACK SWAN, 
20101214190221.000|20101214190223.500|CCO|YOU'VE GOT THE FIGHTER, 
20101214190223.500|20101214190226.000|CCO|INCEPTION, THE KING'S SPEECH, 
20101214190226.000|20101214190228.500|CCO|THE SOCIAL NETWORK OR AS WE SAY 
20101214190228.500|20101214190231.000|CCO|THE SOCIAL WORKER.  
20101214190231.000|20101214190232.667|CCO|YOU SEE THAT, THE SOCIAL WORKER.
20101214190232.667|20101214190234.333|CCO|>> Kit: THEIR OWN AWARDS.
20101214190234.333|20101214190236.000|CCO|>> I'M THE CHILD OF TWO SOCIAL 
20101214190236.000|20101214190237.667|CCO|WORKERS AND I'M HAPPY--
20101214190237.667|20101214190239.333|CCO|I KNOW YOU GUYS LOVE MY FOLKS.  
20101214190239.333|20101214190241.000|CCO|THERE YOU GO.  
20101214190241.000|20101214190243.000|CCO|THESE NOMINEES ARE NOT ENTIRELY 
20101214190243.000|20101214190245.000|CCO|UNEXPECTED AND SOCIAL NETWORK, 
20101214190245.000|20101214190247.000|CCO|GUYS.
20101214190247.000|20101214190249.000|CCO|>> Billy: THAT WAS LAST YEAR'S--
20101214190249.000|20101214190251.000|CCO|>> BLACK SWAN.
20101214190251.000|20101214190253.000|CCO|>> Billy: AND MARIAH CAREY THE 
20101214190253.000|20101214190255.000|CCO|SOCIAL WORKER.
20101214190255.000|20101214190257.000|CCO|>> WAS IT GOING TO BE "THE 
20101214190257.000|20101214190259.000|CCO|TOWN", BLACK SWAN. 
20101214190259.000|20101214190301.000|CCO|TO ME THE BIG STORY IS "THE 
20101214190301.000|20101214190303.500|CCO|FIGHTER", TYING FOR SECOND 
20101214190303.500|20101214190306.000|CCO|PLACE, BEST ACTOR FOR MARK 
20101214190306.000|20101214190308.500|CCO|WAHLBERG AND GAINING MOMENTUM, 
20101214190308.500|20101214190311.000|CCO|IT OPENS THIS WEEK AND PEOPLE 
20101214190311.000|20101214190312.250|CCO|WIL LIKE IT, AMY ADAMS, THE 
20101214190312.250|20101214190313.500|CCO|ENTIRE CAST GOT NOMINATED FOR 
20101214190313.500|20101214190314.750|CCO|THE FILM.
20101214190314.750|20101214190316.000|CCO|>> Billy: WHO IS GOING TO WIN 
20101214190316.000|20101214190317.250|CCO|IT.
20101214190317.250|20101214190318.500|CCO|>> I THINK EITHER THE KING'S 
20101214190318.500|20101214190319.750|CCO|SPEECH OR SOCIAL NETWORK, SOCIAL
20101214190319.750|20101214190321.000|CCO|NETWORK WAS AND SWEEPING THE 
20101214190321.000|20101214190323.000|CCO|CRITICS AWARD AND I THINK THE 
20101214190323.000|20101214190325.000|CCO|KING'S SPEECH WILL WIN.
20101214190325.000|20101214190327.000|CCO|>> Kit: SEE THE KING'S SPEECH.
20101214190327.000|20101214190329.000|CCO|>> Billy: AND I WATCHED IT, 
20101214190329.000|20101214190331.000|CCO|JEFFREY RUSH AND COLIN.  
20101214190331.000|20101214190333.000|CCO|BEST PERFORMANCE BY ACTRESS IN A
20101214190333.000|20101214190335.000|CCO|MOTION PICTURE DRAMA.
20101214190335.000|20101214190337.000|CCO|>> Kit: I LIKE THIS.
20101214190337.000|20101214190339.000|CCO|> YOU HAVE NICOLE KIDMAN, 
20101214190339.000|20101214190341.000|CCO|NEWCOMER JENNIFER LAWRENCE, 
20101214190341.000|20101214190343.000|CCO|HALLE BARRY FOR A MOVIE NOBODY 
20101214190343.000|20101214190345.000|CCO|HAS HEARD OF, A STRIPPER WITH 
20101214190345.000|20101214190347.000|CCO|MUT TIM PERSONALITY DISORDER.
20101214190347.000|20101214190349.000|CCO|>> Kit: OLD STRIPPER.
20101214190349.000|20101214190351.000|CCO|>> GOT TO BREAK THAT OUT.
20101214190351.000|20101214190352.667|CCO|>> Billy: IT WASN'T ME, IT WAS 
20101214190352.667|20101214190354.333|CCO|THE OTHER ME.
20101214190354.333|20101214190356.000|CCO|> NATALIE PORTMAN FOR "THE 
20101214190356.000|20101214190357.667|CCO|BLACK SWAN", SHE'S THE FRONT 
20101214190357.667|20101214190359.333|CCO|RUNNER.  
20101214190359.333|20101214190401.000|CCO|ANNETTE BENNING VERSUS NATALIE 
20101214190401.000|20101214190403.000|CCO|PORTMAN, BUT ANNETTE BENNING IN 
20101214190403.000|20101214190405.000|CCO|A COMEDY FOR "THE KIDS ARE ALL 
20101214190405.000|20101214190407.000|CCO|RIGHT" AND NATALIE PORTMAN FOR 
20101214190407.000|20101214190409.000|CCO|"THE BLACK SWAN", ALL THE WAY.
20101214190409.000|20101214190411.000|CCO|>> Kit: AND BEST DRAMA.
20101214190411.000|20101214190414.333|CCO|> I WAS HAPPY TO SEE RYAN 
20101214190414.333|20101214190417.667|CCO|GOSLING, BUT COLIN FIRTH AND I 
20101214190417.667|20101214190421.000|CCO|THINK IT'S HIS TO LOSE AND "THE 
20101214190421.000|20101214190422.667|CCO|KING'S SPEECH", HE'S SO GOOD, 
20101214190422.667|20101214190424.333|CCO|TRYING TO OVERCOME A STUTTER AND
20101214190424.333|20101214190426.000|CCO|CLOSE TO WINNING LAST YEAR FOR 
20101214190426.000|20101214190427.667|CCO|"A SINGLE MAN", TOMORROW FORD 
20101214190427.667|20101214190429.333|CCO|DIRECTED AND LOST TO JEFF 
20101214190429.333|20101214190431.000|CCO|BRIDGES AND THIS YEAR JEFF 
20101214190431.000|20101214190433.500|CCO|BRIDGES DIDN'T GET NOMINATED FOR
20101214190433.500|20101214190436.000|CCO|"TRUE GRIT" SO I THINK IT'S 
20101214190436.000|20101214190438.500|CCO|COLIN FIRTH.
20101214190438.500|20101214190441.000|CCO|>> Kit: WHAT ABOUT FRANCO.
20101214190441.000|20101214190442.667|CCO|>> PROBABLY THE RUNNER UP, A LOT
20101214190442.667|20101214190444.333|CCO|OF PEOPLE ARE TALKING ABOUT "127
20101214190444.333|20101214190446.000|CCO|HOURS", BUT OVERALL "THE KING'S 
20101214190446.000|20101214190447.667|CCO|SPEECH".
20101214190447.667|20101214190449.333|CCO|>> Billy: THE IDEA THE KING'S 
20101214190449.333|20101214190451.000|CCO|SPEECH AND HE INHERITS THE 
