TOP|20110104020001|2011-01-04_0200_US_KABC_Eyewitness_News_6PM
COL|Communication Studies Archive, UCLA 
UID|7ce1fd32-17aa-11e0-8087-001517add720
DUR|0:29:39.27
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-03 18:00 America/Los_Angeles
SEG_01|2014-02-14 18:21:12|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110104020003.000|20110104022940.000|SEG|Type=Story
20110104020003.000|20110104020005.000|CC1|CAJON PASS, DRIVER STOP FOR     
20110104020005.000|20110104020007.000|CC1|GAS, SNACKS AND QUICKER         
20110104020007.000|20110104020008.000|CC1|DIRECTION.                      
20110104020008.000|20110104020010.000|CC1|>> PEAL ARE ASKING FOR --       
20110104020010.000|20110104020011.000|CC1|PEOPLE ARE ASKING FOR OTHER     
20110104020011.000|20110104020013.000|CC1|WAYS TO GET DOWN THE HILL.      
20110104020013.000|20110104020014.000|CC1|>> Reporter: WHAT DO YOU        
20110104020014.000|20110104020015.000|CC1|TELL THEM?                      
20110104020015.000|20110104020018.000|CC1|>> TO BE PATIENT.               
20110104020018.000|20110104020019.000|CC1|>> THERE IS JUST ONE WAY UP     
20110104020019.000|20110104020022.000|CC1|OR DOWN, DRIVERS CAN EITHER     
20110104020022.000|20110104020025.000|CC1|SIT IN TRAFFIC OR SPEND THE     
20110104020025.000|20110104020026.000|CC1|NIGHT.                          
20110104020026.000|20110104020027.000|CC1|>> I'M NOT GOING HOME TODAY     
20110104020027.000|20110104020028.000|CC1|EITHER.                         
20110104020028.000|20110104020028.000|CC1|>> Reporter: LOOKING LIVE AT    
20110104020028.000|20110104020031.000|CC1|NORTHBOUND LANE OF I-15,        
20110104020031.000|20110104020032.000|CC1|CALTRANS CREWS SAID THEY        
20110104020032.000|20110104020033.000|CC1|WILL BE CONTINUING TO SPREAD    
20110104020033.000|20110104020035.000|CC1|THE CINDER THROUGHOUT THE       
20110104020035.000|20110104020036.000|CC1|NIGHT, THEY ARE MONITORING      
20110104020036.000|20110104020038.000|CC1|THE ROAD FOR ICE, IF THEY       
20110104020038.000|20110104020040.000|CC1|GET SEVERELY ICY THEY WILL      
20110104020040.000|20110104020042.000|CC1|SHUT DOWN THE LANES, FOR NOW    
20110104020042.000|20110104020045.000|CC1|THEY ARE OPEN IN BOTH           
20110104020045.000|20110104020047.000|CC1|DIRECTS, CHP IS WARNING         
20110104020047.000|20110104020048.000|CC1|DRIVERS TO BE CAUTIOUS,         
20110104020048.000|20110104020050.000|CC1|LETICIA JUAREZ, "ABC7           
20110104020050.000|20110104020051.000|CC1|EYEWITNESS NEWS."               
20110104020051.000|20110104020052.000|CC1|ELLEN: TRAFFIC IS MOVING ON     
20110104020052.000|20110104020054.000|CC1|THE GRAPEVINE, MAJOR ROADWAY    
