TOP|20110104140001|2011-01-04_1400_US_KTTV-FOX_Morning_News_at_6AM
COL|Communication Studies Archive, UCLA 
UID|42627f9c-1813-11e0-87e7-001517add60e
DUR|0:59:38.77
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-04 06:00 America/Los_Angeles
SEG_01|2014-02-14 18:21:15|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110104140002.000|20110104140006.000|SEG|Type=Story
20110104140002.000|20110104140003.000|CC1|HEADS TO WASHINGTON.            
20110104140003.000|20110104140004.000|CC1|>> COLD WEATHER MEANS COMMUTER  
20110104140004.000|20110104140006.000|CC1|PROBLEMS BUT SOME FOLKS LOVE    
20110104140006.000|20110104140006.000|CC1|THIS STUFF.                     
20110104140006.000|20110104140020.000|SEG|Type=Story
20110104140006.000|20110104140008.000|CC1|>>> WITH THE STAR PROSECUTION   
20110104140008.000|20110104140012.000|CC1|READY TO DISCUSS A FATEFUL      
20110104140012.000|20110104140013.000|CC1|MEETING BEFORE MICHAEL          
20110104140013.000|20110104140014.000|CC1|JACKSON'S DEATH, DR. CONRAD     
20110104140014.000|20110104140015.000|CC1|MURRAY HEADS TO COURT THIS      
20110104140015.000|20110104140020.000|CC1|MORNING.                        
20110104140020.000|20110104140032.000|SEG|Type=Story
20110104140020.000|20110104140022.000|CC1|>>> AND AGAIN, THE STORM MEANS  
20110104140022.000|20110104140023.000|CC1|SNOW LOVERS ARE ENJOYING SOME   
20110104140023.000|20110104140025.000|CC1|OF THE BEST CONDITIONS IN       
20110104140025.000|20110104140025.000|CC1|YEARS.                          
20110104140025.000|20110104140031.000|CC1|THE FOX 11 MORNING NEWS AT 6:00 
20110104140031.000|20110104140032.000|CC1|BEGINS RIGHT NOW.               
20110104140032.000|20110104140215.000|SEG|Type=Story
20110104140032.000|20110104140033.000|CC1|>>> GOOD MORNING, EVERYBODY.    
20110104140033.000|20110104140035.000|CC1|WELCOME TO THE FOX 11 MORNING   
20110104140035.000|20110104140040.000|CC1|NEWS STRAIGHT UP AT 6:00.       
20110104140040.000|20110104140041.000|CC1|LET'S GET GOING.                
20110104140041.000|20110104140042.000|CC1|I'M JEAN MARTIREZ.              
20110104140042.000|20110104140043.000|CC1|>> I'M TONY MCEWING.            
20110104140043.000|20110104140043.000|CC1|IT'S COLD.                      
20110104140043.000|20110104140044.000|CC1|>> YES, VERY CHILLY.            
20110104140044.000|20110104140046.000|CC1|TEMPERATURES IN THE 30s AND     
20110104140046.000|20110104140046.000|CC1|40s.                            
20110104140046.000|20110104140047.000|CC1|BUNDLE UP AS YOU HEAD OUT.      
20110104140047.000|20110104140051.000|CC1|YOU CAN LEAVE THE UMBRELLA AT   
20110104140051.000|20110104140051.000|CC1|HOME.                           
20110104140051.000|20110104140052.000|CC1|A DRY FORECAST FOR TODAY.       
20110104140052.000|20110104140052.000|CC1|LOTS OF SUNSHINE.               
20110104140052.000|20110104140054.000|CC1|DON'T LET THE SUN FOOL YOU.     
20110104140054.000|20110104140056.000|CC1|IT WILL BE CHILLY TODAY WITH    
20110104140056.000|20110104140057.000|CC1|TEMPERATURES IN THE UPPER 50s   
20110104140057.000|20110104140102.000|CC1|TO ABOUT 60 DEGREES IN MANY     
20110104140102.000|20110104140103.000|CC1|COASTAL AND VALLEY AREAS.       
20110104140103.000|20110104140105.000|CC1|COLDER IN LANCASTER, MID-40s    
20110104140105.000|20110104140106.000|CC1|LATER ON.                       
20110104140106.000|20110104140108.000|CC1|IT'S IN THE MID-20s NOW.        
20110104140108.000|20110104140110.000|CC1|DOWNTOWN L.A.                   
20110104140110.000|20110104140111.000|CC1|44 DEGREES.                     
20110104140111.000|20110104140111.000|CC1|61 TODAY.                       
20110104140111.000|20110104140112.000|CC1|VALLEYS AND I.E.                
20110104140112.000|20110104140113.000|CC1|56 TO 60 DEGREES, SUNSHINE WILL 
20110104140113.000|20110104140114.000|CC1|BE THE RULE AS THAT LOW         
20110104140114.000|20110104140115.000|CC1|PRESSURE SYSTEM THAT BROUGHT US 
20110104140115.000|20110104140117.000|CC1|THE RAIN AND SNOW CONTINUES TO  
20110104140117.000|20110104140119.000|CC1|PUSH OFF TO THE EAST.           
20110104140119.000|20110104140120.000|CC1|IT LOOKS LIKE WE'RE GOING TO BE 
20110104140120.000|20110104140123.000|CC1|DRY TODAY AND GET READY FOR THE 
20110104140123.000|20110104140123.000|CC1|NEXT SEVEN DAYS.                
20110104140123.000|20110104140125.000|CC1|LOOK AT THE SEVEN-DAY FORECAST. 
20110104140125.000|20110104140130.000|CC1|WE HAVEN'T SEEN ANYTHING LIKE   
20110104140130.000|20110104140130.000|CC1|THIS IN A MONTH.                
20110104140130.000|20110104140132.000|CC1|NO RAIN IN THE FORECAST.        
20110104140132.000|20110104140134.000|CC1|A LOW PRESSURE SYSTEM IS        
20110104140134.000|20110104140135.000|CC1|EXPECTED TO REMAIN STATIONARY   
20110104140135.000|20110104140137.000|CC1|AND MOVE INLAND OVER EXTREME    
20110104140137.000|20110104140138.000|CC1|SOUTHERN CALIFORNIA AND         
20110104140138.000|20110104140139.000|CC1|NORTHERN BAJA THURSDAY INTO     
20110104140139.000|20110104140139.000|CC1|FRIDAY.                         
20110104140139.000|20110104140141.000|CC1|WE DON'T ANTICIPATE IT BRINGING 
20110104140141.000|20110104140141.000|CC1|US ANY RAIN.                    
20110104140141.000|20110104140143.000|CC1|EVEN THE UPCOMING WEEKEND LOOKS 
20110104140143.000|20110104140143.000|CC1|DRY.                            
20110104140143.000|20110104140144.000|CC1|TEMPERATURES WILL BE MILDER     
20110104140144.000|20110104140147.000|CC1|TOWARDS THE END OF THE WEEK, A  
20110104140147.000|20110104140149.000|CC1|HIGH OF 67 DEGREES ON THURSDAY. 
20110104140149.000|20110104140149.000|CC1|ALL RIGHT.                      
20110104140149.000|20110104140150.000|CC1|TRAFFIC-WISE ACROSS THE AREA,   
20110104140150.000|20110104140152.000|CC1|WESTBOUND SIDE OF THE 10 BEFORE 
20110104140152.000|20110104140155.000|CC1|THE 101, A SOLO VEHICLE WRECK   
20110104140155.000|20110104140155.000|CC1|THERE.                          
20110104140155.000|20110104140156.000|CC1|THAT HAS A COUPLE LANES         
20110104140156.000|20110104140157.000|CC1|BLOCKED.                        
20110104140157.000|20110104140157.000|CC1|HEADS UP.                       
20110104140157.000|20110104140158.000|CC1|THAT'S THIS STRETCH OF THE 10   
20110104140158.000|20110104140203.000|CC1|FREEWAY US A MAKE YOUR WAY INTO 
20110104140203.000|20110104140206.000|CC1|DOWNTOWN LOS ANGELES AND MERGE  
20110104140206.000|20110104140207.000|CC1|WITH THE 101.                   
20110104140207.000|20110104140209.000|CC1|THE 134 AT FOREST LAWN LOOKING  
20110104140209.000|20110104140209.000|CC1|GOOD.                           
20110104140209.000|20110104140210.000|CC1|EASTBOUND SIDE GOING AWAY,      
20110104140210.000|20110104140212.000|CC1|WESTBOUND COMING TOWARDS US,    
20110104140212.000|20110104140213.000|CC1|LOOKING GOOD THERE.             
20110104140213.000|20110104140215.000|CC1|TONY AND JEAN, BACK TO YOU.     
20110104140215.000|20110104140342.000|SEG|Type=Story
20110104140215.000|20110104140216.000|CC1|>>> A STAND-OFF CONTINUES       
20110104140216.000|20110104140218.000|CC1|BETWEEN POLICE AND A MURDER     
20110104140218.000|20110104140219.000|CC1|SUSPECT IN A HOLLYWOOD          
20110104140219.000|20110104140219.000|CC1|APARTMENT BUILDING.             
20110104140219.000|20110104140224.000|CC1|HAL EISNER IS LIVE AT THE SCENE 
20110104140224.000|20110104140224.000|CC1|WITH WHAT'S GOING ON.           
20110104140224.000|20110104140225.000|CC1|HAL, GOOD MORNING.              
20110104140225.000|20110104140225.000|CC1|>> Reporter: A STAND-OFF, AND   
20110104140225.000|20110104140227.000|CC1|WHAT POLICE ARE CALLING A TENSE 
20110104140227.000|20110104140228.000|CC1|SITUATION ON HOLLYWOOD          
20110104140228.000|20110104140229.000|CC1|BOULEVARD.                      
20110104140229.000|20110104140229.000|CC1|TAKE A LOOK.                    
20110104140229.000|20110104140232.000|CC1|WE CAN TELL YOU 25 TO 50 PEOPLE 
20110104140232.000|20110104140233.000|CC1|DOWN THERE IN AN APARTMENT      
20110104140233.000|20110104140234.000|CC1|BUILDING HAVE BEEN EVACUATED IN 
20110104140234.000|20110104140239.000|CC1|THE AREA AROUND IT BECAUSE OF A 
20110104140239.000|20110104140242.000|CC1|SHOOTING THAT OCCURRED AROUND   
20110104140242.000|20110104140242.000|CC1|3:00 THIS MORNING.              
20110104140242.000|20110104140243.000|CC1|S.W.A.T.                        
20110104140243.000|20110104140244.000|CC1|RESOURCES ARRIVED IN THE LAST   
20110104140244.000|20110104140245.000|CC1|30 TO 45 MINUTES.               
20110104140245.000|20110104140247.000|CC1|WE'LL SHOW YOU SCENES OF THE    
20110104140247.000|20110104140248.000|CC1|FIRE DEPARTMENT ARRIVING AT     
20110104140248.000|20110104140250.000|CC1|3:00 OR SO, AND THEN POLICE     
20110104140250.000|20110104140253.000|CC1|OFFICERS, AFTER A CALL OF A     
20110104140253.000|20110104140254.000|CC1|SHOOTING OUT HERE.              
20110104140254.000|20110104140255.000|CC1|IT TURNED OUT A 25-YEAR-OLD     
20110104140255.000|20110104140259.000|CC1|WOMAN WAS SHOT, AND A MAN       
20110104140259.000|20110104140300.000|CC1|BELIEVED TO BE THE SUSPECT IS   
20110104140300.000|20110104140302.000|CC1|BARRICADED, BOTH ON THE THIRD   
20110104140302.000|20110104140305.000|CC1|FLOOR OF AN APARTMENT BUILDING, 
20110104140305.000|20110104140306.000|CC1|NOT FAR FROM WILCOX HERE AND    
20110104140306.000|20110104140307.000|CC1|HOLLYWOOD BOULEVARD.            
20110104140307.000|20110104140310.000|CC1|WE TALKED TO ONE OF THE PEOPLE  
20110104140310.000|20110104140312.000|CC1|WHO LIVES UPSTAIRS FROM THAT    
20110104140312.000|20110104140312.000|CC1|SHOOTING SCENE.                 
20110104140312.000|20110104140315.000|CC1|WE'LL HEAR MORE FROM HER AT     
20110104140315.000|20110104140315.000|CC1|6:30.                           
20110104140315.000|20110104140317.000|CC1|SHE TELLS US IT WAS SCARY.      
20110104140317.000|20110104140318.000|CC1|SHE HEARD SEVERAL SHOTS.        
20110104140318.000|20110104140320.000|CC1|RIGHT NOW AS WE COME BACK LIVE  
20110104140320.000|20110104140321.000|CC1|ON HOLLYWOOD BOULEVARD, WHAT I  
