TOP|20110104190001|2011-01-04_1900_US_KABC_Eyewitness_News_11AM
COL|Communication Studies Archive, UCLA 
UID|2b894a92-183d-11e0-859e-001517add6fa
DUR|0:59:38.97
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-04 11:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:11|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110104190047.000|20110104195939.000|SEG|Type=Story
20110104190047.000|20110104190055.000|CC1|LESLIE: BREAKING NEWS IN SAN    
20110104190055.000|20110104190056.000|CC1|DIEGO CANYON.                   
20110104190056.000|20110104190059.000|CC1|PHILLIP: A CAR HAS GONE OVER    
20110104190059.000|20110104190101.000|CC1|THE SIDE, ABOUT 150 FEET NEAR   
20110104190101.000|20110104190103.000|CC1|THE RESERVOIR IN SAN GABRIEL    
20110104190103.000|20110104190103.000|CC1|CANYON.                         
20110104190103.000|20110104190104.000|CC1|FOR A WHILE THEY WERE LOOKING   
20110104190104.000|20110104190106.000|CC1|FOR THE DRIVER AND THEY HAVE    
20110104190106.000|20110104190109.000|CC1|FOUND THE PERSON BUT THEY HAVE  
20110104190109.000|20110104190111.000|CC1|MODERATE INJURIES AND NOW HAVE  
20110104190111.000|20110104190113.000|CC1|TO FIND A WAY TO EXTRICATE THEM 
20110104190113.000|20110104190115.000|CC1|FROM THE VEHICLE.               
20110104190115.000|20110104190117.000|CC1|AFTER THEY GET THIS PERSON OUT  
20110104190117.000|20110104190117.000|CC1|OF THE CAR, THEN THEY'RE GOING  
20110104190117.000|20110104190120.000|CC1|TO HAVE TO GET THEM TO THE TOP  
20110104190120.000|20110104190123.000|CC1|AND GET THEM TO TREATMENT.      
20110104190123.000|20110104190125.000|CC1|AGAIN, THIS IS THE TEAM THERE   
20110104190125.000|20110104190127.000|CC1|SO L.A. COUNTY SEARCH AND       
20110104190127.000|20110104190128.000|CC1|RESCUE, TRYING TO GET THIS      
20110104190128.000|20110104190129.000|CC1|PERSON OUT.                     
20110104190129.000|20110104190131.000|CC1|YOU SEE THEY ARE IN THE CAR     
20110104190131.000|20110104190131.000|CC1|THERE.                          
20110104190131.000|20110104190133.000|CC1|WE'LL CONTINUE TO FOLLOW THIS   
20110104190133.000|20110104190135.000|CC1|AND AS THEY -- WE ONLY KNOW OF  
20110104190135.000|20110104190136.000|CC1|ONE PERSON.                     
20110104190136.000|20110104190137.000|CC1|WE DON'T KNOW IF THERE ARE      
20110104190137.000|20110104190138.000|CC1|MULTIPLE PEOPLE IN THERE BUT    
20110104190138.000|20110104190140.000|CC1|THIS IS A LONG FALL FOR WHOEVER 
20110104190140.000|20110104190142.000|CC1|LEFT THE SIDE OF THE ROAD THERE.
20110104190142.000|20110104190145.000|CC1|WE'LL CONTINUE TO FOLLOW IT AND 
20110104190145.000|20110104190147.000|CC1|HAVE MORE FOR YOU LATER.        
20110104190147.000|20110104190149.000|CC1|LESLIE: THIS MORNING A HEARING  
20110104190149.000|20110104190152.000|CC1|IS UNDERWAY TO DETERMINE IF DR. 
20110104190152.000|20110104190153.000|CC1|CONRAD MURRAY SHOULD FACE A     
20110104190153.000|20110104190154.000|CC1|JURY IN CONNECTION WITH THE     
20110104190154.000|20110104190157.000|CC1|DEATH OF MICHAEL JACKSON.       
20110104190157.000|20110104190159.000|CC1|THE REPORTER IS LIVE IN         
20110104190159.000|20110104190200.000|CC1|DOWNTOWN L.A. WHERE THE         
20110104190200.000|20110104190201.000|CC1|PRELIMINARY HEARING IS UNDERWAY 
20110104190201.000|20110104190202.000|CC1|THIS MORNING.                   
20110104190202.000|20110104190204.000|CC1|>> Reporter: THIS IS GOING TO   
20110104190204.000|20110104190208.000|CC1|BE A VERY LENGTHY, PRELIMINARY  
20110104190208.000|20110104190208.000|CC1|HEARING.                        
20110104190208.000|20110104190210.000|CC1|PROSECUTORS HAVE SCHEDULED 30   
20110104190210.000|20110104190210.000|CC1|WITNESSES TO TESTIFY.           
20110104190210.000|20110104190215.000|CC1|IT'S EXPECTED TO LAST THREE     
20110104190215.000|20110104190216.000|CC1|WEEKS.                          
20110104190216.000|20110104190220.000|CC1|THEY'RE GOING TO REVEAL THE     
20110104190220.000|20110104190221.000|CC1|CELEBRITY'S KEY DRUG USE AND    
20110104190221.000|20110104190225.000|CC1|DR. MURRAY MAKING IT HAPPEN.    
20110104190225.000|20110104190227.000|CC1|AS PROSECUTORS REVEAL DETAILS   
20110104190227.000|20110104190234.000|CC1|ABOUT HIS GOAL IN MICHAEL       
20110104190234.000|20110104190236.000|CC1|JACKSON'S DEATH, THEY'LL SHOW   
20110104190236.000|20110104190242.000|CC1|HE HAD DEVIATION FROM THE       
20110104190242.000|20110104190242.000|CC1|STANDARD CARE.                  
20110104190242.000|20110104190244.000|CC1|HIS MOTHER AND SISTER TURNED    
20110104190244.000|20110104190246.000|CC1|OUT FOR THE LENGTHY PRELIMINARY 
20110104190246.000|20110104190246.000|CC1|HEARING.                        
20110104190246.000|20110104190247.000|CC1|IT WILL BE A DIFFICULT DAY AS   
20110104190247.000|20110104190251.000|CC1|THEY HEAR ABOUT THE POP STAR'S  
20110104190251.000|20110104190252.000|CC1|FINAL HOURS.                    
20110104190252.000|20110104190253.000|CC1|MURRAY ADMITTED THAT AFTER      
20110104190253.000|20110104190258.000|CC1|EIGHT MONTHS, HE GAVE HIM       
20110104190258.000|20110104190300.000|CC1|PROPOFOL NEARLY EVERY NIGHT TO  
20110104190300.000|20110104190301.000|CC1|MAKE HIM SLEEP.                 
20110104190301.000|20110104190304.000|CC1|THE DANGEROUS DRUG IS NORMALLY  
20110104190304.000|20110104190307.000|CC1|USED IN HOSPITALS, NOT TO TREAT 
20110104190307.000|20110104190309.000|CC1|INSOMNIA.                       
20110104190309.000|20110104190311.000|CC1|>> I WANT TO KNOW, YOU KNOW,    
20110104190311.000|20110104190313.000|CC1|WHAT EVERYBODY ELSE WANTS TO    
20110104190313.000|20110104190313.000|CC1|KNOW.                           
20110104190313.000|20110104190313.000|CC1|WHAT HAPPENED?                  
20110104190313.000|20110104190315.000|CC1|WHAT ARE YOU DOING?             
20110104190315.000|20110104190316.000|CC1|YOU WEREN'T SUPPOSED TO HAVE IT 
20110104190316.000|20110104190317.000|CC1|THERE.                          
20110104190317.000|20110104190319.000|CC1|IT'S NOT SUPPOSED TO BE IN A    
20110104190319.000|20110104190320.000|CC1|HOUSE SETTING.                  
20110104190320.000|20110104190321.000|CC1|SUPPOSED TO BE IN A HOSPITAL    
20110104190321.000|20110104190322.000|CC1|SETTING.                        
20110104190322.000|20110104190324.000|CC1|>> Reporter: THEY'LL SHOW HE    
20110104190324.000|20110104190327.000|CC1|WAS DISTRACTED BY PHONE CALLS   
20110104190327.000|20110104190327.000|CC1|WHILE ADMINISTERING THE         
20110104190327.000|20110104190337.000|CC1|PROPOFOL AND WHEN HE REALIZED   
20110104190337.000|20110104190338.000|CC1|THAT WHEN JACKSON STOPPED       
20110104190338.000|20110104190340.000|CC1|BREATHING, HE WAITED 20 MINUTES 
20110104190340.000|20110104190341.000|CC1|BEFORE CALLING FOR HELP.        
20110104190341.000|20110104190344.000|CC1|PROSECUTORS LAID OUT A LIST OF  
20110104190344.000|20110104190349.000|CC1|VIOLATIONS AGAINST THE          
20110104190349.000|20110104190351.000|CC1|57-YEAR-OLD CARDIOLOGIST,       
20110104190351.000|20110104190354.000|CC1|INCLUDING GIVING PROPOFOL       
20110104190354.000|20110104190355.000|CC1|WITHOUT PROPER STAFF.           
20110104190355.000|20110104190357.000|CC1|FANS SAY THEY WANT MURRAY HELD  
20110104190357.000|20110104190358.000|CC1|ACCOUNTABLE.                    
20110104190358.000|20110104190403.000|CC1|>> I WANT CON  -- CONRAD MURRAY 
20110104190403.000|20110104190407.000|CC1|TO GO TO JAIL.                  
20110104190407.000|20110104190407.000|CC1|PERIOD.                         
20110104190407.000|20110104190409.000|CC1|>> Reporter: IF MURRAY IS       
20110104190409.000|20110104190409.000|CC1|CONVICTED, HE COULD FACE FOUR   
20110104190409.000|20110104190412.000|CC1|YEARS IN PRISON AND HE WOULD    
20110104190412.000|20110104190418.000|CC1|LOSE HIS MEDICAL LICENSE.       
20110104190418.000|20110104190419.000|CC1|PHILLIP: THANK YOU.             
20110104190419.000|20110104190421.000|CC1|A TENSE HOUR'S LONG STANDOFF    
20110104190421.000|20110104190422.000|CC1|THAT CLOSED HOLLYWOOD BOULEVARD 
20110104190422.000|20110104190424.000|CC1|IS OVER THIS MORNING AND A      
20110104190424.000|20110104190426.000|CC1|MURDER SUSPECT IS IN CUSTODY.   
20110104190426.000|20110104190428.000|CC1|THE MAN SUSPECTED OF FATALLY    
20110104190428.000|20110104190429.000|CC1|SHOOTING HIS GIRLFRIEND INSIDE  
20110104190429.000|20110104190431.000|CC1|THE BUILDING WHERE THEY SHARED  
20110104190431.000|20110104190434.000|CC1|AN APARTMENT.                   
20110104190434.000|20110104190437.000|CC1|EYEWITNESS NEWS REPORTER IS     
20110104190437.000|20110104190439.000|CC1|LIVE ON THE 6700 BLOCK OF       
20110104190439.000|20110104190440.000|CC1|HOLLYWOOD BOULEVARD WITH WHAT   
20110104190440.000|20110104190441.000|CC1|NEIGHBORS ARE SAYING.           
20110104190441.000|20110104190443.000|CC1|>> Reporter: THE HUDSON         
20110104190443.000|20110104190444.000|CC1|APARTMENT COMPLEX REMAINS A     
20110104190444.000|20110104190446.000|CC1|CRIME SCENE FOR POLICE RIGHT    
20110104190446.000|20110104190446.000|CC1|NOW.                            
20110104190446.000|20110104190448.000|CC1|NEIGHBORS SLOWLY BEING ALLOWED  
20110104190448.000|20110104190451.000|CC1|TO RETURN HOME AFTER A          
20110104190451.000|20110104190453.000|CC1|HORRIFYING WAKEUP CALL.         
20110104190453.000|20110104190454.000|CC1|>> ABOUT 3:00 I WOKE UP.        
20110104190454.000|20110104190457.000|CC1|I HEARD NOISE LIKE AN ARGUMENT  
20110104190457.000|20110104190459.000|CC1|NOISE.                          
20110104190459.000|20110104190502.000|CC1|>> Reporter: MAURICE LOPEZ      
20110104190502.000|20110104190503.000|CC1|HEARD SCREAMS AND FELLOW        
20110104190503.000|20110104190504.000|CC1|NEIGHBORS CALLED 911.           
20110104190504.000|20110104190505.000|CC1|>> IT WAS HEATED.               
20110104190505.000|20110104190507.000|CC1|IT WOKE ME UP.                  
20110104190507.000|20110104190508.000|CC1|>> Reporter: NEIGHBORS SAY THAT 
20110104190508.000|20110104190509.000|CC1|A GIRL FRIEND AND BOYFRIEND     
20110104190509.000|20110104190510.000|CC1|WERE FIGHTING IN THE THIRD      
20110104190510.000|20110104190512.000|CC1|FLOOR APARTMENT THAT THEY       
20110104190512.000|20110104190512.000|CC1|SHARED.                         
20110104190512.000|20110104190513.000|CC1|THE GIRLFRIEND LEFT THE         
20110104190513.000|20110104190515.000|CC1|APARTMENT TO TRY TO GET AWAY    
20110104190515.000|20110104190516.000|CC1|AND THEN THE BOYFRIEND SHOT HER 
20110104190516.000|20110104190520.000|CC1|SEVERAL TIMES IN THE HALLWAY.   
20110104190520.000|20110104190521.000|CC1|THE 25-YEAR-OLD GIRLFRIEND DIED 
20110104190521.000|20110104190522.000|CC1|BUT HER BOYFRIEND BARRICADED    
20110104190522.000|20110104190525.000|CC1|HIMSELF INSIDE HIS HUDSON       
20110104190525.000|20110104190525.000|CC1|APARTMENT.                      
20110104190525.000|20110104190527.000|CC1|CRIME TAPE WENT UP, PARTS OF    
20110104190527.000|20110104190528.000|CC1|HOLLYWOOD BOULEVARD WERE SHUT   
20110104190528.000|20110104190530.000|CC1|DOWN AS THE SWAT TEAM WAS       
20110104190530.000|20110104190531.000|CC1|CALLED IN.                      
20110104190531.000|20110104190533.000|CC1|SEVERAL HOURS LATER, THE        
20110104190533.000|20110104190535.000|CC1|STANDOFF ENDS WITH AN ARREST.   
20110104190535.000|20110104190536.000|CC1|>> OUR SWAT OFFICERS ARE ABLE   
20110104190536.000|20110104190538.000|CC1|TO TAKE HIM INTO CUSTODY IN THE 
20110104190538.000|20110104190538.000|CC1|APARTMENT.                      
20110104190538.000|20110104190543.000|CC1|HE'S CHECKED OUT BY PAIR  --    
20110104190543.000|20110104190543.000|CC1|PARAMEDICS.                     
20110104190543.000|20110104190545.000|CC1|A GOOD ENDING TO A TERRIBLE     
20110104190545.000|20110104190546.000|CC1|INCIDENT.                       
20110104190546.000|20110104190547.000|CC1|>> Reporter: STILL IT'S LEAVING 
20110104190547.000|20110104190547.000|CC1|SOME SCARED.                    
20110104190547.000|20110104190551.000|CC1|>> IT'S LIKE THE NEW YEAR AND   
20110104190551.000|20110104190552.000|CC1|IT WAS HAPPENING AND PEOPLE     
20110104190552.000|20110104190554.000|CC1|DON'T DO STUFF IN THIS AREA.    
20110104190554.000|20110104190600.000|CC1|IT'S SUPPOSED TO BE HOLLYWOOD.  
20110104190600.000|20110104190600.000|CC1|IT'S DRAMA.                     
20110104190600.000|20110104190602.000|CC1|>> Reporter: POLICE TELL US     
20110104190602.000|20110104190603.000|CC1|THAT THE SUSPECT RECEIVED MINOR 
20110104190603.000|20110104190605.000|CC1|INJURIES AT THE TIME OF THE     
20110104190605.000|20110104190605.000|CC1|ARREST.                         
20110104190605.000|20110104190608.000|CC1|THEY SAY HE SHOULD BE OKAY.     
20110104190608.000|20110104190609.000|CC1|THEY EXPECT TO PRESS MURDER     
20110104190609.000|20110104190614.000|CC1|CHARGES AGAINST HIM SOMETIME    
20110104190614.000|20110104190615.000|CC1|LATER THIS AFTERNOON.           
20110104190615.000|20110104190618.000|CC1|LESLIE: THANKS VERY MUCH.       
20110104190618.000|20110104190619.000|CC1|CHRISTMAS TREE LIGHTS MAY BE TO 
20110104190619.000|20110104190621.000|CC1|BLAME FOR A DEADLY APARTMENT    
20110104190621.000|20110104190624.000|CC1|FIRE IN GRAND TERRACE NEAR SAN  
20110104190624.000|20110104190625.000|CC1|BERNARDINO.                     
20110104190625.000|20110104190628.000|CC1|IT HAPPENED LAST NIGHT ON MOUNT 
