TOP|20110117140001|2011-01-17_1400_US_KTTV-FOX_Morning_News_at_6AM
COL|Communication Studies Archive, UCLA 
UID|7100863c-224a-11e0-bf53-001517add6f2
DUR|0:59:43.91
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-17 06:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:24|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110117140012.000|20110117140021.000|SEG|Type=Story
20110117140012.000|20110117140014.000|CC1|>>> THE END OF THE LINE CAME    
20110117140014.000|20110117140016.000|CC1|AFTER JUMPING OVER A WALL, A    
20110117140016.000|20110117140020.000|CC1|ROBBERY SUSPECT IS SHOT TO      
20110117140020.000|20110117140021.000|CC1|DEATH IN GARDEN GROVE.          
20110117140021.000|20110117140034.000|SEG|Type=Story
20110117140021.000|20110117140024.000|CC1|>>> INJUSTICE ANYWHERE IS A     
20110117140024.000|20110117140025.000|CC1|THREAT TO JUSTICE EVERYWHERE.   
20110117140025.000|20110117140028.000|CC1|>> DR. MARTIN LUTHER KING JR.'S 
20110117140028.000|20110117140031.000|CC1|DETERMINATION FOR SOCIAL        
20110117140031.000|20110117140033.000|CC1|JUSTICE LIVING ON, AMERICA      
20110117140033.000|20110117140033.000|CC1|HONORS AND ICON ON THIS SPECIAL 
20110117140033.000|20110117140034.000|CC1|HOLIDAY.                        
20110117140034.000|20110117140049.000|SEG|Type=Story
20110117140034.000|20110117140035.000|CC1|>>> AND THEY WERE ON THEIR WAY  
20110117140035.000|20110117140038.000|CC1|TO THE HOSPITAL BUT THEIR       
20110117140038.000|20110117140040.000|CC1|LITTLE LADY JUST WOULDN'T WAIT. 
20110117140040.000|20110117140041.000|CC1|A COUPLE BECOMES PARENTS, RIGHT 
20110117140041.000|20110117140049.000|CC1|ON THE SIDE OF THE FREEWAY.     
20110117140049.000|20110117140104.000|SEG|Type=Story
20110117140049.000|20110117140052.000|CC1|>>> ONE OF THE NATION'S MOST    
20110117140052.000|20110117140053.000|CC1|BELOVED ACTRESSES AMONG THE BIG 
20110117140053.000|20110117140054.000|CC1|WINNERS AT THE GOLDEN GLOBES.   
20110117140054.000|20110117140057.000|CC1|WE HAVE HIGHLIGHTS ON THE FOX   
20110117140057.000|20110117140058.000|CC1|11 MORNING NEWS AT SIX.         
20110117140058.000|20110117140104.000|CC1|WE BEGIN RIGHT NOW.             
20110117140104.000|20110117140423.000|SEG|Type=Story
20110117140104.000|20110117140106.000|CC1|>>> GOOD MORNING.               
20110117140106.000|20110117140107.000|CC1|WELCOME TO THE FOX 11 MORNING   
20110117140107.000|20110117140110.000|CC1|NEWS AT 6:00 ON THIS M.L.K.     
20110117140110.000|20110117140110.000|CC1|DAY.                            
20110117140110.000|20110117140111.000|CC1|I'M TONY MCEWING.               
20110117140111.000|20110117140112.000|CC1|>> I'M JEAN MARTIREZ.           
20110117140112.000|20110117140115.000|CC1|RICK DICKERT SAYS THE SUN WILL  
20110117140115.000|20110117140116.000|CC1|BE WITH US.                     
20110117140116.000|20110117140117.000|CC1|IT'S NOT RECORD BREAKING.       
20110117140117.000|20110117140123.000|CC1|>> QUITE A CONTRAST FROM LAST   
20110117140123.000|20110117140123.000|CC1|YEAR.                           
20110117140123.000|20110117140124.000|CC1|>> IT'S RECORD-BREAKING HEAT I  
20110117140124.000|20110117140125.000|CC1|WANT TO SAY, BUT IT'S NOT.      
20110117140125.000|20110117140126.000|CC1|>> WE GET TEMPERATURES LIKE     
20110117140126.000|20110117140128.000|CC1|THIS IN JANUARY WITH THE        
20110117140128.000|20110117140129.000|CC1|OFFSHORE FLOW.                  
20110117140129.000|20110117140130.000|CC1|IT'S HAPPENED BEFORE.           
20110117140130.000|20110117140132.000|CC1|YESTERDAY DOWNTOWN L.A., AT USC 
20110117140132.000|20110117140134.000|CC1|WHERE WE KEEP THE OFFICIAL      
20110117140134.000|20110117140136.000|CC1|RECORDS, IT WAS 81 DEGREES.     
20110117140136.000|20110117140136.000|CC1|THE RECORD HIGH WAS 86.         
20110117140136.000|20110117140137.000|CC1|WE'RE 5 SHY OF THAT.            
20110117140137.000|20110117140141.000|CC1|IT WAS STILL THE FIFTH DAY IN A 
20110117140141.000|20110117140145.000|CC1|ROW WITH ABOVE AVERAGE HIGH     
20110117140145.000|20110117140148.000|CC1|TEMPERATURES, AN  -- AND THIRD  
20110117140148.000|20110117140149.000|CC1|DAY IN A ROW WITH TEMPERATURES  
20110117140149.000|20110117140151.000|CC1|REACHING 80 DEGREES OR ABOVE.   
20110117140151.000|20110117140153.000|CC1|THE RECORD HIGH FOR TODAY IS 90 
20110117140153.000|20110117140154.000|CC1|DEGREES.                        
20110117140154.000|20110117140155.000|CC1|WE WILL NOT GET CLOSE TO        
20110117140155.000|20110117140156.000|CC1|REACHING THAT.                  
20110117140156.000|20110117140158.000|CC1|TEMPERATURES RIGHT NOW RANGE    
20110117140158.000|20110117140200.000|CC1|FROM THE UPPER 40s, CORONA AND  
