TOP|20110127190001|2011-01-27_1900_US_KABC_Eyewitness_News_11AM
COL|Communication Studies Archive, UCLA 
UID|015dd718-2a50-11e0-95a9-001517add720
DUR|0:59:49.58
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-27 11:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:37|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110127190046.000|20110127195950.000|SEG|Type=Story
20110127190046.000|20110127190048.000|CC1|PHILLIP: A WINTER BLAST IN THE  
20110127190048.000|20110127190049.000|CC1|NORTHEAST.                      
20110127190049.000|20110127190050.000|CC1|ANOTHER SNOWSTORM BRINGS RECORD 
20110127190050.000|20110127190053.000|CC1|AMOUNTS OF SNOWFALL AND CAUSING 
20110127190053.000|20110127190054.000|CC1|HEADACHES FOR TRAVELERS ACROSS  
20110127190054.000|20110127190055.000|CC1|THE COUNTRY.                    
20110127190055.000|20110127190058.000|CC1|LESLIE: I'M LESLIE SYKES.       
20110127190058.000|20110127190100.000|CC1|MORE DIGGING OUT FROM THE       
20110127190100.000|20110127190101.000|CC1|LATEST WINTER WALLOP.           
20110127190101.000|20110127190102.000|CC1|THIS STORM HAS BEEN PREDICTED   
20110127190102.000|20110127190104.000|CC1|FOR DAYS BUT STILL MANAGED TO   
20110127190104.000|20110127190107.000|CC1|CATCH MOST OF THE EAST COAST    
20110127190107.000|20110127190107.000|CC1|OFFGUARD.                       
20110127190107.000|20110127190108.000|CC1|THEY ARE HOPING FOR A BREAK IN  
20110127190108.000|20110127190113.000|CC1|THE SNOW LATER TODAY.           
20110127190113.000|20110127190113.000|CC1|T.J.                            
20110127190113.000|20110127190114.000|CC1|>> Reporter: LESLIE, GOOD       
20110127190114.000|20110127190115.000|CC1|MORNING FROM NEW YORK.          
20110127190115.000|20110127190117.000|CC1|A WEATHER EMERGENCY HAS BEEN    
20110127190117.000|20110127190117.000|CC1|DECLARED.                       
20110127190117.000|20110127190119.000|CC1|ALL CITY SCHOOLS SHUT DOWN FOR  
20110127190119.000|20110127190120.000|CC1|THE DAY.                        
20110127190120.000|20110127190122.000|CC1|IT'S OFFICIAL, THE BIG APPLE    
20110127190122.000|20110127190123.000|CC1|HAS EXPERIENCED THE SNOWIEST    
20110127190123.000|20110127190124.000|CC1|JANUARY EVER AND THERE ARE      
20110127190124.000|20110127190130.000|CC1|STILL FOUR DAYS LEFT.           
20110127190130.000|20110127190131.000|CC1|>> I'M READY TO MOVE.           
20110127190131.000|20110127190134.000|CC1|>> Reporter: AND IT'S NOT EVEN  
20110127190134.000|20110127190134.000|CC1|FEBRUARY.                       
20110127190134.000|20110127190137.000|CC1|>> PEOPLE ARE PRETTY MUCH OVER  
20110127190137.000|20110127190137.000|CC1|IT.                             
20110127190137.000|20110127190138.000|CC1|PRETTY GRUMPY.                  
20110127190138.000|20110127190139.000|CC1|>> Reporter: THE BOSTON AREA    
20110127190139.000|20110127190144.000|CC1|GOT HIT WITH A FOOT OR MORE OF  
20110127190144.000|20110127190145.000|CC1|SNOW BUT GREATER TOTALS WERE    
20110127190145.000|20110127190149.000|CC1|HERE IN NEW YORK.               
20110127190149.000|20110127190150.000|CC1|CROSS COUNTRY SKIS BROUGHT MANY 
20110127190150.000|20110127190152.000|CC1|PEOPLE TO CENTRAL PARK.         
20110127190152.000|20110127190154.000|CC1|>> DON'T OVEREXERT YOURSELF     
20110127190154.000|20110127190156.000|CC1|WHEN YOU'RE SHOVELING YOUR      
20110127190156.000|20110127190158.000|CC1|DRIVEWAY, SIDEWALK, WALK, CAR   
20110127190158.000|20110127190158.000|CC1|OUT.                            
20110127190158.000|20110127190200.000|CC1|THE SNOW IS HEAVY.              
20110127190200.000|20110127190201.000|CC1|>> Reporter: TWO WEATHER        
20110127190201.000|20110127190202.000|CC1|RELATED DEATHS WERE REPORTED ON 
20110127190202.000|20110127190204.000|CC1|LONG ISLAND.                    
20110127190204.000|20110127190205.000|CC1|THIS STRETCH OF I-95 WAS SHUT   
20110127190205.000|20110127190206.000|CC1|DOWN IN CONNECTICUT.            
20110127190206.000|20110127190211.000|CC1|>> JUST GOT TO HERE AND JUST    
20110127190211.000|20110127190212.000|CC1|SAW LIKE STOPPED.               
20110127190212.000|20110127190213.000|CC1|WE WERE EXPECTING 15 MINUTES.   
20110127190213.000|20110127190214.000|CC1|NOT THREE HOURS.                
20110127190214.000|20110127190216.000|CC1|>> Reporter: PHILADELPHIA ALSO  
20110127190216.000|20110127190217.000|CC1|GOT A FOOT AND A HALF.          
20110127190217.000|20110127190220.000|CC1|WASHINGTON, D.C. ONLY GOT FIVE  
