TOP|20101210070002|2010-12-10_0700_US_KCBS_CBS_2_News_at_11PM
COL|Communication Studies Archive, UCLA 
UID|1c39487e-042b-11e0-89d3-00e0815ffae2
DUR|0:34:54.02
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-09 23:00 America/Los_Angeles
SEG_01|2014-06-18 17:55:23|Source_Program=Commercial Detection|Source_Person=Weixin Li
20101210070006.000|20101210072906.000|SEG|Type=Story
20101210070006.000|20101210070007.000|CCO|PAUL: HAROLD SMITH'S OTHER
20101210070007.000|20101210070008.000|CCO|
20101210070008.000|20101210070009.000|CCO|VICTIM THE BEVERLY HILLS WOMAN
20101210070009.000|20101210070010.000|CCO|
20101210070010.000|20101210070011.000|CCO|HE ATTACKED YEARS AGO SPOKES
20101210070011.000|20101210070121.000|CCO|
20101210070121.000|20101210070122.111|CCO|OUT.
20101210070122.111|20101210070123.222|CCO|
20101210070123.222|20101210070124.333|CCO|
20101210070124.333|20101210070125.444|CCO|PAT: SUSPECTED KILLER HAROLD
20101210070125.444|20101210070126.556|CCO|
20101210070126.556|20101210070127.667|CCO|SMITH HAD A LONG CRIMINAL PAST
20101210070127.667|20101210070128.778|CCO|
20101210070128.778|20101210070129.889|CCO|BEFORE THE BOTCHED ROBBERY THAT
20101210070129.889|20101210070131.000|CCO|
20101210070131.000|20101210070132.000|CCO|COOK RONNI CHASEN'S LIFE.
20101210070132.000|20101210070133.000|CCO|
20101210070133.000|20101210070134.000|CCO|TODAY ONE WOMAN LEARNED HE WAS
20101210070134.000|20101210070135.000|CCO|
20101210070135.000|20101210070136.000|CCO|THE SAME MAN WHO ATTACKED HER
20101210070136.000|20101210070137.000|CCO|
20101210070137.000|20101210070138.000|CCO|YEARS AGO.
20101210070138.000|20101210070139.000|CCO|
20101210070139.000|20101210070140.000|CCO|>> I WAS JUST SCARED.
20101210070140.000|20101210070141.000|CCO|
20101210070141.000|20101210070141.833|CCO|>> Reporter: SHE STILL LOOKS
20101210070141.833|20101210070142.667|CCO|
20101210070142.667|20101210070143.500|CCO|OVER HER SHOULDER EVERY DAY
20101210070143.500|20101210070144.333|CCO|
20101210070144.333|20101210070145.167|CCO|BECAUSE OF AN ENCOUNTER WITH
20101210070145.167|20101210070146.000|CCO|
20101210070146.000|20101210070146.833|CCO|SUSPECTED MURDER HARRELL SMITH.
20101210070146.833|20101210070147.667|CCO|
20101210070147.667|20101210070148.500|CCO|>> I'M SHOCKED.
20101210070148.500|20101210070149.333|CCO|
20101210070149.333|20101210070150.167|CCO|AND ALL THE MEMORIES AND
20101210070150.167|20101210070151.000|CCO|
20101210070151.000|20101210070151.833|CCO|EVERYTHING CAME BACK AGAIN FOR
20101210070151.833|20101210070152.667|CCO|
20101210070152.667|20101210070153.500|CCO|ME.
20101210070153.500|20101210070154.333|CCO|
20101210070154.333|20101210070155.167|CCO|>> Reporter: 12 YEARS AGO, ON
20101210070155.167|20101210070156.000|CCO|
20101210070156.000|20101210070156.833|CCO|HER WAY HOME, CHECKING HER MAIL
20101210070156.833|20101210070157.667|CCO|
20101210070157.667|20101210070158.500|CCO|BOX, SOMETHING I APPROACHED HER
20101210070158.500|20101210070159.333|CCO|
20101210070159.333|20101210070200.167|CCO|FROM BEHIND AND POINTED A KNIFE
20101210070200.167|20101210070201.000|CCO|
20101210070201.000|20101210070202.000|CCO|IN HER FACE.
20101210070202.000|20101210070203.000|CCO|
20101210070203.000|20101210070204.000|CCO|>> HE WAS SAYING, GIVE IT TO ME.
20101210070204.000|20101210070205.000|CCO|
20101210070205.000|20101210070206.000|CCO|>> Reporter: SHE STRUGGLED TO
20101210070206.000|20101210070207.000|CCO|
20101210070207.000|20101210070208.000|CCO|CLING ON TO HER PURSE, THEN
20101210070208.000|20101210070209.000|CCO|
20101210070209.000|20101210070210.000|CCO|CHASED HIM DOWN THE STREET.
20101210070210.000|20101210070211.000|CCO|
20101210070211.000|20101210070211.833|CCO|>> HE WAS RUNG FAST, AND I WAS
20101210070211.833|20101210070212.667|CCO|
20101210070212.667|20101210070213.500|CCO|FASTER THAN HIM, AND I HAD THE
20101210070213.500|20101210070214.333|CCO|
20101210070214.333|20101210070215.167|CCO|HIGH HEELS.
20101210070215.167|20101210070216.000|CCO|
20101210070216.000|20101210070216.833|CCO|>> Reporter: THAT NIGHT, HER
20101210070216.833|20101210070217.667|CCO|
20101210070217.667|20101210070218.500|CCO|DAUGHTERS HEARD HER SCREAM.
20101210070218.500|20101210070219.333|CCO|
20101210070219.333|20101210070220.167|CCO|>> RE RAN DOWNSTAIRS AND SEE HER
20101210070220.167|20101210070221.000|CCO|
20101210070221.000|20101210070222.250|CCO|RUNNING DOWN THE STREET.
20101210070222.250|20101210070223.500|CCO|
20101210070223.500|20101210070224.750|CCO|THE SAME NIGHT HE ATAKED MY MOM,
20101210070224.750|20101210070226.000|CCO|
20101210070226.000|20101210070227.250|CCO|WE FOUND OUT HE HAD JUST
20101210070227.250|20101210070228.500|CCO|
20101210070228.500|20101210070229.750|CCO|ATTACKED SOMEBODY ELSE.
20101210070229.750|20101210070231.000|CCO|
20101210070231.000|20101210070232.000|CCO|>> Reporter: HE REPORTEDLY BEAT
20101210070232.000|20101210070233.000|CCO|
20101210070233.000|20101210070234.000|CCO|THE OTHER WOMAN OVER A WALKMAN,
20101210070234.000|20101210070235.000|CCO|
20101210070235.000|20101210070236.000|CCO|SHE WAS TO TERRIFIED TO TESTIFY
20101210070236.000|20101210070237.000|CCO|
20101210070237.000|20101210070238.000|CCO|AGAINST SMITH, BUT SARAH DID,
20101210070238.000|20101210070239.000|CCO|
20101210070239.000|20101210070240.000|CCO|AND IT PUT HIM AWAY.
20101210070240.000|20101210070241.000|CCO|
20101210070241.000|20101210070242.000|CCO|SARAH AND HER FAMILY MOVED.
20101210070242.000|20101210070243.000|CCO|
20101210070243.000|20101210070244.000|CCO|SHE DIDN'T KNOW SMITH WAS
20101210070244.000|20101210070245.000|CCO|
20101210070245.000|20101210070246.000|CCO|PAROLED EARLY OR THAT HE WAS THE
20101210070246.000|20101210070247.000|CCO|
20101210070247.000|20101210070248.000|CCO|MAN POLICE CALLED RONNIE
20101210070248.000|20101210070249.000|CCO|
20101210070249.000|20101210070250.000|CCO|CHASEN'S KILLER UNTIL APPROACHED
20101210070250.000|20101210070251.000|CCO|
