TOP|20110126020001|2011-01-26_0200_US_KABC_President_Obama
COL|Communication Studies Archive, UCLA 
UID|89c1e130-28fc-11e0-92f4-001517add720
DUR|1:29:49.85
VID|640x352
CMT|Obama State of The Union Address to Congress and Followup Coverage
LAN|ENG
LBT|2011-01-25 18:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:35|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110126020006.000|20110126020006.000|XDS|%  NETWORK: ABC
20110126020006.000|20110126020006.000|XDS|%    TITLE:   
20110126020006.000|20110126020006.000|XDS|%     CALL:   
20110126020008.000|20110126020008.000|XDS|%   RATING: (NOT RATED) (72)
20110126020009.000|20110126020009.000|XDS|% TIMECODE: 1/25 21:00
20110126020011.000|20110126020011.000|XDS|%    TITLE: STATE OF THE UNION ADDRESS
20110126020012.000|20110126020012.000|XDS|%   LENGTH: 0:00:00 of 1:30:00
20110126020014.000|20110126032329.000|SEG|Type=Story
20110126020014.000|20110126020017.000|CC1|>>> THIS IS AN ABC SPECIAL.     
20110126020017.000|20110126020019.000|CC1|THE STATE OF OUR UNION.         
20110126020019.000|20110126020021.000|CC1|WE HEARD THIS JUST TWO YEARS    
20110126020021.000|20110126020021.000|CC1|AGO.                            
20110126020021.000|20110126020024.000|CC1|>> STARTING TODAY, WE MUST PICK 
20110126020024.000|20110126020026.000|CC1|OURSELVES UP, DUST OURSELVES OFF
20110126020026.000|20110126020027.000|CC1|AND BEGIN AGAIN THE WORK OF     
20110126020027.000|20110126020030.000|CC1|REMAKING AMERICA.               
20110126020030.000|20110126020032.000|CC1|>> WE HEARD THIS JUST TWO MONTHS
20110126020032.000|20110126020033.000|CC1|AGO --                          
20110126020033.000|20110126020034.000|CC1|>> I'M NOT RECOMMENDING FOR     
20110126020034.000|20110126020036.000|CC1|EVERY FUTURE PRESIDENT THAT THEY
20110126020036.000|20110126020037.000|CC1|TAKE A SHELLACKING LIKE I DID   
20110126020037.000|20110126020038.000|CC1|LAST NIGHT.                     
20110126020038.000|20110126020039.000|CC1|>> AND WE HEARD THIS JUST TWO   
20110126020039.000|20110126020042.000|CC1|WEEKS AGO, WHEN TRAGEDY STRUCK. 
20110126020042.000|20110126020043.000|CC1|>> WE SHOULD DO EVERYTHING WE   
20110126020043.000|20110126020045.000|CC1|CAN DO TO MAKE SURE THIS COUNTRY
20110126020045.000|20110126020046.000|CC1|LIVES UP TO OUR CHILDREN'S      
20110126020046.000|20110126020048.000|CC1|EXPECTATIONS.                   
20110126020048.000|20110126020050.000|CC1|>> WITH SO MUCH AT STAKE, WHAT  
20110126020050.000|20110126020053.000|CC1|DO AMERICANS WANT TO HEAR       
20110126020053.000|20110126020053.000|CC1|TONIGHT?                        
20110126020053.000|20110126020055.000|CC1|WE'LL HEAR WHAT SOME AMERICANS  
20110126020057.000|20110126020057.000|XDS|%   LENGTH: 0:01:00 of 1:30:00
20110126020055.000|20110126020113.000|CC1|SAID TO THAT, IN THREE WORDS.   
20110126020113.000|20110126020115.000|CC1|>> AND NOW, THE QUESTION IS,    
20110126020115.000|20110126020116.000|CC1|WHAT WILL THE PRESIDENT SAY TO  
20110126020116.000|20110126020118.000|CC1|UNITE A COUNTRY ANXIOUS TO MOVE 
20110126020118.000|20110126020120.000|CC1|BEYOND BITTER DEBATE AND TO A   
20110126020120.000|20110126020122.000|CC1|NEWLY DIVIDED CONGRESS, LOOKING 
20110126020122.000|20110126020123.000|CC1|FOR WAYS TO UNITE.              
20110126020123.000|20110126020125.000|CC1|FROM ABC NEWS, IN OUR NATION'S  
20110126020125.000|20110126020126.000|CC1|CAPITAL, THE STATE OF THE UNION 
20110126020126.000|20110126020128.000|CC1|ADDRESS AND THE REPUBLICAN      
20110126020128.000|20110126020128.000|CC1|RESPONSE.                       
20110126020128.000|20110126020130.000|CC1|NOW REPORTING, DIANE SAWYER AND 
20110126020130.000|20110126020132.000|CC1|GEORGE STEPHANOPOULOS.          
20110126020132.000|20110126020134.000|CC1|>> AND GOOD EVENING TO ALL OF   
20110126020134.000|20110126020135.000|CC1|YOU FROM WASHINGTON, D.C. ON    
20110126020135.000|20110126020138.000|CC1|THIS EXCITING NIGHT, A BIG NIGHT
20110126020138.000|20110126020139.000|CC1|SETTING THE STAGE FOR BIG       
20110126020139.000|20110126020141.000|CC1|DECISIONS AHEAD FOR THIS NATION.
20110126020141.000|20110126020144.000|CC1|ABOUT JOBS, YOUR TAXES, ALL OF  
20110126020144.000|20110126020145.000|CC1|OUR FUTURE TOGETHER AND, OF     
20110126020145.000|20110126020147.000|CC1|COURSE, WHAT DO WE DO ABOUT THE 
20110126020147.000|20110126020150.000|CC1|NATION'S OVERWHELMING BUDGET    
20110126020150.000|20110126020150.000|CC1|DEFICIT?                        
20110126020150.000|20110126020152.000|CC1|IT IS A CROSSROADS KIND OF      
20110126020152.000|20110126020152.000|CC1|NIGHT, GEORGE.                  
20110126020152.000|20110126020154.000|CC1|>> THAT IS RIGHT, DIANE.        
20110126020154.000|20110126020157.000|CC1|AND THE BIG POINT OF THE OBAMA  
20110126020157.000|20110126020158.000|CC1|PRESIDENCY.                     
20110126020158.000|20110126020159.000|CC1|WHAT A TWO YEARS IT'S BEEN.     
20110126020200.000|20110126020200.000|XDS|%   LENGTH: 0:02:00 of 1:30:00
20110126020159.000|20110126020202.000|CC1|REAL FIGHTS ABOUT HOW TO FIX    
20110126020202.000|20110126020203.000|CC1|THINGS.                         
20110126020203.000|20110126020204.000|CC1|AND NOW THE PRESIDENT IS GOING  
20110126020204.000|20110126020206.000|CC1|TO FACE A REPUBLICAN MAJORITY IN
20110126020206.000|20110126020206.000|CC1|THE HOUSE.                      
20110126020206.000|20110126020208.000|CC1|AND A COUNTRY THAT'S STARTING TO
20110126020208.000|20110126020210.000|CC1|FEEL BETTER ABOUT THE ECONOMY,  
20110126020210.000|20110126020211.000|CC1|BUT MORE WORRIED THAN EVER THAT 
20110126020211.000|20110126020213.000|CC1|OVER THE LONG-TERM, WE'RE       
20110126020213.000|20110126020213.000|CC1|FALLING BEHIND.                 
20110126020213.000|20110126020215.000|CC1|AND THAT'S WHY HIS THEME TONIGHT
20110126020215.000|20110126020216.000|CC1|IS GOING TO BE WINNING THE      
20110126020216.000|20110126020217.000|CC1|FUTURE.                         
20110126020217.000|20110126020218.000|CC1|>> BUT WE'RE GOING TO BE        
20110126020218.000|20110126020219.000|CC1|EXAMINING THE QUESTION OF UNITY.
20110126020219.000|20110126020221.000|CC1|BEFORE WE GO TO THE ROOM, I WANT
20110126020221.000|20110126020223.000|CC1|TO SHOW EVERYBODY SOMETHING     
20110126020223.000|20110126020224.000|CC1|YOU'LL SEE IN THIS ROOM TONIGHT.
