TOP|20110126000001|2011-01-26_0000_US_KCAL_KCAL_9_News_at_4PM
COL|Communication Studies Archive, UCLA 
UID|646562fe-28e3-11e0-b6e2-001517add720
DUR|0:29:49.35
VID|640x368
CMT|
LAN|ENG
LBT|2011-01-25 16:00 America/Los_Angeles
SEG_01|2014-02-14 18:23:12|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110126000004.000|20110126002950.000|SEG|Type=Story
20110126000004.000|20110126000005.000|CC1|SYLVIA: GOOD AFTERNOON I'M      
20110126000005.000|20110126000005.000|CC1|SYLVIA LOPEZ.                   
20110126000005.000|20110126000007.000|CC1|LEYNA: I'M LEYNA NGUYEN.        
20110126000007.000|20110126000008.000|CC1|SERIOUS QUESTIONS THIS          
20110126000008.000|20110126000009.000|CC1|AFTERNOON AFTER A DANGEROUS     
20110126000009.000|20110126000012.000|CC1|POLICE PURSUIT THAT END AN I    
20110126000012.000|20110126000014.000|CC1|SENT DRIVER TO THE HOSPITAL.    
20110126000014.000|20110126000015.000|CC1|SKY9 CAPTURED THE END OF THE    
20110126000015.000|20110126000016.000|CC1|CHASE.                          
20110126000016.000|20110126000017.000|CC1|DAVE LOPEZ IS LIVE FROM         
20110126000017.000|20110126000017.000|CC1|PASADENA.                       
20110126000017.000|20110126000018.000|CC1|HE HAS BEEN TALKING WITH        
20110126000018.000|20110126000019.000|CC1|POLICE ABOUT THE PURSUIT.       
20110126000019.000|20110126000020.000|CC1|DAVE?                           
20110126000020.000|20110126000021.000|CC1|>> WELL ACROSS THE STREET       
20110126000021.000|20110126000022.000|CC1|FROM THE PASADENA POLICE        
20110126000022.000|20110126000022.000|CC1|STATION.                        
20110126000022.000|20110126000024.000|CC1|IT WAS A PURSUIT THAT WENT      
20110126000024.000|20110126000025.000|CC1|THROUGH CITY STREETS.           
20110126000025.000|20110126000027.000|CC1|EIGHT DIFFERENT CITIES,         
20110126000027.000|20110126000028.000|CC1|POLICE AGENCIES AND PASS        
20110126000028.000|20110126000029.000|CC1|YEAH, THE NUMBER ONE AGENCY     
20110126000029.000|20110126000030.000|CC1|IN CHARGE OF THAT.              
20110126000030.000|20110126000031.000|CC1|TODAY THEY ARE QUESTIONING      
20110126000031.000|20110126000032.000|CC1|THEMSELVES AND ASKING           
20110126000032.000|20110126000033.000|CC1|THEMSELVES, DID WE DO           
20110126000033.000|20110126000034.000|CC1|EVERYTHING POSSIBLE TO DO       
20110126000034.000|20110126000035.000|CC1|EVERYTHING RIGHT?               
20110126000035.000|20110126000036.000|CC1|THERE ARE SECOND GUESSERS.      
20110126000036.000|20110126000038.000|CC1|COULD IT HAVE BEEN AVOIDABLE?   
20110126000038.000|20110126000040.000|CC1|THE DRAMATIC ENDING WHICH       
20110126000040.000|20110126000041.000|CC1|ARE YOU ABOUT TO SEE IN THIS    
20110126000041.000|20110126000044.000|CC1|HORRIFIC CRASH.                 
20110126000044.000|20110126000046.000|CC1|>> EYE DRAMATIC HIGH-SPEED      
20110126000046.000|20110126000048.000|CC1|CHASE LASTING NEARLY AN HOUR    
20110126000048.000|20110126000052.000|CC1|AND IT ENDED WITH A HORRIFIC    
20110126000052.000|20110126000053.000|CC1|CRASH THAT SENT THE DRIVER      
20110126000053.000|20110126000054.000|CC1|OF THE VEHICLE TO THE           
20110126000054.000|20110126000055.000|CC1|HOSPITAL WITH A BROKEN,         
20110126000055.000|20110126000056.000|CC1|NECK.                           
20110126000056.000|20110126000057.000|CC1|BROKEN HIP AND THE FEMALE       
20110126000057.000|20110126000100.000|CC1|DRIVING THE CAR IS IN STABLE    
20110126000100.000|20110126000100.000|CC1|CONDITION.                      
20110126000100.000|20110126000102.000|CC1|THE MAN THAT CAUSED IT ALL,     
20110126000102.000|20110126000104.000|CC1|IS ALSO HOSPITALIZED AT THE     
20110126000104.000|20110126000105.000|CC1|SAME USC COUNTY HOSPITAL.       
20110126000105.000|20110126000107.000|CC1|>> WE DID NOT KNOW EXACTLY      
20110126000107.000|20110126000108.000|CC1|WHAT THE SITUATION WAS          
20110126000108.000|20110126000108.000|CC1|INSIDE OF THE CAR.              
20110126000108.000|20110126000111.000|CC1|SO WE DID WHAT WE CLASSIFY      
20110126000111.000|20110126000113.000|CC1|AS A HIGH RISK STOP AND THE     
20110126000113.000|20110126000114.000|CC1|OFFICERS WAITING IN ORDER TO    
20110126000114.000|20110126000116.000|CC1|ORDER HIM OUT OF THE CAR.       
20110126000116.000|20110126000117.000|CC1|>> PASADENA LIEUTENANT          
20110126000117.000|20110126000119.000|CC1|RODNEY WALLACE IS EXPLAINING    
20110126000119.000|20110126000122.000|CC1|WHY, WHEN THE SUSPECT EDGAR     
20110126000122.000|20110126000124.000|CC1|STOPPED HIS CAR, POLICE         
20110126000124.000|20110126000126.000|CC1|COULD NOT DRAG HIM OUT OR AT    
20110126000126.000|20110126000131.000|CC1|LEAST INCAPACITATE THE CAR.     
20110126000131.000|20110126000132.000|CC1|WHEN HE RESTART AND THE         
20110126000132.000|20110126000138.000|CC1|CHASE WAS ON AGAIN, HE          
