TOP|20101225000001|2010-12-25_0000_US_KCAL_KCAL_9_News_at_4PM
COL|Communication Studies Archive, UCLA 
UID|0b1d3b6a-0fbe-11e0-a88e-001517add6fa
DUR|0:29:29.13
VID|640x368
CMT|
LAN|ENG
LBT|2010-12-24 16:00 America/Los_Angeles
SEG_01|2014-02-03 01:06:50|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101225000005.000|20101225002930.000|SEG|Type=Story
20101225000005.000|20101225000009.000|CC1|GOOD AFTERNOON EVERYONE.        
20101225000009.000|20101225000010.000|CC1|I'M SUZIE SUH.                  
20101225000010.000|20101225000012.000|CC1|SHARON: 2010 WILL GO DOWN AS    
20101225000012.000|20101225000014.000|CC1|THE YEAR OF THE COMEBACK FOR    
20101225000014.000|20101225000015.000|CC1|CHRISTMAS SHOPPING.             
20101225000015.000|20101225000016.000|CC1|THIS IS THE BIGGEST BUYING      
20101225000016.000|20101225000017.000|CC1|SEASON IN THREE OR FOUR         
20101225000017.000|20101225000018.000|CC1|YEARS AND PEOPLE ARE            
20101225000018.000|20101225000019.000|CC1|APPARENTLY GOING TO SPEND       
20101225000019.000|20101225000020.000|CC1|UNTIL THE END.                  
20101225000020.000|20101225000021.000|CC1|THE MALLS ARE FULL OF           
20101225000021.000|20101225000022.000|CC1|CHRISTMAS EVE SHOPPERS ON       
20101225000022.000|20101225000024.000|CC1|WHAT RETAILERS ARE CALLING      
20101225000024.000|20101225000026.000|CC1|FANTASTIC FRIDAY.               
20101225000026.000|20101225000027.000|CC1|KCAL9'S RACHEL KIM IS LIVE      
20101225000027.000|20101225000029.000|CC1|AT THE WEST SIDE PAVILION       
20101225000029.000|20101225000031.000|CC1|WHICH IS BUSTLING WITH LAST     
20101225000031.000|20101225000033.000|CC1|MINUTE SHOPPERS, ISN'T IT?      
20101225000033.000|20101225000034.000|CC1|>>Reporter: THAT'S RIGHT,       
20101225000034.000|20101225000037.000|CC1|THE CLOCK IS TICKING AND ALL    
20101225000037.000|20101225000039.000|CC1|DAY LONG HERE AS WESTFIELD      
20101225000039.000|20101225000040.000|CC1|PAVILION IT HAS BEEN            
20101225000040.000|20101225000042.000|CC1|BUSTLING, A FANTASTIC FRIDAY    
20101225000042.000|20101225000044.000|CC1|FOR RETAILERS.                  
20101225000044.000|20101225000045.000|CC1|THE NATIONAL RETAIL             
20101225000045.000|20101225000047.000|CC1|FEDERATION SAYS 2010 IS         
20101225000047.000|20101225000048.000|CC1|EXPECTED TO BE THE BEST         
20101225000048.000|20101225000049.000|CC1|CHRISTMAS SINCE THE             
20101225000049.000|20101225000050.000|CC1|RECESSION BEGAN AND THAT        
20101225000050.000|20101225000052.000|CC1|MEANS IT'S A GOOD SIGN THE      
20101225000052.000|20101225000054.000|CC1|ECONOMY MAY BE IMPROVING AND    
20101225000054.000|20101225000056.000|CC1|MANY SHOPPERS TODAY TOLD US     
20101225000056.000|20101225000057.000|CC1|THESE LAST MINUTE SHOPPERS      
20101225000057.000|20101225000059.000|CC1|SAID THEY DON'T MIND DISHING    
20101225000059.000|20101225000103.000|CC1|OUT THE DOUGH.                  
20101225000103.000|20101225000104.000|CC1|DASHING THROUGH THE MALLS,      
20101225000104.000|20101225000105.000|CC1|THE DAY BEFORE CHRISTMAS        
20101225000105.000|20101225000108.000|CC1|6789 WHAT ARE THESE PEOPLE      
20101225000108.000|20101225000109.000|CC1|THINK SOMETHING.                
20101225000109.000|20101225000110.000|CC1|>> BUSINESS ANY GENERAL.        
20101225000110.000|20101225000111.000|CC1|>>Reporter: FOR ALL THE LAST    
20101225000111.000|20101225000114.000|CC1|MINUTE SHOPPERS THE WEST        
20101225000114.000|20101225000118.000|CC1|SIDE PAVILION HAS A STATION.    
20101225000118.000|20101225000119.000|CC1|>> YOU'RE RUNNING AROUND        
20101225000119.000|20101225000121.000|CC1|TRYING TO GET FROM STORE TO     
20101225000121.000|20101225000121.000|CC1|STORE.                          
20101225000121.000|20101225000123.000|CC1|WE HAVE WATER COFFEE AND        
20101225000123.000|20101225000125.000|CC1|PASTRIES AND GIFT IDEAS FROM    
20101225000125.000|20101225000127.000|CC1|SOME OF OUR RETAILERS.          
20101225000127.000|20101225000129.000|CC1|>>Reporter: THE GIFTED          
20101225000129.000|20101225000131.000|CC1|GABBER IS RATTLING OFF THE      
20101225000131.000|20101225000133.000|CC1|30 HOTTEST GIFT IDEAS IN 30     
20101225000133.000|20101225000135.000|CC1|SECONDS BUT JACKIE HAS A        
20101225000135.000|20101225000136.000|CC1|PLAN ON PAPER.                  
20101225000136.000|20101225000137.000|CC1|>> I SEE SOME STORES.           
20101225000137.000|20101225000139.000|CC1|I WROTE DOWN THE AREAS SO I     
20101225000139.000|20101225000140.000|CC1|HAVE IT PLANNED OUT.            
20101225000140.000|20101225000142.000|CC1|>>Reporter: WITH CHRISTMAS      
20101225000142.000|20101225000143.000|CC1|FALLING ON A SATURDAY THIS      
20101225000143.000|20101225000144.000|CC1|YEAR FRIDAY IS A HOLIDAY FOR    
20101225000144.000|20101225000145.000|CC1|MOST U.S. WORKERS.              
20101225000145.000|20101225000147.000|CC1|MANY OF THEM EXPECTED TO HIT    
20101225000147.000|20101225000148.000|CC1|STORES IN DROVES AND SPEND      
20101225000148.000|20101225000151.000|CC1|THEIR DAY OFF SPENDING THEIR    
20101225000151.000|20101225000153.000|CC1|CASH, BUT WHY WAIT SO LONG?     
20101225000153.000|20101225000154.000|CC1|>> I THINK YOU HAVE A BETTER    
20101225000154.000|20101225000157.000|CC1|IDEA WHAT WANT TO GET FOR       
20101225000157.000|20101225000157.000|CC1|PEOPLE.                         
20101225000157.000|20101225000158.000|CC1|>> THERE'S SOME SPECIAL         
20101225000158.000|20101225000200.000|CC1|THINGS I WANTED TO WAIT TO      
20101225000200.000|20101225000202.000|CC1|THE LAST DAY TO SEE IF I        
20101225000202.000|20101225000203.000|CC1|COULD GET A BETTER DEAL.        
20101225000203.000|20101225000204.000|CC1|>> DISCOUNTS ARE IMPORTANT.     
20101225000204.000|20101225000205.000|CC1|>> DISCOUNTS ARE ALWAYS         
20101225000205.000|20101225000206.000|CC1|IMPORTANT.                      
20101225000206.000|20101225000206.000|CC1|>>Reporter: TODAY THE           
20101225000206.000|20101225000208.000|CC1|DISCOUNTS ARE DEEP SO DEEP      
20101225000208.000|20101225000210.000|CC1|MANY MOMS HAVE BABIES AND       
20101225000210.000|20101225000212.000|CC1|BAGS IN THEIR VOLUMERS.         
20101225000212.000|20101225000213.000|CC1|>> GIVES EVERYBODY A TASTE      
20101225000213.000|20101225000214.000|CC1|OF THE HOLIDAY AND THE          
20101225000214.000|20101225000215.000|CC1|SPIRIT AND ALSO IT'S ABOUT      
20101225000215.000|20101225000216.000|CC1|SHOPPING BUT WE'VE BEEN ABLE    
20101225000216.000|20101225000220.000|CC1|TO AVOID MOST OF THE STRESS.    
20101225000220.000|20101225000221.000|CC1|>>Reporter: THE NATIONAL        
20101225000221.000|20101225000223.000|CC1|RETAIL FEDERATION PREDICTS      
20101225000223.000|20101225000227.000|CC1|SALES WILL HIT $341 BILLION     
20101225000227.000|20101225000228.000|CC1|THIS YEAR.                      
20101225000228.000|20101225000229.000|CC1|THE GENERAL MANAGER HERE IS     
20101225000229.000|20101225000231.000|CC1|HAPPEN BY THE FOOT TRAFFIC.     
20101225000231.000|20101225000233.000|CC1|>> TODAY WE STARTED PRETTY      
20101225000233.000|20101225000233.000|CC1|GOOD.                           
20101225000233.000|20101225000235.000|CC1|WE STARTED PRETTY GOOD AND      
20101225000235.000|20101225000237.000|CC1|YOU SEE TRAFFIC INSIDE THE      
20101225000237.000|20101225000238.000|CC1|STORE RIGHT NOW.                
20101225000238.000|20101225000240.000|CC1|WE ARE MOVING AROUND IT.        
20101225000240.000|20101225000242.000|CC1|WE LOVE THE ENERGY.             
20101225000242.000|20101225000244.000|CC1|>> THIS IS FOR MY MOM AND       
20101225000244.000|20101225000245.000|CC1|DAD.                            
20101225000245.000|20101225000246.000|CC1|>> BUT YOU CAN'T TELL THEM      
20101225000246.000|20101225000247.000|CC1|WHAT IT IS.                     
20101225000247.000|20101225000249.000|CC1|>> I CAN'T TELL WHAT IT IS.     
20101225000249.000|20101225000251.000|CC1|>> MACY'S, IN CASE YOU SEE      
20101225000251.000|20101225000252.000|CC1|THESE YOU DON'T KNOW YOU        
20101225000252.000|20101225000253.000|CC1|HAVE BOOTS FROM SANTA.          
20101225000253.000|20101225000254.000|CC1|>>Reporter: TIME IS RUNNING     
20101225000254.000|20101225000258.000|CC1|OUT, WEST SIDE PAVILION AN      
20101225000258.000|20101225000300.000|CC1|OTHER MALLS CLOSE AT 6          
20101225000300.000|20101225000304.000|CC1|CLOCKS, TOYS R US AND IF        
20101225000304.000|20101225000305.000|CC1|YOU'RE DESPERATE 7-ELEVEN       
20101225000305.000|20101225000307.000|CC1|WILL BE OPEN ALL CHRISTMAS      
20101225000307.000|20101225000310.000|CC1|DAY SO I HAVEN'T PICKED UP A    
20101225000310.000|20101225000311.000|CC1|GIFT FOR YOU GUYS YET BUT       
20101225000311.000|20101225000313.000|CC1|HOW ABOUT THIS DRESS?           
20101225000313.000|20101225000315.000|CC1|IT IS FABULOUS, SO I THINK      
20101225000315.000|20101225000316.000|CC1|WE ALL SHOULD PICK ONE UP.      
20101225000316.000|20101225000318.000|CC1|WHAT DO YOU THINK?              
20101225000318.000|20101225000319.000|CC1|SHARON: RED IS MY COLOR         
20101225000319.000|20101225000320.000|CC1|RACHEL.                         
20101225000320.000|20101225000321.000|CC1|PICK UP TWO FOR US.             
20101225000321.000|20101225000322.000|CC1|WILL YOU?                       
20101225000322.000|20101225000323.000|CC1|THANKS.                         
20101225000323.000|20101225000325.000|CC1|WELL, AIRPORTS ARE JUST AS      
20101225000325.000|20101225000326.000|CC1|BUSY AS MALLS RIGHT NOW AND     
20101225000326.000|20101225000327.000|CC1|TRAVELERS AREN'T JUST           
20101225000327.000|20101225000329.000|CC1|DEALING WITH CROWDS.            
20101225000329.000|20101225000331.000|CC1|NEW SECURITY MEASURES ARE       
20101225000331.000|20101225000333.000|CC1|BEING ENFORCED ON CHRISTMAS     
20101225000333.000|20101225000333.000|CC1|EVE.                            
20101225000333.000|20101225000335.000|CC1|STACEY BUTLER IS LIVE TO        
