TOP|20110115010001|2011-01-15_0100_US_KABC_Eyewitness_News_5PM
COL|Communication Studies Archive, UCLA 
UID|250a8a6c-204b-11e0-8d26-001517add6fa
DUR|0:59:49.65
VID|640x352
CMT|
LAN|ENG
LBT|2011-01-14 17:00 America/Los_Angeles
SEG_01|2014-02-03 01:07:22|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20110115010002.000|20110115015950.000|SEG|Type=Story
20110115010002.000|20110115010005.000|CC1|JONATHAN TRIED TO SAVE HIS      
20110115010005.000|20110115010007.000|CC1|PARENTS AND THE WIRE GOT HIM AS 
20110115010007.000|20110115010008.000|CC1|WELL.                           
20110115010008.000|20110115010009.000|CC1|>> Reporter: TWO CHILDREN DID   
20110115010009.000|20110115010011.000|CC1|SURVIVE, A 10-YEAR-OLD BOY AND  
20110115010011.000|20110115010014.000|CC1|A 17-YEAR-OLD GIRL WHO WERE     
20110115010014.000|20110115010015.000|CC1|BOTH INSIDE THE HOME WHEN IT    
20110115010015.000|20110115010015.000|CC1|HAPPENED.                       
20110115010015.000|20110115010018.000|CC1|THE NEIGHBORS WHO DIDN'T KNOW   
20110115010018.000|20110115010020.000|CC1|THE FAMILY WELL OFFERED THEIR   
20110115010020.000|20110115010020.000|CC1|CONDOLENCES.                    
20110115010020.000|20110115010022.000|CC1|>> EVERY DAY THERE'S SOME KIND  
20110115010022.000|20110115010027.000|CC1|OF TRAGEDY BUT WHEN IT'S THIS   
20110115010027.000|20110115010028.000|CC1|CLOSE, THERE'S A REALITY THAT   
20110115010028.000|20110115010029.000|CC1|YOU CAN'T FATHOM.               
20110115010029.000|20110115010032.000|CC1|>> Reporter: THE QUESTION NOW   
20110115010032.000|20110115010033.000|CC1|BESIDES THE HEAVY WINDS, WHAT   
20110115010033.000|20110115010037.000|CC1|WENT WRONG THIS MORNING?        
20110115010037.000|20110115010040.000|CC1|SOCAL EDISON IS STILL           
20110115010040.000|20110115010040.000|CC1|INVESTIGATING.                  
20110115010040.000|20110115010042.000|CC1|>> WE'RE CONDUCTING AN ACTIVE   
20110115010042.000|20110115010045.000|CC1|INVESTIGATION INTO THE INCIDENT.
20110115010045.000|20110115010049.000|CC1|WE ARE DETERMINED TO GET ALL OF 
20110115010049.000|20110115010050.000|CC1|THE FACTS.                      
20110115010050.000|20110115010052.000|CC1|WE WILL LEAVE NO STONE UNTURNED 
20110115010052.000|20110115010054.000|CC1|SO WE CAN TAKE APPROPRIATE,     
20110115010054.000|20110115010055.000|CC1|CORRECTIVE ACTION.              
20110115010055.000|20110115010057.000|CC1|>> Reporter: AND WE ASKED SOCAL 
20110115010057.000|20110115010100.000|CC1|EDISON IF THEY HAD EVER BEEN    
20110115010100.000|20110115010101.000|CC1|OUT TO THIS LOCATION, IF        
20110115010101.000|20110115010102.000|CC1|THEY'VE HAD ANY PROBLEMS WITH   
20110115010102.000|20110115010103.000|CC1|THE POWER LINES BACK HERE AND   
20110115010103.000|20110115010104.000|CC1|ALL THEY WOULD TELL US IS       
20110115010104.000|20110115010105.000|CC1|THEY'RE LOOKING INTO IT.        
20110115010105.000|20110115010107.000|CC1|AS FAR AS THE POWER SITUATION   
20110115010107.000|20110115010109.000|CC1|IN THE NEIGHBORHOOD, I'M TOLD   
20110115010109.000|20110115010110.000|CC1|THAT THEY HOPE TO HAVE          
20110115010110.000|20110115010112.000|CC1|EVERYTHING RESTORED BY 8:00     
20110115010112.000|20110115010113.000|CC1|TONIGHT AND A MEMORIAL FUND HAS 
20110115010113.000|20110115010115.000|CC1|BEEN SET UP FOR FAMILY MEMBERS  
20110115010115.000|20110115010116.000|CC1|OF THE VICTIMS.                 
20110115010116.000|20110115010124.000|CC1|YOU CAN GET THAT INFORMATION AT 
20110115010124.000|20110115010124.000|CC1|OUR WEBSITE, abc7.com.          
20110115010124.000|20110115010126.000|CC1|MARC: WE KNOW IT HAS BEEN WINDY 
20110115010126.000|20110115010127.000|CC1|AND WE KNOW THE WINDS BRING A   
20110115010127.000|20110115010131.000|CC1|CERTAIN DANG WITH THEM.         
20110115010131.000|20110115010134.000|CC1|DALLAS HAS A FIRST LOOK AT      
20110115010134.000|20110115010136.000|CC1|WEATHER.                        
20110115010136.000|20110115010137.000|CC1|DALLAS: THAT'S RIGHT.           
20110115010137.000|20110115010139.000|CC1|THEY BRING SUNNY SKIES AND ALSO 
20110115010139.000|20110115010140.000|CC1|STRONG WIND.                    
20110115010140.000|20110115010143.000|CC1|THIS IS A LIVE SHOT OUT OF      
20110115010143.000|20110115010143.000|CC1|MALIBU.                         
20110115010143.000|20110115010144.000|CC1|LOOK AT THE TREES HOWLING IN    
20110115010144.000|20110115010146.000|CC1|THE CANYON THIS AFTERNOON.      
20110115010146.000|20110115010148.000|CC1|25, 30 MILES AN HOUR AND EVERY  
20110115010148.000|20110115010149.000|CC1|ONCE IN A WHILE, IT'S ONLY      
