TOP|20101208060002|2010-12-08_0600_US_KTTV-FOX_Ten_OClock_News
COL|Communication Studies Archive, UCLA 
UID|65ae0c98-0290-11e0-9d21-00e0815fe826
DUR|0:59:54.03
VID|640x480
CMT|
LAN|ENG
LBT|2010-12-07 22:00 America/Los_Angeles
SEG_01|2014-02-14 18:17:47|Source_Program=commercial_detection.py|Source_Person=Weixin Li
20101208060102.000|20101208060115.333|SEG|Type=Story
20101208060102.000|20101208060105.333|CCO|>>> A RULING IN THE McCOURT
20101208060105.333|20101208060108.667|CCO|DIVORCE.
20101208060108.667|20101208060112.000|CCO|THEIR ATTORNEYS JOIN US LIVE TO
20101208060112.000|20101208060113.667|CCO|TELL US WHY WE STILL DON'T KNOW
20101208060113.667|20101208060115.333|CCO|WHO OWNS THE DODGERS.
20101208060115.333|20101208060118.667|SEG|Type=Story
20101208060115.333|20101208060117.000|CCO|>>> AND PARENTS PULL THE TRIGGER
20101208060117.000|20101208060118.667|CCO|TO TAKE BACK THEIR SCHOOL.
20101208060118.667|20101208060420.571|SEG|Type=Story
20101208060118.667|20101208060120.333|CCO|>>> AND REMEMBERING ELIZABETH
20101208060120.333|20101208060122.000|CCO|EDWARDS.
20101208060122.000|20101208060124.000|CCO|SHE SURVIVED THE LOSS OF A SON,
20101208060124.000|20101208060126.000|CCO|A PRESIDENTIAL CAMPAIGN, AND
20101208060126.000|20101208060128.000|CCO|INFIDELITY.
20101208060128.000|20101208060130.000|CCO|IT WAS CANCER WHO TOOK HER LIFE.
20101208060130.000|20101208060132.000|CCO|>> Reporter: ELIZABETH EDWARDS
20101208060132.000|20101208060133.429|CCO|COULD HAVE BEEN ADMIRED FOR ALL
20101208060133.429|20101208060134.857|CCO|SHE ACCOMPLISHED AND SHE WAS,
20101208060134.857|20101208060136.286|CCO|BUT IT WAS HER METTLE, THE WAY
20101208060136.286|20101208060137.714|CCO|SHE HANDLED ADVERSITY THAT
20101208060137.714|20101208060139.143|CCO|STICKS IN THE MINDS OF HER
20101208060139.143|20101208060140.571|CCO|SUPPORTERS.
20101208060140.571|20101208060142.000|CCO|>> I NEVER WANT TO BE PERCEIVED
20101208060142.000|20101208060144.500|CCO|AS A VICTIM.
20101208060144.500|20101208060147.000|CCO|>> Reporter: IT WAS THE LAST TV
20101208060147.000|20101208060149.500|CCO|INTERVIEW WITH ELIZABETH
20101208060149.500|20101208060152.000|CCO|EDWARDS.
20101208060152.000|20101208060154.000|CCO|SHE MET JOHNNY EDWARDS IN LAW
20101208060154.000|20101208060156.000|CCO|SCHOOL AND MARRIED HIM IN 1977
20101208060156.000|20101208060158.000|CCO|SHE BECAME A SUCCESSFUL LAWYER
20101208060158.000|20101208060200.000|CCO|AND A DEDICATED MOTHER.
20101208060200.000|20101208060202.000|CCO|A LIFE TO BE ADMIRED UNTIL HER
20101208060202.000|20101208060204.500|CCO|OLDEST SON WAS KILLED IN A CAR
20101208060204.500|20101208060207.000|CCO|ACCIDENT.
20101208060207.000|20101208060209.500|CCO|IT WAS DURING HER GRIEF SHE
20101208060209.500|20101208060212.000|CCO|CHANGED HER NAME TO EDWARDS,
20101208060212.000|20101208060214.000|CCO|SAYING SHE TOOK HER SON'S NAME,
20101208060214.000|20101208060216.000|CCO|NOT HER HUSBAND'S.
20101208060216.000|20101208060218.000|CCO|SHE HAD TWO MORE CHILDREN AND
20101208060218.000|20101208060220.000|CCO|TURNED TO POLITICS AND IT SEEMED
20101208060220.000|20101208060222.000|CCO|SUCCESS WAS RETURNING.
20101208060222.000|20101208060223.667|CCO|SENATE BECAME THE VICE
20101208060223.667|20101208060225.333|CCO|PRESIDENTIAL CANDIDATE IN 2004
20101208060225.333|20101208060227.000|CCO|BUT THE TICKET LOST AND THE DAY
20101208060227.000|20101208060228.667|CCO|AFTER DEFEAT ELIZABETH EDWARDS
20101208060228.667|20101208060230.333|CCO|ANNOUNCED SHE HAD BREAST CANCER.
20101208060230.333|20101208060232.000|CCO|IN 2007 THE CANCER IN REMISSION,
20101208060232.000|20101208060234.000|CCO|HER HUSBAND RAN FOR PRESIDENT,
20101208060234.000|20101208060236.000|CCO|BUT THEN.
20101208060236.000|20101208060238.000|CCO|>> JOHN WAS SAYING THAT LAST
20101208060238.000|20101208060240.000|CCO|WEEK PEOPLE ASKED HIM HOW I WAS
20101208060240.000|20101208060242.000|CCO|DOING AND SHE SAID SHE'S CANCER
20101208060242.000|20101208060244.000|CCO|FREE WHICH TURNED OUT NOT TO BE
20101208060244.000|20101208060246.000|CCO|TRUTH.
20101208060246.000|20101208060248.000|CCO|>> Reporter: TH CANCER HAD
20101208060248.000|20101208060250.000|CCO|RETURNED, TREATABLE BUT NOT
20101208060250.000|20101208060252.000|CCO|CURABLE.
20101208060252.000|20101208060253.667|CCO|>> SHE INSURED EVERYBODY ON THE
20101208060253.667|20101208060255.333|CCO|CAMPAIGN.
20101208060255.333|20101208060257.000|CCO|HER TENACITY.
20101208060257.000|20101208060258.667|CCO|THE DRIVER, ENERGY SHE HAD.
20101208060258.667|20101208060300.333|CCO|>> Reporter: ANOTHER BLOW,
20101208060300.333|20101208060302.000|CCO|RHEUMARS THAT EDWARDS WAS HAVING
20101208060302.000|20101208060303.667|CCO|AN AFFAIR.
20101208060303.667|20101208060305.333|CCO|THE CAMPAIGN UNRAVELLED BUT
20101208060305.333|20101208060307.000|CCO|ELIZABETH EDWARDS HELD HER
20101208060307.000|20101208060308.667|CCO|MARRIAGE TOGETHER.
20101208060308.667|20101208060310.333|CCO|ROTE A SECOND BOOK, RESILLIANS.
20101208060310.333|20101208060312.000|CCO|WHEN EDWARDS OWNED UP TO
20101208060312.000|20101208060313.667|CCO|FATHERING A CHILD DURING THE
